domain,task,model,rep_a,rep_b,n_pairs,n12_a_right_b_wrong,n21_a_wrong_b_right,mcnemar_p,p_fdr_bh
weapon,binary_1,gpt52,hybrid_gpt,manual_fe,141,8,14,0.28627872467041016,0.7174801997245179
weapon,binary_1,gpt52,hybrid_manual_gpt,manual_fe,141,13,7,0.26317596435546875,0.7003962701459333
weapon,binary_1,gpt5mini,facts,fe_gpt_schema,141,14,10,0.5412561893463135,0.9537013319672131
weapon,binary_1,gpt5mini,facts,fe_manual_format,141,12,14,0.8450189828872681,1.0
weapon,binary_1,gpt5mini,facts,fe_my_gpt_extracted,141,16,18,0.8641662404406816,1.0
weapon,binary_1,gpt5mini,facts,gpt_free,141,12,12,1.0,1.0
weapon,binary_1,gpt5mini,facts,gpt_law,141,14,11,0.6900379657745361,1.0
weapon,binary_1,gpt5mini,facts,gpt_manual_features,141,18,25,0.3603776529357674,0.8014679996464015
weapon,binary_1,gpt5mini,facts,hybrid_full_gpt,141,20,12,0.21532714972272515,0.6644169928088197
weapon,binary_1,gpt5mini,facts,hybrid_gpt,141,10,8,0.8145294189453125,1.0
weapon,binary_1,gpt5mini,facts,hybrid_manual_gpt,141,9,16,0.2295229434967041,0.6736161957346267
weapon,binary_1,gpt5mini,facts,manual_fe,141,12,21,0.16275565745308995,0.593525105738081
weapon,binary_1,gpt5mini,fe_gpt_schema,fe_manual_format,141,11,17,0.34492845088243484,0.7928074853190658
weapon,binary_1,gpt5mini,fe_gpt_schema,fe_my_gpt_extracted,141,13,19,0.37708558747544885,0.8228821591578327
weapon,binary_1,gpt5mini,fe_gpt_schema,gpt_free,141,14,18,0.5966148958541453,0.998280828405102
weapon,binary_1,gpt5mini,fe_gpt_schema,gpt_law,141,16,17,1.0,1.0
weapon,binary_1,gpt5mini,fe_gpt_schema,gpt_manual_features,141,17,28,0.1351564508456704,0.5533968345440806
weapon,binary_1,gpt5mini,fe_gpt_schema,hybrid_full_gpt,141,19,15,0.6075913612730801,0.9998900758119547
weapon,binary_1,gpt5mini,fe_gpt_schema,hybrid_gpt,141,11,13,0.8388197422027588,1.0
weapon,binary_1,gpt5mini,fe_gpt_schema,hybrid_manual_gpt,141,10,21,0.07075554598122835,0.4060557129241194
weapon,binary_1,gpt5mini,fe_gpt_schema,manual_fe,141,11,24,0.040959591511636986,0.3314836290147569
weapon,binary_1,gpt5mini,fe_manual_format,fe_my_gpt_extracted,141,15,15,1.0,1.0
weapon,binary_1,gpt5mini,fe_manual_format,gpt_free,141,16,14,0.8555355519056321,1.0
weapon,binary_1,gpt5mini,fe_manual_format,gpt_law,141,17,12,0.45825831964612007,0.8869833426447995
weapon,binary_1,gpt5mini,fe_manual_format,gpt_manual_features,141,14,19,0.48685024166479707,0.9196060120335056
weapon,binary_1,gpt5mini,fe_manual_format,hybrid_full_gpt,141,22,12,0.12144948495551944,0.5300837916063975
weapon,binary_1,gpt5mini,fe_manual_format,hybrid_gpt,141,17,13,0.5846647117286922,0.9846409444253302
weapon,binary_1,gpt5mini,fe_manual_format,hybrid_manual_gpt,141,11,16,0.44206833839416504,0.8869833426447995
weapon,binary_1,gpt5mini,fe_manual_format,manual_fe,141,15,22,0.3240086000878364,0.7723062134368799
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,gpt_free,141,21,19,0.8746293123804207,1.0
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,gpt_law,141,18,13,0.47312965989112854,0.9099035721705588
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,gpt_manual_features,141,15,20,0.4995598332025112,0.9206017354124748
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,hybrid_full_gpt,141,22,12,0.12144948495551944,0.5300837916063975
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,hybrid_gpt,141,18,14,0.5966148958541453,0.998280828405102
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,hybrid_manual_gpt,141,12,17,0.45825831964612007,0.8869833426447995
weapon,binary_1,gpt5mini,fe_my_gpt_extracted,manual_fe,141,13,20,0.296206368599087,0.728190827033499
weapon,binary_1,gpt5mini,gpt_free,gpt_law,141,15,12,0.7011080384254456,1.0
weapon,binary_1,gpt5mini,gpt_free,gpt_manual_features,141,14,21,0.31050465907901537,0.7440550474207257
weapon,binary_1,gpt5mini,gpt_free,hybrid_full_gpt,141,24,16,0.26818725105476915,0.7003962701459333
weapon,binary_1,gpt5mini,gpt_free,hybrid_gpt,141,17,15,0.860050065908581,1.0
weapon,binary_1,gpt5mini,gpt_free,hybrid_manual_gpt,141,12,19,0.28104151505976915,0.7174801997245179
weapon,binary_1,gpt5mini,gpt_free,manual_fe,141,13,22,0.175465248990804,0.6139580168571434
weapon,binary_1,gpt5mini,gpt_law,gpt_manual_features,141,19,29,0.19341265286193737,0.6336901826494747
weapon,binary_1,gpt5mini,gpt_law,hybrid_full_gpt,141,17,12,0.45825831964612007,0.8869833426447995
weapon,binary_1,gpt5mini,gpt_law,hybrid_gpt,141,9,10,1.0,1.0
weapon,binary_1,gpt5mini,gpt_law,hybrid_manual_gpt,141,12,22,0.12144948495551944,0.5300837916063975
weapon,binary_1,gpt5mini,gpt_law,manual_fe,141,9,21,0.042773945257067694,0.3319149859408115
weapon,binary_1,gpt5mini,gpt_manual_features,hybrid_full_gpt,141,29,14,0.03153949735315109,0.2991272327914646
weapon,binary_1,gpt5mini,gpt_manual_features,hybrid_gpt,141,26,17,0.2220528201560228,0.6736161957346267
weapon,binary_1,gpt5mini,gpt_manual_features,hybrid_manual_gpt,141,14,14,1.0,1.0
weapon,binary_1,gpt5mini,gpt_manual_features,manual_fe,141,15,17,0.860050065908581,1.0
weapon,binary_1,gpt5mini,hybrid_full_gpt,hybrid_gpt,141,12,18,0.36159460805356514,0.8014679996464015
weapon,binary_1,gpt5mini,hybrid_full_gpt,hybrid_manual_gpt,141,8,23,0.010673840530216694,0.1468264170645075
weapon,binary_1,gpt5mini,hybrid_full_gpt,manual_fe,141,9,26,0.005988120567053557,0.09383124575504792
weapon,binary_1,gpt5mini,hybrid_gpt,hybrid_manual_gpt,141,12,21,0.16275565745308995,0.593525105738081
weapon,binary_1,gpt5mini,hybrid_gpt,manual_fe,141,8,19,0.052238985896110535,0.3708501180013021
weapon,binary_1,gpt5mini,hybrid_manual_gpt,manual_fe,141,12,14,0.8450189828872681,1.0
weapon,binary_1,llama3_70b,facts,fe_gpt_schema,141,37,12,0.0004697573180081349,0.014347503170350155
weapon,binary_1,llama3_70b,facts,fe_manual_format,141,25,15,0.1538599441628321,0.5716610708895329
weapon,binary_1,llama3_70b,facts,gpt_free,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_1,llama3_70b,facts,gpt_law,141,15,16,1.0,1.0
weapon,binary_1,llama3_70b,facts,hybrid_full_gpt,141,35,14,0.003801654409748778,0.06343130783673424
weapon,binary_1,llama3_70b,facts,hybrid_gpt,141,13,18,0.47312965989112854,0.9099035721705588
weapon,binary_1,llama3_70b,facts,hybrid_manual_gpt,141,25,26,1.0,1.0
weapon,binary_1,llama3_70b,facts,manual_fe,141,17,18,1.0,1.0
weapon,binary_1,llama3_70b,fe_gpt_schema,fe_manual_format,141,11,26,0.020073851919732988,0.22192074330894995
weapon,binary_1,llama3_70b,fe_gpt_schema,gpt_free,141,8,25,0.004551384132355452,0.07388823609463535
weapon,binary_1,llama3_70b,fe_gpt_schema,gpt_law,141,10,36,0.00015641720852954677,0.006405995676596438
weapon,binary_1,llama3_70b,fe_gpt_schema,hybrid_full_gpt,141,10,14,0.5412561893463135,0.9537013319672131
weapon,binary_1,llama3_70b,fe_gpt_schema,hybrid_gpt,141,6,36,2.8288777684792876e-06,0.00017578061168274745
weapon,binary_1,llama3_70b,fe_gpt_schema,hybrid_manual_gpt,141,20,46,0.0018582303075658085,0.04127515012557369
weapon,binary_1,llama3_70b,fe_gpt_schema,manual_fe,141,13,39,0.0004095414537825804,0.012724029305451894
weapon,binary_1,llama3_70b,fe_manual_format,gpt_free,141,19,21,0.8746293123804207,1.0
weapon,binary_1,llama3_70b,fe_manual_format,gpt_law,141,16,27,0.12628947438543037,0.5392740114752264
weapon,binary_1,llama3_70b,fe_manual_format,hybrid_full_gpt,141,28,17,0.1351564508456704,0.5533968345440806
weapon,binary_1,llama3_70b,fe_manual_format,hybrid_gpt,141,10,25,0.016673847800120715,0.19397943946206644
weapon,binary_1,llama3_70b,fe_manual_format,hybrid_manual_gpt,141,18,29,0.14386508844054896,0.5621473524305556
weapon,binary_1,llama3_70b,fe_manual_format,manual_fe,141,17,28,0.1351564508456704,0.5533968345440806
weapon,binary_1,llama3_70b,gpt_free,gpt_law,141,16,25,0.21102359760880063,0.656760834008737
weapon,binary_1,llama3_70b,gpt_free,hybrid_full_gpt,141,23,10,0.03508203336969018,0.30632402378888357
weapon,binary_1,llama3_70b,gpt_free,hybrid_gpt,141,9,22,0.029449373483657837,0.28531059686855603
weapon,binary_1,llama3_70b,gpt_free,hybrid_manual_gpt,141,22,31,0.27167916606550335,0.708488939580372
weapon,binary_1,llama3_70b,gpt_free,manual_fe,141,17,26,0.2220528201560228,0.6736161957346267
weapon,binary_1,llama3_70b,gpt_law,hybrid_full_gpt,141,34,12,0.0016414913408482334,0.038415160989720996
weapon,binary_1,llama3_70b,gpt_law,hybrid_gpt,141,14,18,0.5966148958541453,0.998280828405102
weapon,binary_1,llama3_70b,gpt_law,hybrid_manual_gpt,141,23,23,1.0,1.0
weapon,binary_1,llama3_70b,gpt_law,manual_fe,141,22,22,1.0,1.0
weapon,binary_1,llama3_70b,hybrid_full_gpt,hybrid_gpt,141,11,37,0.0002222449626216872,0.008009708452885607
weapon,binary_1,llama3_70b,hybrid_full_gpt,hybrid_manual_gpt,141,20,42,0.007148733833163066,0.10718742875028248
weapon,binary_1,llama3_70b,hybrid_full_gpt,manual_fe,141,15,37,0.003185253447776759,0.05466501631327352
weapon,binary_1,llama3_70b,hybrid_gpt,hybrid_manual_gpt,141,24,20,0.651587827208914,1.0
weapon,binary_1,llama3_70b,hybrid_gpt,manual_fe,141,23,19,0.6439689563703723,1.0
weapon,binary_1,llama3_70b,hybrid_manual_gpt,manual_fe,141,20,20,1.0,1.0
weapon,binary_1,mistral,facts,fe_gpt_schema,141,18,27,0.23269319190831084,0.6818099704370344
weapon,binary_1,mistral,facts,fe_manual_format,141,12,19,0.28104151505976915,0.7174801997245179
weapon,binary_1,mistral,facts,gpt_free,141,15,9,0.30745625495910645,0.7397011634663683
weapon,binary_1,mistral,facts,gpt_law,141,9,19,0.08715855330228806,0.46058566877044893
weapon,binary_1,mistral,facts,gpt_manual_features,141,17,26,0.2220528201560228,0.6736161957346267
weapon,binary_1,mistral,facts,hybrid_full_gpt,141,19,19,1.0,1.0
weapon,binary_1,mistral,facts,hybrid_gpt,141,10,17,0.24778856337070465,0.6944245586220992
weapon,binary_1,mistral,facts,hybrid_manual_gpt,141,20,17,0.7428293587290682,1.0
weapon,binary_1,mistral,facts,manual_fe,141,11,31,0.002887247974285856,0.05236604226992862
weapon,binary_1,mistral,fe_gpt_schema,fe_manual_format,141,22,20,0.8776143287523154,1.0
weapon,binary_1,mistral,fe_gpt_schema,gpt_free,141,29,14,0.03153949735315109,0.2991272327914646
weapon,binary_1,mistral,fe_gpt_schema,gpt_law,141,21,22,1.0,1.0
weapon,binary_1,mistral,fe_gpt_schema,gpt_manual_features,141,18,18,1.0,1.0
weapon,binary_1,mistral,fe_gpt_schema,hybrid_full_gpt,141,26,17,0.2220528201560228,0.6736161957346267
weapon,binary_1,mistral,fe_gpt_schema,hybrid_gpt,141,20,18,0.8714146793645341,1.0
weapon,binary_1,mistral,fe_gpt_schema,hybrid_manual_gpt,141,28,16,0.09614175442061423,0.4725912274973126
weapon,binary_1,mistral,fe_gpt_schema,manual_fe,141,10,21,0.07075554598122835,0.4060557129241194
weapon,binary_1,mistral,fe_manual_format,gpt_free,141,21,8,0.0241195447742939,0.24695124820044095
weapon,binary_1,mistral,fe_manual_format,gpt_law,141,14,17,0.720100131817162,1.0
weapon,binary_1,mistral,fe_manual_format,gpt_manual_features,141,16,18,0.8641662404406816,1.0
weapon,binary_1,mistral,fe_manual_format,hybrid_full_gpt,141,25,18,0.3603776529357674,0.8014679996464015
weapon,binary_1,mistral,fe_manual_format,hybrid_gpt,141,13,13,1.0,1.0
weapon,binary_1,mistral,fe_manual_format,hybrid_manual_gpt,141,24,14,0.14330665429588407,0.5620012366253396
weapon,binary_1,mistral,fe_manual_format,manual_fe,141,15,28,0.0659940344557981,0.3924793732321722
weapon,binary_1,mistral,gpt_free,gpt_law,141,7,23,0.005222879350185395,0.08328874857552285
weapon,binary_1,mistral,gpt_free,gpt_manual_features,141,17,32,0.04438416098714981,0.3374694434550378
weapon,binary_1,mistral,gpt_free,hybrid_full_gpt,141,18,24,0.44079906734259566,0.8869833426447995
weapon,binary_1,mistral,gpt_free,hybrid_gpt,141,8,21,0.0241195447742939,0.24695124820044095
weapon,binary_1,mistral,gpt_free,hybrid_manual_gpt,141,16,19,0.735878800856881,1.0
weapon,binary_1,mistral,gpt_free,manual_fe,141,11,37,0.0002222449626216872,0.008009708452885607
weapon,binary_1,mistral,gpt_law,gpt_manual_features,141,22,21,1.0,1.0
weapon,binary_1,mistral,gpt_law,hybrid_full_gpt,141,27,17,0.17417114727072658,0.6106155785639091
weapon,binary_1,mistral,gpt_law,hybrid_gpt,141,16,13,0.711071103811264,1.0
weapon,binary_1,mistral,gpt_law,hybrid_manual_gpt,141,28,15,0.0659940344557981,0.3924793732321722
weapon,binary_1,mistral,gpt_law,manual_fe,141,17,27,0.17417114727072658,0.6106155785639091
weapon,binary_1,mistral,gpt_manual_features,hybrid_full_gpt,141,25,16,0.21102359760880063,0.656760834008737
weapon,binary_1,mistral,gpt_manual_features,hybrid_gpt,141,19,17,0.8679394004284404,1.0
weapon,binary_1,mistral,gpt_manual_features,hybrid_manual_gpt,141,24,12,0.06524533522315325,0.39170862749169433
weapon,binary_1,mistral,gpt_manual_features,manual_fe,141,12,23,0.08953107893466952,0.46227794911253434
weapon,binary_1,mistral,hybrid_full_gpt,hybrid_gpt,141,15,22,0.3240086000878364,0.7723062134368799
weapon,binary_1,mistral,hybrid_full_gpt,hybrid_manual_gpt,141,19,16,0.735878800856881,1.0
weapon,binary_1,mistral,hybrid_full_gpt,manual_fe,141,12,32,0.003657766827927844,0.06160089555071005
weapon,binary_1,mistral,hybrid_gpt,hybrid_manual_gpt,141,22,12,0.12144948495551944,0.5300837916063975
weapon,binary_1,mistral,hybrid_gpt,manual_fe,141,13,26,0.05325191409792752,0.3733850163597875
weapon,binary_1,mistral,hybrid_manual_gpt,manual_fe,141,6,29,0.0001168418675661087,0.004896489426840183
weapon,binary_1,qwen3_235b,facts,fe_gpt_schema,141,24,16,0.26818725105476915,0.7003962701459333
weapon,binary_1,qwen3_235b,facts,fe_manual_format,141,16,14,0.8555355519056321,1.0
weapon,binary_1,qwen3_235b,facts,gpt_free,141,14,12,0.8450189828872681,1.0
weapon,binary_1,qwen3_235b,facts,gpt_law,141,21,7,0.012540951371192932,0.16141995979206902
weapon,binary_1,qwen3_235b,facts,gpt_manual_features,141,25,21,0.6587380770236564,1.0
weapon,binary_1,qwen3_235b,facts,hybrid_full_gpt,141,25,13,0.07295138851623051,0.412095304408299
weapon,binary_1,qwen3_235b,facts,hybrid_gpt,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_1,qwen3_235b,facts,hybrid_manual_gpt,141,16,14,0.8555355519056321,1.0
weapon,binary_1,qwen3_235b,facts,manual_fe,141,18,18,1.0,1.0
weapon,binary_1,qwen3_235b,fe_gpt_schema,fe_manual_format,141,15,21,0.4050322461407632,0.8467147419323148
weapon,binary_1,qwen3_235b,fe_gpt_schema,gpt_free,141,11,17,0.34492845088243484,0.7928074853190658
weapon,binary_1,qwen3_235b,fe_gpt_schema,gpt_law,141,22,16,0.417692190836533,0.8650338374651395
weapon,binary_1,qwen3_235b,fe_gpt_schema,gpt_manual_features,141,16,20,0.617719317029696,1.0
weapon,binary_1,qwen3_235b,fe_gpt_schema,hybrid_full_gpt,141,14,10,0.5412561893463135,0.9537013319672131
weapon,binary_1,qwen3_235b,fe_gpt_schema,hybrid_gpt,141,12,12,1.0,1.0
weapon,binary_1,qwen3_235b,fe_gpt_schema,hybrid_manual_gpt,141,15,21,0.4050322461407632,0.8467147419323148
weapon,binary_1,qwen3_235b,fe_gpt_schema,manual_fe,141,15,23,0.2558750795433298,0.7003962701459333
weapon,binary_1,qwen3_235b,fe_manual_format,gpt_free,141,13,13,1.0,1.0
weapon,binary_1,qwen3_235b,fe_manual_format,gpt_law,141,22,10,0.050102459732443094,0.36405093724944537
weapon,binary_1,qwen3_235b,fe_manual_format,gpt_manual_features,141,19,17,0.8679394004284404,1.0
weapon,binary_1,qwen3_235b,fe_manual_format,hybrid_full_gpt,141,25,15,0.1538599441628321,0.5716610708895329
weapon,binary_1,qwen3_235b,fe_manual_format,hybrid_gpt,141,16,10,0.32693958282470703,0.7751909582238449
weapon,binary_1,qwen3_235b,fe_manual_format,hybrid_manual_gpt,141,15,15,1.0,1.0
weapon,binary_1,qwen3_235b,fe_manual_format,manual_fe,141,14,16,0.8555355519056321,1.0
weapon,binary_1,qwen3_235b,gpt_free,gpt_law,141,22,10,0.050102459732443094,0.36405093724944537
weapon,binary_1,qwen3_235b,gpt_free,gpt_manual_features,141,17,15,0.860050065908581,1.0
weapon,binary_1,qwen3_235b,gpt_free,hybrid_full_gpt,141,19,9,0.08715855330228806,0.46058566877044893
weapon,binary_1,qwen3_235b,gpt_free,hybrid_gpt,141,14,8,0.28627872467041016,0.7174801997245179
weapon,binary_1,qwen3_235b,gpt_free,hybrid_manual_gpt,141,17,17,1.0,1.0
weapon,binary_1,qwen3_235b,gpt_free,manual_fe,141,14,16,0.8555355519056321,1.0
weapon,binary_1,qwen3_235b,gpt_law,gpt_manual_features,141,19,29,0.19341265286193737,0.6336901826494747
weapon,binary_1,qwen3_235b,gpt_law,hybrid_full_gpt,141,18,20,0.8714146793645341,1.0
weapon,binary_1,qwen3_235b,gpt_law,hybrid_gpt,141,8,14,0.28627872467041016,0.7174801997245179
weapon,binary_1,qwen3_235b,gpt_law,hybrid_manual_gpt,141,11,23,0.05761267291381955,0.39029337064173997
weapon,binary_1,qwen3_235b,gpt_law,manual_fe,141,13,27,0.03847730828420026,0.3248165522780374
weapon,binary_1,qwen3_235b,gpt_manual_features,hybrid_full_gpt,141,27,19,0.3019956131896606,0.7334179177463186
weapon,binary_1,qwen3_235b,gpt_manual_features,hybrid_gpt,141,22,18,0.6358280026288412,1.0
weapon,binary_1,qwen3_235b,gpt_manual_features,hybrid_manual_gpt,141,17,19,0.8679394004284404,1.0
weapon,binary_1,qwen3_235b,gpt_manual_features,manual_fe,141,15,19,0.6075913612730801,0.9998900758119547
weapon,binary_1,qwen3_235b,hybrid_full_gpt,hybrid_gpt,141,13,17,0.5846647117286922,0.9846409444253302
weapon,binary_1,qwen3_235b,hybrid_full_gpt,hybrid_manual_gpt,141,13,23,0.13249816396273675,0.5530011763266467
weapon,binary_1,qwen3_235b,hybrid_full_gpt,manual_fe,141,15,27,0.08842954698775429,0.46227794911253434
weapon,binary_1,qwen3_235b,hybrid_gpt,hybrid_manual_gpt,141,12,18,0.36159460805356514,0.8014679996464015
weapon,binary_1,qwen3_235b,hybrid_gpt,manual_fe,141,10,18,0.1849333420395851,0.6223053479716726
weapon,binary_1,qwen3_235b,hybrid_manual_gpt,manual_fe,141,9,11,0.8238029479980469,1.0
weapon,binary_1,qwen_hf,facts,fe_gpt_schema,141,17,15,0.860050065908581,1.0
weapon,binary_1,qwen_hf,facts,fe_manual_format,141,17,17,1.0,1.0
weapon,binary_1,qwen_hf,facts,gpt_free,141,13,10,0.6776394844055176,1.0
weapon,binary_1,qwen_hf,facts,gpt_law,141,13,11,0.8388197422027588,1.0
weapon,binary_1,qwen_hf,facts,gpt_manual_features,141,25,18,0.3603776529357674,0.8014679996464015
weapon,binary_1,qwen_hf,facts,hybrid_full_gpt,141,23,10,0.03508203336969018,0.30632402378888357
weapon,binary_1,qwen_hf,facts,hybrid_gpt,141,18,8,0.07551869750022888,0.42001448424510013
weapon,binary_1,qwen_hf,facts,hybrid_manual_gpt,141,17,17,1.0,1.0
weapon,binary_1,qwen_hf,facts,manual_fe,141,16,21,0.5113757815852296,0.9251151853616658
weapon,binary_1,qwen_hf,fe_gpt_schema,fe_manual_format,141,21,23,0.880395821280672,1.0
weapon,binary_1,qwen_hf,fe_gpt_schema,gpt_free,141,18,17,1.0,1.0
weapon,binary_1,qwen_hf,fe_gpt_schema,gpt_law,141,18,18,1.0,1.0
weapon,binary_1,qwen_hf,fe_gpt_schema,gpt_manual_features,141,20,15,0.4995598332025112,0.9206017354124748
weapon,binary_1,qwen_hf,fe_gpt_schema,hybrid_full_gpt,141,24,13,0.09887174959294498,0.4725912274973126
weapon,binary_1,qwen_hf,fe_gpt_schema,hybrid_gpt,141,21,13,0.22948101302608848,0.6736161957346267
weapon,binary_1,qwen_hf,fe_gpt_schema,hybrid_manual_gpt,141,17,19,0.8679394004284404,1.0
weapon,binary_1,qwen_hf,fe_gpt_schema,manual_fe,141,15,22,0.3240086000878364,0.7723062134368799
weapon,binary_1,qwen_hf,fe_manual_format,gpt_free,141,13,10,0.6776394844055176,1.0
weapon,binary_1,qwen_hf,fe_manual_format,gpt_law,141,15,13,0.8505540192127228,1.0
weapon,binary_1,qwen_hf,fe_manual_format,gpt_manual_features,141,24,17,0.34888887944907765,0.7998699246402519
weapon,binary_1,qwen_hf,fe_manual_format,hybrid_full_gpt,141,24,11,0.040959591511636986,0.3314836290147569
weapon,binary_1,qwen_hf,fe_manual_format,hybrid_gpt,141,20,10,0.09873714670538905,0.4725912274973126
weapon,binary_1,qwen_hf,fe_manual_format,hybrid_manual_gpt,141,16,16,1.0,1.0
weapon,binary_1,qwen_hf,fe_manual_format,manual_fe,141,15,20,0.4995598332025112,0.9206017354124748
weapon,binary_1,qwen_hf,gpt_free,gpt_law,141,11,12,1.0,1.0
weapon,binary_1,qwen_hf,gpt_free,gpt_manual_features,141,22,18,0.6358280026288412,1.0
weapon,binary_1,qwen_hf,gpt_free,hybrid_full_gpt,141,18,8,0.07551869750022888,0.42001448424510013
weapon,binary_1,qwen_hf,gpt_free,hybrid_gpt,141,13,6,0.1670684814453125,0.593525105738081
weapon,binary_1,qwen_hf,gpt_free,hybrid_manual_gpt,141,15,18,0.7283324808813632,1.0
weapon,binary_1,qwen_hf,gpt_free,manual_fe,141,15,23,0.2558750795433298,0.7003962701459333
weapon,binary_1,qwen_hf,gpt_law,gpt_manual_features,141,25,20,0.5514843298025198,0.9573937979808678
weapon,binary_1,qwen_hf,gpt_law,hybrid_full_gpt,141,23,12,0.08953107893466952,0.46227794911253434
weapon,binary_1,qwen_hf,gpt_law,hybrid_gpt,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_1,qwen_hf,gpt_law,hybrid_manual_gpt,141,11,13,0.8388197422027588,1.0
weapon,binary_1,qwen_hf,gpt_law,manual_fe,141,15,22,0.3240086000878364,0.7723062134368799
weapon,binary_1,qwen_hf,gpt_manual_features,hybrid_full_gpt,141,25,19,0.4513808323961257,0.8869833426447995
weapon,binary_1,qwen_hf,gpt_manual_features,hybrid_gpt,141,22,19,0.755228657504631,1.0
weapon,binary_1,qwen_hf,gpt_manual_features,hybrid_manual_gpt,141,18,25,0.3603776529357674,0.8014679996464015
weapon,binary_1,qwen_hf,gpt_manual_features,manual_fe,141,11,23,0.05761267291381955,0.39029337064173997
weapon,binary_1,qwen_hf,hybrid_full_gpt,hybrid_gpt,141,11,14,0.6900379657745361,1.0
weapon,binary_1,qwen_hf,hybrid_full_gpt,hybrid_manual_gpt,141,12,25,0.04703102743951604,0.35312463102503294
weapon,binary_1,qwen_hf,hybrid_full_gpt,manual_fe,141,13,31,0.009559878856634896,0.13354187364074482
weapon,binary_1,qwen_hf,hybrid_gpt,hybrid_manual_gpt,141,13,23,0.13249816396273675,0.5530011763266467
weapon,binary_1,qwen_hf,hybrid_gpt,manual_fe,141,12,27,0.023702702470473014,0.24695124820044095
weapon,binary_1,qwen_hf,hybrid_manual_gpt,manual_fe,141,12,17,0.45825831964612007,0.8869833426447995
