domain,rep,model,metric,n,observed,baseline_mean,baseline_std,baseline_ci_lo,baseline_ci_hi,improvement,p_value,significantly_better,n_shuffles
drugs,GPT-Law,gemini_25_pro,F1_CV_b0,100,0.8266666666666667,0.3699466666666667,0.0606339313353896,0.26666666666666666,0.48,0.45671999999999996,0.0,True,1000
drugs,GPT-Law,gemini_25_pro,F1_CV_b1,100,0.7727272727272727,0.4313863636363636,0.054509417031740316,0.3181818181818182,0.5227272727272727,0.3413409090909091,0.0,True,1000
drugs,GPT-Law,gemini_25_pro,AP_b0,100,0.8675986905974079,0.3674404244745516,0.04169795832565974,0.29972195981285005,0.46002902498408454,0.5001582661228563,0.0,True,1000
drugs,GPT-Law,gemini_25_pro,AP_b1,100,0.845829877609513,0.5134041368562792,0.04224574894435237,0.4372797681020898,0.602286737539494,0.33242574075323383,0.0,True,1000
drugs,GPT-Law,gemini_25_pro,QWK_Oracle,100,0.7812320092112838,-0.0009096142774900035,0.10066804880634361,-0.1974668969487623,0.20552677029360966,0.7821416234887738,0.0,True,1000
drugs,GPT-Law,gemini_25_pro,QWK_CV,100,0.7419724770642202,-0.0010091743119267334,0.10070228719746302,-0.1872133027522937,0.21444954128440352,0.7429816513761469,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,F1_Oracle_b0,100,0.8888888888888888,0.35666666666666663,0.06262939373391695,0.25,0.4722222222222222,0.5322222222222222,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,F1_Oracle_b1,100,0.8131868131868132,0.4505714285714286,0.05350158839998174,0.3516483516483517,0.5494505494505495,0.36261538461538456,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,F1_CV_b0,100,0.8732394366197183,0.3524788732394366,0.06332005829819987,0.2535211267605634,0.4788732394366197,0.5207605633802816,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,F1_CV_b1,100,0.7741935483870968,0.4620215053763439,0.05206613547203723,0.3655913978494624,0.5591397849462365,0.31217204301075285,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,AP_b0,100,0.9282365442834037,0.36856001431488705,0.044305943943238016,0.29881590213344533,0.4661710232771407,0.5596765299685167,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,AP_b1,100,0.8902694733550581,0.5157781914141801,0.044563375609086325,0.4367046186017759,0.6094050623155358,0.374491281940878,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,QWK_Oracle,100,0.7993119266055045,-0.001594036697247836,0.10094646395060922,-0.19868119266055068,0.20298165137614665,0.8009059633027524,0.0,True,1000
drugs,GPT-Law,claude_sonnet_4_6,QWK_CV,100,0.7748267898383372,-0.0007159353348728781,0.10018745732857624,-0.19515011547344097,0.19745958429561206,0.7755427251732101,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,F1_Oracle_b0,100,0.8648648648648649,0.3672702702702703,0.06079061609503662,0.26959459459459467,0.4864864864864865,0.4975945945945946,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,F1_Oracle_b1,100,0.8041237113402062,0.4847628865979382,0.05003035221485859,0.3917525773195876,0.5773195876288659,0.319360824742268,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,F1_CV_b0,100,0.8493150684931506,0.3630136986301369,0.061729478264666876,0.2465753424657534,0.4664383561643829,0.48630136986301375,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,F1_CV_b1,100,0.7628865979381443,0.4837731958762887,0.049982492449821295,0.3917525773195876,0.5773195876288659,0.2791134020618556,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,AP_b0,100,0.8666134784806622,0.3712396954328732,0.044437701919836675,0.29850046778010075,0.46753391200811534,0.49537378304778895,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,AP_b1,100,0.8488505460218602,0.5164810799027271,0.042924791776978916,0.4370968710046067,0.6029300921530377,0.3323694661191331,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,QWK_Oracle,100,0.7743055555555556,-0.0021643518518518023,0.10176549615375388,-0.19791666666666652,0.20717592592592593,0.7764699074074074,0.0,True,1000
drugs,GPT-Law,gemini_3_flash,QWK_CV,100,0.718562874251497,-0.0008143712574850333,0.10208063878736319,-0.1919161676646706,0.21556886227544914,0.7193772455089821,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,F1_Oracle_b0,100,0.8611111111111112,0.35725,0.06256325041330243,0.25,0.4722222222222222,0.5038611111111111,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,F1_Oracle_b1,100,0.7835051546391752,0.48445360824742273,0.04950063203748867,0.3917525773195876,0.5773195876288659,0.2990515463917525,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,F1_CV_b0,100,0.8611111111111112,0.35725,0.06256325041330243,0.25,0.4722222222222222,0.5038611111111111,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,F1_CV_b1,100,0.7522935779816514,0.5407155963302753,0.04481350033159692,0.45871559633027525,0.6238532110091743,0.2115779816513761,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,AP_b0,100,0.8829332587324058,0.3664861797656248,0.04180101698106218,0.2989716103456329,0.4547231244321895,0.516447078966781,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,AP_b1,100,0.8640474062807952,0.5134181276104427,0.041337232893761074,0.4391923326158413,0.6017701960264588,0.35062927867035254,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,QWK_Oracle,100,0.7473560517038778,-0.00109283196239724,0.10165809104200779,-0.1930082256169213,0.20681551116333718,0.748448883666275,0.0,True,1000
drugs,GPT-Law,qwen3_vl_235b_or,QWK_CV,100,0.7377622377622377,-0.0005477855477855771,0.10146715750617442,-0.19493006993006992,0.20192307692307665,0.7383100233100233,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,F1_Oracle_b0,100,0.8823529411764706,0.33817647058823525,0.06463113881496863,0.2345588235294118,0.47058823529411764,0.5441764705882353,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,F1_Oracle_b1,100,0.8172043010752689,0.4626881720430106,0.05187029276381302,0.3655913978494624,0.5591397849462365,0.35451612903225826,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,F1_CV_b0,100,0.8823529411764706,0.33817647058823525,0.06463113881496863,0.2345588235294118,0.47058823529411764,0.5441764705882353,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,F1_CV_b1,100,0.7659574468085106,0.4671489361702128,0.050787201783416655,0.3617021276595745,0.574468085106383,0.29880851063829783,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,AP_b0,100,0.9027442356850957,0.37251868265200644,0.04617524111703123,0.3005636030893544,0.478206800465749,0.5302255530330893,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,AP_b1,100,0.8709927277904561,0.5190871950594553,0.04498103199977556,0.43501917581883065,0.6132766768281537,0.3519055327310008,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,QWK_Oracle,100,0.8033373063170441,-0.0016448152562573864,0.10055932099726837,-0.19785458879618578,0.20738974970202628,0.8049821215733015,0.0,True,1000
drugs,GPT-Law,gpt51_thinking,QWK_CV,100,0.7871082199881727,-0.001466587817859284,0.10065470686644397,-0.19455943228858663,0.19603784742755737,0.788574807806032,0.0,True,1000
drugs,GPT-Law,llama3_70b,F1_Oracle_b0,100,0.8059701492537313,0.33352238805970147,0.06524862981279515,0.208955223880597,0.44776119402985076,0.47244776119402987,0.0,True,1000
drugs,GPT-Law,llama3_70b,F1_Oracle_b1,100,0.7678571428571429,0.5534107142857142,0.04280005000587025,0.4816964285714286,0.625,0.2144464285714287,0.0,True,1000
drugs,GPT-Law,llama3_70b,F1_CV_b0,100,0.7878787878787878,0.32830303030303026,0.06610787302055166,0.21212121212121213,0.45454545454545453,0.4595757575757576,0.0,True,1000
drugs,GPT-Law,llama3_70b,F1_CV_b1,100,0.7567567567567568,0.5496396396396397,0.04336232390463083,0.46846846846846846,0.6306306306306306,0.2071171171171171,0.0,True,1000
drugs,GPT-Law,llama3_70b,AP_b0,100,0.87470454867194,0.3691818278211484,0.04323481400822135,0.30092445603078705,0.46647338030071017,0.5055227208507916,0.0,True,1000
drugs,GPT-Law,llama3_70b,AP_b1,100,0.8575764902233483,0.51586899323373,0.04349094113478115,0.44220669598769047,0.605744772985499,0.3417074969896182,0.0,True,1000
drugs,GPT-Law,llama3_70b,QWK_Oracle,100,0.6872875594833447,0.000829367777022584,0.10033247577535608,-0.19646498980285498,0.19816451393609766,0.6864581917063222,0.0,True,1000
drugs,GPT-Law,llama3_70b,QWK_CV,100,0.5866141732283465,0.0009580052493438735,0.09929720638798502,-0.20078740157480301,0.19291338582677164,0.5856561679790027,0.0,True,1000
drugs,Raw-Facts,gpt52,F1_Oracle_b0,100,0.8732394366197183,0.35197183098591545,0.06269063244292856,0.22535211267605634,0.4788732394366197,0.5212676056338028,0.0,True,1000
drugs,Raw-Facts,gpt52,F1_Oracle_b1,100,0.8351648351648352,0.4507912087912089,0.05302901257532086,0.3516483516483517,0.5494505494505495,0.3843736263736263,0.0,True,1000
drugs,Raw-Facts,gpt52,F1_CV_b0,100,0.8378378378378378,0.3651621621621622,0.06168493717377856,0.24324324324324326,0.4864864864864865,0.47267567567567564,0.0,True,1000
drugs,Raw-Facts,gpt52,F1_CV_b1,100,0.7872340425531915,0.468063829787234,0.05139446959234096,0.3617021276595745,0.574468085106383,0.31917021276595753,0.0,True,1000
drugs,Raw-Facts,gpt52,AP_b0,100,0.9256306963136232,0.36917593251394293,0.04515220854098022,0.29794241498689644,0.4705734394404147,0.5564547637996802,0.0,True,1000
drugs,Raw-Facts,gpt52,AP_b1,100,0.8936881396832617,0.5150483296086242,0.044843256597697875,0.431887381324446,0.6053808452714811,0.37863981007463743,0.0,True,1000
drugs,Raw-Facts,gpt52,QWK_Oracle,100,0.8079306071871127,-0.0009293680297399076,0.09795918679219995,-0.18339529120198272,0.2007434944237917,0.8088599752168526,0.0,True,1000
drugs,Raw-Facts,gpt52,QWK_CV,100,0.7498511018463371,-0.0014770696843360498,0.09902155059975551,-0.1914830256104826,0.18999404407385334,0.7513281715306731,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,F1_Oracle_b0,100,0.8985507246376812,0.3425797101449275,0.06355065718798032,0.2318840579710145,0.463768115942029,0.5559710144927537,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,F1_Oracle_b1,100,0.8260869565217391,0.4566304347826086,0.0528170410839606,0.34782608695652173,0.5652173913043478,0.3694565217391305,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,F1_CV_b0,100,0.8823529411764706,0.3376176470588235,0.06394123928026899,0.23529411764705882,0.47058823529411764,0.5447352941176471,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,F1_CV_b1,100,0.7956989247311828,0.46238709677419343,0.05239521334325938,0.3655913978494624,0.5591397849462365,0.3333118279569893,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,AP_b0,100,0.9216325295255404,0.36825560042166205,0.04487313274138259,0.2973918915974439,0.47106785562445597,0.5533769291038784,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,AP_b1,100,0.8801445945199855,0.5146183846608451,0.044128771259246316,0.4356346346371335,0.605752029170461,0.3655262098591404,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,QWK_Oracle,100,0.8292108362779741,-0.0017785630153120645,0.10104812529307218,-0.195818610129564,0.2049469964664311,0.8309893992932862,0.0,True,1000
drugs,Raw-Facts,gpt51_thinking,QWK_CV,100,0.8292108362779741,-0.0017785630153120645,0.10104812529307218,-0.195818610129564,0.2049469964664311,0.8309893992932862,0.0,True,1000
drugs,Raw-Facts,gpt5mini,F1_Oracle_b0,100,0.9090909090909091,0.32639393939393935,0.06518453135377293,0.21212121212121213,0.45454545454545453,0.5826969696969697,0.0,True,1000
drugs,Raw-Facts,gpt5mini,F1_Oracle_b1,100,0.7906976744186046,0.4180232558139534,0.05561054549936734,0.3023255813953488,0.5348837209302325,0.3726744186046512,0.0,True,1000
drugs,Raw-Facts,gpt5mini,F1_CV_b0,100,0.8656716417910447,0.331044776119403,0.06504893816284586,0.208955223880597,0.44776119402985076,0.5346268656716417,0.0,True,1000
drugs,Raw-Facts,gpt5mini,F1_CV_b1,100,0.7526881720430108,0.4608602150537633,0.0516526230177844,0.3655913978494624,0.5591397849462365,0.29182795698924746,0.0,True,1000
drugs,Raw-Facts,gpt5mini,AP_b0,100,0.95843663805578,0.36743256441994593,0.04474206894936649,0.29958110789525383,0.46852028688339764,0.5910040736358342,0.0,True,1000
drugs,Raw-Facts,gpt5mini,AP_b1,100,0.8867759359561036,0.5147796023324016,0.04617598236117391,0.4370464201381756,0.6120134349963138,0.371996333623702,0.0,True,1000
drugs,Raw-Facts,gpt5mini,QWK_Oracle,100,0.8118753674309229,-0.0015285126396237716,0.0993216309879664,-0.1878306878306879,0.2004703115814227,0.8134038800705466,0.0,True,1000
drugs,Raw-Facts,gpt5mini,QWK_CV,100,0.7645673925838729,-0.001094761624484961,0.10035190602971704,-0.20070629782224825,0.18805179517363135,0.7656621542083578,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,F1_Oracle_b0,100,0.8857142857142857,0.3474857142857143,0.06353337995037679,0.22857142857142856,0.45714285714285713,0.5382285714285714,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,F1_Oracle_b1,100,0.7954545454545454,0.4314772727272727,0.053928352977428894,0.3181818181818182,0.5227272727272727,0.3639772727272727,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,F1_CV_b0,100,0.8450704225352113,0.3527042253521127,0.06233221369785983,0.22535211267605634,0.4788732394366197,0.49236619718309854,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,F1_CV_b1,100,0.7954545454545454,0.4314772727272727,0.053928352977428894,0.3181818181818182,0.5227272727272727,0.3639772727272727,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,AP_b0,100,0.8891657154704136,0.3667521445796066,0.04298941542727784,0.29983560681620564,0.4629046904639593,0.522413570890807,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,AP_b1,100,0.8469978500033256,0.5136450752336091,0.042823388520681016,0.4401137478613246,0.6027071320753181,0.3333527747697165,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,QWK_Oracle,100,0.7929844738355376,-0.0015986198964923753,0.10094201204336953,-0.19637722829212204,0.20644048303622764,0.79458309373203,0.0,True,1000
drugs,Raw-Facts,gemini_25_pro,QWK_CV,100,0.7856315179606026,-0.0016338354577057096,0.10054894305499383,-0.1995944380069526,0.19466975666280417,0.7872653534183083,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,F1_Oracle_b0,100,0.8292682926829268,0.39873170731707325,0.058783547662007704,0.2926829268292683,0.5121951219512195,0.43053658536585354,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,F1_Oracle_b1,100,0.8148148148148148,0.5374814814814816,0.04652438530376209,0.4444444444444444,0.6296296296296297,0.2773333333333332,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,F1_CV_b0,100,0.7894736842105263,0.37592105263157893,0.06200329679335913,0.2631578947368421,0.5,0.4135526315789474,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,F1_CV_b1,100,0.8,0.523695238095238,0.04795425750261061,0.41904761904761906,0.6095238095238096,0.27630476190476205,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,AP_b0,100,0.8821982745387,0.36137144032935586,0.03760124390807338,0.3009504636522546,0.4398844866118347,0.5208268342093442,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,AP_b1,100,0.8639446939003678,0.5100777255934383,0.03997468461584048,0.43559617882197005,0.5940915996746744,0.35386696830692943,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,QWK_Oracle,100,0.7736093143596379,-0.002354463130659619,0.09742598500718123,-0.1836998706338937,0.19146183699870645,0.7759637774902974,0.0,True,1000
drugs,Raw-Facts,gemma3_27b,QWK_CV,100,0.7400909681611436,-0.0009876543209878176,0.0963613448025215,-0.1955815464587396,0.18128654970760227,0.7410786224821314,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,F1_Oracle_b0,100,0.8611111111111112,0.3575555555555555,0.06440007447056281,0.25,0.4722222222222222,0.5035555555555556,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,F1_Oracle_b1,100,0.8172043010752689,0.4619784946236557,0.05268456286816721,0.3655913978494624,0.5591397849462365,0.35522580645161317,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,F1_CV_b0,100,0.8169014084507042,0.35340845070422533,0.06488167974051348,0.22535211267605634,0.4788732394366197,0.4634929577464789,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,F1_CV_b1,100,0.8043478260869565,0.45582608695652177,0.053458033568729926,0.34782608695652173,0.5652173913043478,0.34852173913043477,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,AP_b0,100,0.9051313502101679,0.3639010896683832,0.040380027404828885,0.2965240895368371,0.44985998195036714,0.5412302605417847,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,AP_b1,100,0.8611770425975539,0.5111365844740445,0.03895173163336641,0.44142812397844866,0.5964162111536866,0.35004045812350937,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,QWK_Oracle,100,0.7861271676300579,-0.0017341040462427854,0.1003617799143108,-0.1968208092485549,0.20809248554913296,0.7878612716763006,0.0,True,1000
drugs,Raw-Facts,qwen3_vl_235b_or,QWK_CV,100,0.7359154929577465,-0.0003638497652583528,0.09921561869161125,-0.19131455399061048,0.1960093896713614,0.7362793427230049,0.0,True,1000
drugs,Raw-Facts,llama3_70b,F1_Oracle_b0,100,0.8533333333333334,0.37184000000000006,0.06018612882913114,0.26666666666666666,0.48,0.48149333333333333,0.0,True,1000
drugs,Raw-Facts,llama3_70b,F1_Oracle_b1,100,0.7835051546391752,0.4850309278350516,0.05223393768092679,0.3711340206185567,0.5979381443298969,0.29847422680412367,0.0,True,1000
drugs,Raw-Facts,llama3_70b,F1_CV_b0,100,0.8157894736842105,0.37663157894736843,0.060112278797592796,0.2631578947368421,0.5,0.4391578947368421,0.0,True,1000
drugs,Raw-Facts,llama3_70b,F1_CV_b1,100,0.7578947368421053,0.4737052631578947,0.052429934572852104,0.35789473684210527,0.5684210526315789,0.2841894736842106,0.0,True,1000
drugs,Raw-Facts,llama3_70b,AP_b0,100,0.8708907199057807,0.3671460930129312,0.041043606654455604,0.30266484206261735,0.46136490496671095,0.5037446268928495,0.0,True,1000
drugs,Raw-Facts,llama3_70b,AP_b1,100,0.8229220973258601,0.5139840250525638,0.04173373755962189,0.4431250694409411,0.6049642195572394,0.3089380722732963,0.0,True,1000
drugs,Raw-Facts,llama3_70b,QWK_Oracle,100,0.7286602600339174,-0.002871678914641163,0.10000677663545765,-0.1984171848501981,0.20859242509892584,0.7315319389485585,0.0,True,1000
drugs,Raw-Facts,llama3_70b,QWK_CV,100,0.6911421911421911,-0.0034149184149184484,0.0986229937955905,-0.18298368298368306,0.20163170163170163,0.6945571095571096,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,F1_Oracle_b0,100,0.8888888888888888,0.3569722222222222,0.06346489149873948,0.25,0.4722222222222222,0.5319166666666666,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,F1_Oracle_b1,100,0.8247422680412371,0.48457731958762884,0.050865950472338425,0.3711340206185567,0.5778350515463913,0.34016494845360823,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,F1_CV_b0,100,0.8888888888888888,0.3569722222222222,0.06346489149873948,0.25,0.4722222222222222,0.5319166666666666,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,F1_CV_b1,100,0.7956989247311828,0.46232258064516113,0.05234215951394172,0.34408602150537637,0.5591397849462365,0.3333763440860216,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,AP_b0,100,0.8936727063435137,0.36562559003825446,0.04387102952365418,0.29632236497706976,0.4671636427087717,0.5280471163052592,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,AP_b1,100,0.8799124519810768,0.5119210133790986,0.04368720545481937,0.4336840807474849,0.6047470816342039,0.36799143860197825,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,QWK_Oracle,100,0.81786133960047,-0.0023384253819037,0.10129021122869028,-0.20446533490011753,0.1953584018801407,0.8201997649823737,0.0,True,1000
drugs,Raw-Facts,gemini_3_flash,QWK_CV,100,0.8017492711370262,-0.002507288629737613,0.1010782756525483,-0.2011661807580174,0.20699708454810495,0.8042565597667638,0.0,True,1000
drugs,Hybrid-Manual,gpt4,F1_Oracle_b0,100,0.8888888888888888,0.35775,0.06375364082212169,0.25,0.4722222222222222,0.5311388888888888,0.0,True,1000
drugs,Hybrid-Manual,gpt4,F1_Oracle_b1,100,0.8367346938775511,0.49036734693877554,0.050756055567392815,0.3877551020408163,0.5918367346938775,0.3463673469387755,0.0,True,1000
drugs,Hybrid-Manual,gpt4,F1_CV_b0,100,0.8767123287671232,0.3625205479452054,0.0636393689371417,0.2465753424657534,0.4931506849315068,0.5141917808219179,0.0,True,1000
drugs,Hybrid-Manual,gpt4,F1_CV_b1,100,0.803921568627451,0.5097058823529411,0.049391998537604884,0.4117647058823529,0.6078431372549019,0.2942156862745099,0.0,True,1000
drugs,Hybrid-Manual,gpt4,AP_b0,100,0.9520180434708833,0.3707112311748821,0.04404844553682215,0.29687567088147687,0.46293443540461265,0.5813068122960012,0.0,True,1000
drugs,Hybrid-Manual,gpt4,AP_b1,100,0.91860246986051,0.5173154523684883,0.04357254858290365,0.43479639207904847,0.6160213212270269,0.40128701749202167,0.0,True,1000
drugs,Hybrid-Manual,gpt4,QWK_Oracle,100,0.8260309278350515,-0.0011726804123712196,0.09962956425486817,-0.1923324742268041,0.19458762886597936,0.8272036082474227,0.0,True,1000
drugs,Hybrid-Manual,gpt4,QWK_CV,100,0.7723187537447573,-0.0006950269622529799,0.10010957872305976,-0.21030557219892176,0.19712402636309156,0.7730137807070103,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,F1_Oracle_b0,100,0.8611111111111112,0.3578333333333334,0.06219424649544878,0.25,0.4722222222222222,0.5032777777777777,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,F1_Oracle_b1,100,0.8421052631578947,0.4737894736842105,0.052217856561516,0.35789473684210527,0.5684210526315789,0.3683157894736842,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,F1_CV_b0,100,0.8157894736842105,0.376,0.06131344294405653,0.2631578947368421,0.5,0.4397894736842105,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,F1_CV_b1,100,0.8260869565217391,0.4568478260869565,0.05294139189926375,0.34782608695652173,0.5652173913043478,0.3692391304347826,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,AP_b0,100,0.9113787265521539,0.36908944343858857,0.04532816360283453,0.30037262884881877,0.4691250218077557,0.5422892831135653,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,AP_b1,100,0.8891211643806751,0.5151479807495769,0.044246163757932624,0.43566986374505307,0.6092958479713393,0.3739731836310982,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,QWK_Oracle,100,0.8107448107448108,-0.0008058608058607399,0.10079510473676842,-0.20268620268620263,0.21245421245421248,0.8115506715506715,0.0,True,1000
drugs,Raw-Facts,claude_sonnet_4_6,QWK_CV,100,0.7565320665083135,-0.000439429928741057,0.10064200614580819,-0.19388361045130625,0.2102137767220903,0.7569714964370545,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,F1_Oracle_b0,100,0.8732394366197183,0.35366197183098586,0.0641744619555196,0.22535211267605634,0.4788732394366197,0.5195774647887323,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,F1_Oracle_b1,100,0.8297872340425532,0.46846808510638294,0.05140626983473998,0.3617021276595745,0.574468085106383,0.36131914893617023,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,F1_CV_b0,100,0.8266666666666667,0.37149333333333334,0.06256015199039647,0.26666666666666666,0.48,0.4551733333333333,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,F1_CV_b1,100,0.8172043010752689,0.4626881720430106,0.05187029276381302,0.3655913978494624,0.5591397849462365,0.35451612903225826,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,AP_b0,100,0.888460378061707,0.36545158540035105,0.04295510416029457,0.2966947721847173,0.459505334779589,0.5230087926613559,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,AP_b1,100,0.8610709623736121,0.5124705356963525,0.04198119013311493,0.43864077892162023,0.5977762111407975,0.34860042667725966,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,QWK_Oracle,100,0.8070175438596492,-0.001286549707602366,0.10146706977056678,-0.1871345029239766,0.19883040935672514,0.8083040935672515,0.0,True,1000
drugs,Raw-Facts,gemma4_31b_or,QWK_CV,100,0.7753456221198157,-0.0016820276497694479,0.10143785708461274,-0.203917050691244,0.21082949308755772,0.7770276497695852,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,F1_Oracle_b0,100,0.8648648648648649,0.3674054054054054,0.06165698587159588,0.24324324324324326,0.4864864864864865,0.4974594594594595,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,F1_Oracle_b1,100,0.8387096774193549,0.4622580645161289,0.051701334434541356,0.3655913978494624,0.5591397849462365,0.376451612903226,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,F1_CV_b0,100,0.8108108108108109,0.3677837837837838,0.06282687925216919,0.24324324324324326,0.4864864864864865,0.44302702702702706,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,F1_CV_b1,100,0.8125,0.4795,0.05114050706214874,0.375,0.5833333333333334,0.333,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,AP_b0,100,0.9459488116429433,0.3665365119561805,0.04497046644894764,0.29493700679953605,0.4676323345229135,0.5794122996867628,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,AP_b1,100,0.91540061977951,0.5139100492928635,0.04466126062341098,0.43151724082090237,0.6075385902747547,0.4014905704866465,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,QWK_Oracle,100,0.8140111593304402,-0.0024054556726595877,0.0995623510813803,-0.20272783632982017,0.19404835709857415,0.8164166150030998,0.0,True,1000
drugs,Hybrid-Manual,gpt5mini,QWK_CV,100,0.7342398022249691,-0.0018417799752782314,0.09968976312823398,-0.20519159456118685,0.20271940667490718,0.7360815822002473,0.0,True,1000
drugs,Hybrid-Manual,gpt52,F1_Oracle_b0,100,0.8732394366197183,0.3524788732394366,0.06332005829819987,0.2535211267605634,0.4788732394366197,0.5207605633802816,0.0,True,1000
drugs,Hybrid-Manual,gpt52,F1_Oracle_b1,100,0.8351648351648352,0.44997802197802206,0.05307205472249184,0.32967032967032966,0.5494505494505495,0.38518681318681314,0.0,True,1000
drugs,Hybrid-Manual,gpt52,F1_CV_b0,100,0.8333333333333334,0.35716666666666663,0.06317847178489562,0.25,0.47291666666666604,0.47616666666666674,0.0,True,1000
drugs,Hybrid-Manual,gpt52,F1_CV_b1,100,0.8131868131868132,0.4503736263736264,0.05325673275307387,0.3516483516483517,0.5494505494505495,0.3628131868131868,0.0,True,1000
drugs,Hybrid-Manual,gpt52,AP_b0,100,0.9479896242191326,0.36958936680213356,0.04496047357215638,0.29690284641623826,0.46790151817242476,0.5784002574169991,0.0,True,1000
drugs,Hybrid-Manual,gpt52,AP_b1,100,0.9134104693507119,0.5166157538963985,0.04311700957552757,0.43350786771060834,0.6102649698262848,0.39679471545431344,0.0,True,1000
