verdict,variant,err_low,err_high
עפ_5494-19,baseline (median),3.0,6.0
תפ_55654-02-21,baseline (median),1.0,4.0
תפ_27782-05-13,baseline (median),1.0,0.0
תפ_20940-03-16,baseline (median),9.0,12.0
תפ_30494-12-11,baseline (median),3.0,6.0
תפ_54330-12-17,baseline (median),8.0,12.0
תפ_1169-07-20,baseline (median),3.0,6.0
תפ_44415-01-17,baseline (median),3.0,6.0
תפ_8707-03-20,baseline (median),6.0,12.0
תפ_45480-02-19,baseline (median),13.0,22.0
תפ_8614-07-12,baseline (median),3.0,0.0
תפ_59313-02-19,baseline (median),1.0,4.0
תפ_20534-02-12,baseline (median),51.0,72.0
תפ_29863-03-22,baseline (median),27.0,26.0
תפ_42032-10-17,baseline (median),1.0,0.0
תפ_37062-10-20,baseline (median),6.0,6.0
תפ_14474-03-20,baseline (median),1.0,0.0
תפ_31817-10-19,baseline (median),9.0,4.0
תפ_34873-01-15,baseline (median),3.0,6.0
תפ_25146-11-12,baseline (median),15.0,24.0
תפ_6316-09-20,baseline (median),1.0,4.0
תפ_62896-05-20,baseline (median),0.0,0.0
תפ_60368-03-15,baseline (median),3.0,48.0
תפ_56456-03-19,baseline (median),9.0,14.0
עפ_7907-14,baseline (median),21.0,36.0
תפ_16826-04-18,baseline (median),45.0,66.0
תפ_33835-10-15,baseline (median),9.0,12.0
תפ_31536-01-20,baseline (median),7.0,12.0
תפ_46039-04-17,baseline (median),3.0,6.0
תפ_14553-12-23,baseline (median),19.0,24.0
תפ_15390-11-15,baseline (median),1.0,4.0
תפ_16209-03-13,baseline (median),3.0,0.0
תפ_45199-01-22,baseline (median),31.0,56.0
תפ_43084-09-20,baseline (median),15.0,24.0
תפ_69202-11-18,baseline (median),3.0,0.0
תפ_62814-04-21,baseline (median),0.0,0.0
תפ_9763-11-19,baseline (median),3.0,0.0
תפ_19468-03-18,baseline (median),11.0,12.0
תפ_3518-11-18,baseline (median),0.0,3.0
תפ_1047-05-15,baseline (median),3.0,12.0
תפ_26357-10-15,baseline (median),9.0,12.0
תפ_62278-03-24,baseline (median),3.0,0.0
תפ_42162-12-21,baseline (median),3.0,12.0
תפ_13519-11-23,baseline (median),8.0,12.0
תפ_37744-04-21,baseline (median),3.0,0.0
תפ_38069-12-20,baseline (median),3.0,0.0
תפ_70717-07-24,baseline (median),1.0,0.0
תפ_686-05-21,baseline (median),17.0,30.0
תפ_29779-11-18,baseline (median),1.0,0.0
תפ_42512-02-14,baseline (median),2.0,0.0
תפ_30009-08-23,baseline (median),9.0,12.0
תפ_16678-03-17,baseline (median),3.0,8.0
תפ_1886-04-22,baseline (median),1.0,4.0
תפ_44389-01-16,baseline (median),39.0,54.0
תפ_11145-05-20,baseline (median),8.0,15.0
תפ_38551-01-20,baseline (median),0.0,6.0
תפ_18479-10-21,baseline (median),9.0,12.0
תפ_42497-03-21,baseline (median),3.0,0.0
תפ_52676-03-16,baseline (median),3.0,12.0
תפ_57250-07-24,baseline (median),3.0,0.0
תפ_46090-03-14,baseline (median),3.0,0.0
תפ_50520-12-17,baseline (median),0.0,0.0
תפ_37932-05-20,baseline (median),1.0,4.0
תפ_44460-01-15,baseline (median),7.0,12.0
תפ_21208-09-13,baseline (median),6.0,12.0
תפ_40810-08-15,baseline (median),3.0,12.0
תפ_13113-07-22,baseline (median),6.0,6.0
תפ_2121-04-15,baseline (median),9.0,6.0
תפ_65386-09-19,baseline (median),15.0,16.0
תפ_14944-08-18,baseline (median),3.0,12.0
תפ_41783-12-17,baseline (median),0.0,6.0
תפ_12194-06-23,baseline (median),19.0,36.0
תפ_1264-05-17,baseline (median),5.0,12.0
עפ_8820-14,baseline (median),27.0,36.0
תפ_35169-02-18,baseline (median),3.0,10.0
תפ_18076-01-23,baseline (median),2.0,9.0
תפ_13412-02-21,baseline (median),7.0,10.0
תפ_62155-10-21,baseline (median),1.0,6.0
תפ_59971-01-17,baseline (median),21.0,24.0
תפ_43136-01-11,baseline (median),9.0,36.0
תפ_18285-08-16,baseline (median),9.0,12.0
תפ_191230-15,baseline (median),15.0,30.0
תפ_45070-04-17,baseline (median),9.0,12.0
תפ_29269-02-14,baseline (median),3.0,6.0
תפ_17822-05-15,baseline (median),3.0,12.0
תפ_65068-11-22,baseline (median),5.0,12.0
תפ_3844-12-12,baseline (median),3.0,6.0
תפ_39513-02-21,baseline (median),31.0,41.0
תפ_2128-04-18,baseline (median),3.0,9.0
תפ_57253-05-19,baseline (median),1.0,0.0
תפ_34668-04-22,baseline (median),0.0,3.0
תפ_45180-02-13,baseline (median),9.0,12.0
תפ_2008-03-14,baseline (median),3.0,12.0
תפ_40649-08-16,baseline (median),6.0,12.0
תפ_809-09-18,baseline (median),15.0,18.0
תפ_42231-01-20,baseline (median),15.0,18.0
תפ_44964-02-14,baseline (median),4.0,2.0
תפ_2008-09-16,baseline (median),9.0,12.0
תפ_10005-07-18,baseline (median),8.0,18.0
תפ_1404-03-24,baseline (median),2.0,6.0
עפ_645-17,baseline (median),39.0,54.0
תפ_29090-08-15,baseline (median),7.0,10.0
תפ_33252-04-17,baseline (median),4.0,8.0
תפ_11090-07-23,baseline (median),9.0,16.0
תפ_28997-10-16,baseline (median),1.0,6.0
תפ_58908-08-19,baseline (median),1.0,6.0
תפ_57179-02-23,baseline (median),3.0,0.0
תפ_20767-09-16,baseline (median),8.0,12.0
תפ_34839-10-20,baseline (median),9.0,22.0
תפ_44914-01-17,baseline (median),9.0,12.0
תפ_59888-08-22,baseline (median),7.0,6.0
תפ_43354-03-21,baseline (median),3.0,6.0
תפ_17321-06-18,baseline (median),13.0,20.0
תפ_28634-12-17,baseline (median),4.0,9.0
תפ_51176-10-17,baseline (median),9.0,12.0
תפ_63413-01-22,baseline (median),39.0,60.0
תפ_46978-01-22,baseline (median),45.0,54.0
תפ_57360-05-13,baseline (median),9.0,18.0
תפ_34792-10-18,baseline (median),9.0,18.0
תפ_48976-07-12,baseline (median),3.0,10.0
תפ_11680-11-22,baseline (median),9.0,19.0
תפ_50729-04-21,baseline (median),9.0,15.0
תפ_63092-12-13,baseline (median),9.0,17.0
תפ_26204-04-21,baseline (median),1.0,4.0
תפ_15997-02-20,baseline (median),9.0,14.0
תפ_30551-02-21,baseline (median),9.0,18.0
תפ_17462-06-14,baseline (median),4.0,11.0
תפ_33866-12-15,baseline (median),27.0,60.0
תפ_29523-10-15,baseline (median),3.0,0.0
תפ_1606-02-24,baseline (median),9.0,18.0
תפ_47344-10-15,baseline (median),11.0,16.0
תפ_13335-08-13,baseline (median),9.0,9.0
תפ_19260-11-14,baseline (median),3.0,6.0
תפ_31236-09-14,baseline (median),3.0,9.0
תפ_28055-06-14,baseline (median),3.0,0.0
תפ_20161-12-21,baseline (median),9.0,18.0
תפ_34974-01-12,baseline (median),3.0,6.0
עפ_6161-16,baseline (median),1.0,4.0
תפ_5464-01-22,baseline (median),5.0,6.0
תפ_47843-02-15,baseline (median),27.0,48.0
תפ_28005-09-17,baseline (median),15.0,36.0
תפ_52330-08-18,baseline (median),3.0,6.0
תפ_10853-08-16,baseline (median),9.0,12.0
תפ_22555-02-20,baseline (median),7.0,16.0
תפ_48316-03-20,baseline (median),8.0,12.0
תפ_63025-03-15,baseline (median),1.0,6.0
תפ_21026-11-15,baseline (median),9.0,16.0
תפ_53805-09-16,baseline (median),5.0,12.0
תפ_68604-02-20,baseline (median),9.0,18.0
תפ_26526-09-21,baseline (median),7.0,16.0
תפ_10814-01-20,baseline (median),1.0,4.0
תפ_56394-02-23,baseline (median),5.0,12.0
תפ_50203-09-23,baseline (median),3.0,9.0
תפ_28954-08-20,baseline (median),11.0,16.0
תפ_5687-03-23,baseline (median),111.0,144.0
תפ_64166-09-19,baseline (median),3.0,24.0
תפ_29631-04-13,baseline (median),3.0,12.0
תפ_24253-04-16,baseline (median),27.0,36.0
תפ_32817-12-14,baseline (median),4.0,12.0
תפ_49293-04-21,baseline (median),6.0,6.0
תפ_35940-05-14,baseline (median),9.0,12.0
תפ_27743-10-21,baseline (median),3.0,6.0
תפ_24650-09-22,baseline (median),21.0,36.0
תפ_59577-07-22,baseline (median),5.0,0.0
תפ_59337-11-23,baseline (median),23.0,28.0
תפ_22531-05-19,baseline (median),6.0,12.0
תפ_33454-09-10,baseline (median),9.0,18.0
תפ_50359-08-19,baseline (median),1.0,4.0
תפ_22471-01-14,baseline (median),3.0,48.0
תפ_31837-04-21,baseline (median),5.0,12.0
פל_9416-10-21,baseline (median),9.0,11.0
תפ_28268-05-13,baseline (median),27.0,36.0
תפ_25806-05-22,baseline (median),1.0,0.0
תפ_36831-09-13,baseline (median),15.0,31.0
תפ_34222-02-20,baseline (median),3.0,10.0
תפ_43397-02-15,baseline (median),1.0,6.0
תפ_28371-03-17,baseline (median),1.0,4.0
תפ_20884-05-22,baseline (median),7.0,14.0
תפ_63955-03-17,baseline (median),24.0,42.0
תפ_34960-10-19,baseline (median),27.0,36.0
תפ_65884-10-13,baseline (median),9.0,36.0
תפ_7568-04-14,baseline (median),5.0,9.0
תפ_24302-08-20,baseline (median),3.0,9.0
תפ_30865-01-14,baseline (median),4.0,9.0
תפ_10810-11-20,baseline (median),15.0,24.0
תפ_60101-01-17,baseline (median),9.0,0.0
תפ_42704-01-20,baseline (median),6.0,6.0
תפ_42976-08-17,baseline (median),4.0,6.0
תפ_60753-08-22,baseline (median),5.0,12.0
תפ_43383-07-21,baseline (median),9.0,12.0
תפ_25740-05-16,baseline (median),6.0,12.0
תפ_50860-02-20,baseline (median),9.0,10.0
תפ_13336-05-15,baseline (median),3.0,6.0
תפ_2330-02-20,baseline (median),1.0,0.0
תפ_46967-02-21,baseline (median),27.0,36.0
תפ_53375-08-15,baseline (median),1.0,0.0
תפ_53625-07-22,baseline (median),9.0,12.0
תפ_32041-03-21,baseline (median),4.0,6.0
תפ_30408-02-19,baseline (median),16.0,32.0
תפ_66114-01-23,baseline (median),3.0,8.0
תפ_24788-12-19,baseline (median),7.0,14.0
תפ_19214-08-15,baseline (median),3.0,9.0
תפ_9183-02-17,baseline (median),8.0,14.0
תפ_15059-08-20,baseline (median),6.0,18.0
תפ_40327-10-19,baseline (median),19.0,26.0
תפ_42156-05-22,baseline (median),39.0,60.0
תפ_58254-02-14,baseline (median),1.0,6.0
תפ_17921-04-22,baseline (median),8.0,16.0
תפ_26762-06-14,baseline (median),3.0,12.0
תפ_43372-07-23,baseline (median),33.0,48.0
תפ_26207-03-11,baseline (median),1.0,8.0
תפ_24895-03-20,baseline (median),1.0,6.0
תפ_305-12-12,baseline (median),5.0,12.0
תפ_4765-11-22,baseline (median),2.0,6.0
תפ_70531-11-19,baseline (median),1.0,0.0
תפ_16449-02-15,baseline (median),63.0,84.0
תפ_15315-06-23,baseline (median),9.0,12.0
תפ_32815-03-20,baseline (median),27.0,48.0
תפ_20330-11-23,baseline (median),7.0,12.0
תפ_21052-05-20,baseline (median),1.0,6.0
תפ_54373-08-16,baseline (median),9.0,12.0
תפ_45961-07-17,baseline (median),4.0,12.0
תפ_27114-03-13,baseline (median),9.0,0.0
תפ_30806-04-21,baseline (median),0.0,2.0
תפ_12589-04-23,baseline (median),31.0,36.0
תפ_49910-06-21,baseline (median),1.0,8.0
תפ_27085-10-15,baseline (median),0.0,4.0
תפ_25903-05-16,baseline (median),6.0,6.0
תפ_20339-09-19,baseline (median),3.0,0.0
תפ_37176-11-17,baseline (median),45.0,54.0
תפ_25502-05-22,baseline (median),21.0,36.0
תפ_37009-12-14,baseline (median),3.0,6.0
תפ_57031-01-14,baseline (median),6.0,9.0
תפ_56230-11-15,baseline (median),27.0,36.0
תפ_54205-05-15,baseline (median),3.0,6.0
תפ_73652-01-18,baseline (median),21.0,36.0
תפ_3001-08-12,baseline (median),1.0,6.0
תפ_2531-11-18,baseline (median),1.0,4.0
תפ_30353-01-23,baseline (median),5.0,10.0
תפ_38160-04-18,baseline (median),5.0,2.0
תפ_43884-01-23,baseline (median),3.0,0.0
תפ_32704-10-14,baseline (median),3.0,6.0
תפ_59203-07-17,baseline (median),3.0,9.0
תפ_1175-08-21,baseline (median),1.0,0.0
תפ_33745-01-13,baseline (median),33.0,48.0
תפ_61099-12-18,baseline (median),9.0,6.0
תפ_16097-08-21,baseline (median),13.0,22.0
תפ_47666-06-20,baseline (median),21.0,36.0
תפ_31701-07-21,baseline (median),9.0,19.0
תפ_47113-02-22,baseline (median),1.0,4.0
תפ_4001-11-12,baseline (median),9.0,15.0
תפ_15801-11-14,baseline (median),3.0,10.0
תפ_76171-01-23,baseline (median),27.0,48.0
תפ_23142-09-14,baseline (median),27.0,48.0
תפ_7349-01-19,baseline (median),1.0,6.0
תפ_45489-04-21,baseline (median),7.0,16.0
תפ_63018-07-21,baseline (median),6.0,6.0
תפ_24272-09-18,baseline (median),2.0,12.0
תפ_31306-02-20,baseline (median),3.0,0.0
תפ_36953-04-14,baseline (median),1.0,0.0
תפ_46868-01-17,baseline (median),5.0,12.0
תפ_13718-09-16,baseline (median),39.0,60.0
תפ_41970-12-21,baseline (median),3.0,2.0
תפ_51943-05-20,baseline (median),7.0,12.0
תפ_5714-08-24,baseline (median),0.0,4.0
תפ_4636-12-13,baseline (median),6.0,6.0
תפ_46221-08-23,baseline (median),25.0,36.0
תפ_46118-07-24,baseline (median),36.0,42.0
תפ_10971-03-11,baseline (median),5.0,16.0
תפ_20872-02-14,baseline (median),2.0,12.0
תפ_13770-05-14,baseline (median),2.0,0.0
תפ_50693-02-18,baseline (median),4.0,9.0
עפ_5353-17,baseline (median),3.0,6.0
תפ_46177-07-20,baseline (median),9.0,12.0
תפ_4488-05-22,baseline (median),39.0,72.0
תפ_9220-06-20,baseline (median),15.0,18.0
תפ_66041-01-18,baseline (median),9.0,12.0
תפ_3818-01-24,baseline (median),7.0,12.0
תפ_30091-09-14,baseline (median),5.0,4.0
תפ_43263-03-21,baseline (median),3.0,12.0
תפ_9649-10-22,baseline (median),6.0,10.0
תפ_44601-05-14,baseline (median),9.0,18.0
תפ_31614-04-15,baseline (median),3.0,6.0
תפ_50777-11-23,baseline (median),3.0,0.0
תפק_25089-09-21,baseline (median),1.0,4.0
תפ_17109-06-12,baseline (median),15.0,60.0
תפ_14555-12-18,baseline (median),9.0,0.0
תפ_51776-01-21,baseline (median),0.0,0.0
תפ_54141-03-22,baseline (median),4.0,14.0
תפ_56960-06-22,baseline (median),9.0,12.0
תפ_28811-02-18,baseline (median),0.0,6.0
תפ_8887-10-21,baseline (median),0.0,0.0
תפ_34753-10-20,baseline (median),15.0,24.0
תפ_48695-03-20,baseline (median),9.0,16.0
תפ_53195-10-19,baseline (median),21.0,36.0
תפ_49510-11-23,baseline (median),21.0,36.0
תפ_56668-06-17,baseline (median),9.0,18.0
תפ_17780-09-16,baseline (median),57.0,84.0
תפ_10324-07-17,baseline (median),3.0,0.0
תפ_66877-03-22,baseline (median),9.0,12.0
תפ_5486-09-21,baseline (median),6.0,6.0
תפ_1054-08-21,baseline (median),9.0,16.0
תפ_21291-04-23,baseline (median),27.0,42.0
תפ_36599-04-15,baseline (median),3.0,0.0
תפ_68375-05-18,baseline (median),1.0,0.0
תפ_52725-01-21,baseline (median),3.0,12.0
תפ_9407-10-23,baseline (median),3.0,0.0
תפ_63637-06-17,baseline (median),3.0,4.0
תפ_4760-10-18,baseline (median),33.0,60.0
תפ_16273-02-16,baseline (median),27.0,48.0
תפ_42253-12-23,baseline (median),3.0,12.0
תפ_32597-07-20,baseline (median),3.0,0.0
תפ_50853-02-18,baseline (median),8.0,9.0
תפ_16058-02-19,baseline (median),7.0,8.0
תפ_47400-12-15,baseline (median),5.0,10.0
תפ_53833-03-23,baseline (median),3.0,0.0
תפ_20638-04-22,baseline (median),18.0,31.0
תפ_42827-10-18,baseline (median),3.0,12.0
תפ_57084-03-22,baseline (median),9.0,14.0
תפק_70755-06-20,baseline (median),4.0,6.0
תפ_57089-02-19,baseline (median),3.0,0.0
תפ_68386-11-20,baseline (median),9.0,18.0
תפ_52785-01-20,baseline (median),15.0,24.0
תפ_38574-12-18,baseline (median),1.0,6.0
תפק_15805-07-16,baseline (median),7.0,16.0
תפ_48281-08-18,baseline (median),3.0,11.0
תפ_10494-12-20,baseline (median),6.0,12.0
תפ_2444-01-21,baseline (median),6.0,6.0
תפ_34266-09-18,baseline (median),9.0,16.0
תפ_15676-07-16,baseline (median),8.0,12.0
תפ_54854-08-16,baseline (median),3.0,10.0
תפ_17208-07-18,baseline (median),9.0,12.0
תפ_32561-09-13,baseline (median),3.0,4.0
תפ_3759-02-14,baseline (median),15.0,12.0
תפ_264-07-22,baseline (median),4.0,16.0
תפ_15208-11-20,baseline (median),3.0,7.0
תפ_30884-10-21,baseline (median),5.0,12.0
תפ_41876-08-23,baseline (median),21.0,36.0
תפ_19830-10-20,baseline (median),9.0,12.0
תפ_2482-05-20,baseline (median),3.0,6.0
תפ_32305-12-23,baseline (median),13.0,22.0
תפק_7171-03-21,baseline (median),5.0,12.0
תפ_43694-08-17,baseline (median),5.0,12.0
תפ_71968-02-19,baseline (median),3.0,0.0
תפ_1436-03-22,baseline (median),8.0,16.0
תפ_45447-12-24,baseline (median),5.0,8.0
תפ_42431-08-23,baseline (median),6.0,6.0
תפ_64711-01-19,baseline (median),1.0,0.0
תפ_2548-02-19,baseline (median),9.0,12.0
תפ_3750-08-20,baseline (median),27.0,36.0
תפ_18145-11-20,baseline (median),4.0,9.0
תפ_33666-05-15,baseline (median),27.0,36.0
תפ_62359-01-20,baseline (median),9.0,18.0
תפ_43394-11-19,baseline (median),21.0,26.0
תפ_15972-06-20,baseline (median),3.0,6.0
תפ_6997-06-18,baseline (median),27.0,36.0
תפ_50988-12-15,baseline (median),0.0,0.0
תפ_11267-01-18,baseline (median),3.0,6.0
תפ_58243-03-14,baseline (median),9.0,24.0
תפ_33230-07-13,baseline (median),9.0,9.0
תפ_43840-06-22,baseline (median),4.0,12.0
עפג_36558-08-21,baseline (median),3.0,0.0
תפ_24239-05-17,baseline (median),2.0,4.0
תפ_691-09-19,baseline (median),1.0,12.0
תפ_11845-11-16,baseline (median),3.0,6.0
תפ_17501-07-17,baseline (median),9.0,6.0
תפ_76327-07-19,baseline (median),9.0,12.0
תפ_45874-03-19,baseline (median),3.0,6.0
תפ_36577-03-20,baseline (median),9.0,14.0
תפ_18484-08-19,baseline (median),7.0,15.0
תפ_22293-02-13,baseline (median),33.0,42.0
תפ_54421-06-15,baseline (median),9.0,12.0
תפ_1161-06-13,baseline (median),1.0,6.0
תפ_24156-11-12,baseline (median),1.0,12.0
תפ_62490-07-18,baseline (median),8.0,15.0
תפ_42779-07-18,baseline (median),1.0,2.0
תפ_47136-05-14,baseline (median),9.0,12.0
תפ_19211-06-17,baseline (median),3.0,12.0
תפ_23322-02-16,baseline (median),3.0,12.0
תפ_46051-06-15,v1 sim≥40 lin,4.166666666666666,0.41666666666666785
תפ_36120-12-15,v1 sim≥40 lin,2.166666666666668,5.1250000000000036
תפ_51811-03-21,v1 sim≥40 lin,2.2047244094488185,5.00787401574803
תפ_15787-01-17,v1 sim≥40 lin,5.828571428571429,5.828571428571422
תפ_44666-10-18,v1 sim≥40 lin,10.482889733840304,17.437262357414454
תפ_17610-09-15,v1 sim≥40 lin,0.9264705882352935,5.735294117647054
תפ_54676-12-22,v1 sim≥40 lin,8.0,14.0
תפ_116-07-16,v1 sim≥40 lin,1.153846153846155,1.051282051282051
תפ_54068-08-20,v1 sim≥40 lin,1.0,3.0
תפ_36782-07-17,v1 sim≥40 lin,1.7202797202797209,3.55944055944056
תפ_60803-01-19,v1 sim≥40 lin,0.29571984435797916,2.1595330739299605
תפ_40055-03-18,v1 sim≥40 lin,2.0434782608695663,2.8695652173913047
תפ_55830-11-18,v1 sim≥40 lin,4.0,0.0
תפ_67193-02-19,v1 sim≥40 lin,14.0,8.000000000000007
תפ_60340-02-17,v1 sim≥40 lin,1.0,4.0
תפ_54723-06-22,v1 sim≥40 lin,0.0,0.0
תפ_35202-10-15,v1 sim≥40 lin,28.0,42.0
תפ_22722-05-13,v1 sim≥40 lin,1.3170731707317076,11.317073170731707
תפ_41687-01-22,v1 sim≥40 lin,4.089285714285715,6.607142857142847
תפ_35813-01-22,v1 sim≥40 lin,3.8861386138613874,8.613861386138616
תפ_14829-07-16,v1 sim≥40 lin,0.5825242718446599,1.3640776699029118
תפ_47668-04-18,v1 sim≥40 lin,12.0,12.0
תפ_33804-01-12,v1 sim≥40 lin,3.75,3.7499999999999964
תפ_15596-04-19,v1 sim≥40 lin,2.0,8.0
תפ_7086-04-23,v1 sim≥40 lin,6.350404312668465,1.644204851752022
תפ_45937-12-18,v1 sim≥40 lin,3.0,16.0
תפ_39299-11-18,v1 sim≥40 lin,11.0,15.0
תפ_31134-05-18,v1 sim≥40 lin,12.0,24.0
תפ_5496-11-20,v1 sim≥40 lin,5.0,5.0
תפ_39424-11-22,v1 sim≥40 lin,1.9400000000000013,3.84
תפ_49401-08-15,v1 sim≥40 lin,4.5119189511323,1.0810488676996428
תפ_33888-10-14,v1 sim≥40 lin,1.125,7.25
תפ_63473-06-19,v1 sim≥40 lin,1.0,2.0
תפ_24379-12-20,v1 sim≥40 lin,3.88,6.440000000000001
תפ_59009-05-21,v1 sim≥40 lin,21.172757475083056,35.122923588039875
תפ_1515-12-18,v1 sim≥40 lin,6.277777777777777,8.888888888888886
תפ_61392-09-16,v1 sim≥40 lin,2.0,6.0
תפ_16980-01-14,v1 sim≥40 lin,2.6390532544378704,4.327416173570018
תפ_42359-08-18,v1 sim≥40 lin,0.6565656565656557,1.3131313131313078
תפ_56842-06-15,v1 sim≥40 lin,11.999999999999998,27.0
תפ_1352-08-22,v1 sim≥40 lin,14.771929824561411,18.754385964912288
תפ_46548-03-17,v1 sim≥40 lin,11.0,21.5
תפ_14578-04-19,v1 sim≥40 lin,0.2375000000000007,0.29375000000000995
תפ_45633-05-17,v1 sim≥40 lin,0.9473684210526301,11.999999999999993
תפ_21605-07-13,v1 sim≥40 lin,1.1035856573705196,0.3545816733067717
תפ_6970-05-22,v1 sim≥40 lin,0.7567567567567579,2.2555282555282687
תפ_5502-10-15,v1 sim≥40 lin,13.0,12.0
תפ_21059-03-16,v1 sim≥40 lin,11.599999999999998,11.759999999999998
תפ_31387-10-18,v1 sim≥40 lin,13.971428571428572,23.771428571428565
תפ_50330-07-16,v1 sim≥40 lin,8.881784197001252e-16,1.7763568394002505e-15
תפ_17023-12-18,v1 sim≥40 lin,2.7128712871287126,4.069306930693067
תפ_63596-02-18,v1 sim≥40 lin,0.5208333333333339,11.375
תפ_45759-12-17,v1 sim≥40 lin,1.5,10.666666666666664
תפ_21162-10-19,v1 sim≥40 lin,7.766497461928939,15.959390862944169
תא_40004-08-18,v1 sim≥40 lin,16.0,26.0
תפ_29520-01-21,v1 sim≥40 lin,12.600000000000001,12.133333333333333
תפ_21280-11-18,v1 sim≥40 lin,0.3634259259259256,1.5324074074074048
תפ_6322-04-16,v1 sim≥40 lin,9.644171779141097,13.963190184049068
תפ_26032-04-14,v1 sim≥40 lin,0.0,0.0
תפ_60015-05-22,v1 sim≥40 lin,10.065088757396452,15.988165680473386
תפ_69278-05-18,v1 sim≥40 lin,1.1541218637992827,9.943847072879322
תפ_34210-08-18,v1 sim≥40 lin,7.0,12.0
תפ_52204-12-21,v1 sim≥40 lin,2.051282051282052,0.6153846153846132
תפ_9346-07-12,v1 sim≥40 lin,0.3378378378378386,6.675675675675674
תפ_34829-07-15,v1 sim≥40 lin,16.545454545454543,32.44155844155844
תפ_39589-07-13,v1 sim≥40 lin,0.009564293304994642,0.4112646121147705
תפ_58928-03-15,v1 sim≥40 lin,5.0,12.0
עפ_322-15,v1 sim≥40 lin,6.25,9.25
תפ_12834-03-18,v1 sim≥40 lin,3.552713678800501e-15,4.0
תפ_41061-11-14,v1 sim≥40 lin,6.000000000000001,4.0
