verdict,variant,err_low,err_high
תפ_6875-02-22,v3 sim≥50 + k≥2 + σ≤Q50,8.534606924762205,2.0
תפ_808-06-16,v3 sim≥50 + k≥2 + σ≤Q50,1.43043506426541,1.43043506426541
תפ_17856-06-17,v3 sim≥50 + k≥2 + σ≤Q50,12.328614361564792,24.0
תפ_36416-07-23,v3 sim≥50 + k≥2 + σ≤Q50,14.553344899130046,20.55334489913004
תפ_47161-08-17,v3 sim≥50 + k≥2 + σ≤Q50,1.4999999999999982,6.0000000000000036
תפ_3728-01-15,v3 sim≥50 + k≥2 + σ≤Q50,11.46211715726001,19.07576568547998
תפ_54418-06-19,v3 sim≥50 + k≥2 + σ≤Q50,1.8329621768952382,6.883781225247226
תפ_11042-06-20,v3 sim≥50 + k≥2 + σ≤Q50,0.7640134909873542,1.2256163799050555
תפ_38193-11-23,v3 sim≥50 + k≥2 + σ≤Q50,24.880584423829145,33.45670130859497
תפ_49995-09-17,v3 sim≥50 + k≥2 + σ≤Q50,3.734755987211127,7.469511974422257
תפ_58061-02-19,v3 sim≥50 + k≥2 + σ≤Q50,20.000000000000004,34.00000000000001
תפ_2144-04-21,v3 sim≥50 + k≥2 + σ≤Q50,0.11920292202211691,4.927173701800939
תפ_47766-07-12,v3 sim≥50 + k≥2 + σ≤Q50,2.7234033281502015,7.90029848575335
תפ_24758-11-22,v3 sim≥50 + k≥2 + σ≤Q50,15.386351471780028,15.924234314520021
תפ_66310-07-17,v3 sim≥50 + k≥2 + σ≤Q50,0.6553488268524976,1.1346744440658227
תפ_189-01-16,v3 sim≥50 + k≥2 + σ≤Q50,5.51695419529004,13.568056174775236
תפ_19130-12-21,v3 sim≥50 + k≥2 + σ≤Q50,1.57264592696977,0.4123722971488917
תפ_59614-09-23,v3 sim≥50 + k≥2 + σ≤Q50,12.0,16.0
תפ_63100-02-24,v3 sim≥50 + k≥2 + σ≤Q50,12.38635147178003,2.924234314520014
תפ_4133-01-20,v3 sim≥50 + k≥2 + σ≤Q50,1.174470953092353,2.59961095890511
תפ_54719-09-20,v3 sim≥50 + k≥2 + σ≤Q50,2.0,1.999999999999993
תפ_29898-02-14,v3 sim≥50 + k≥2 + σ≤Q50,0.6759728631680568,3.0757656854799826
תפ_7053-03-21,v3 sim≥50 + k≥2 + σ≤Q50,3.6175462239696508,1.6367263393072697
תפ_44380-08-16,v3 sim≥50 + k≥2 + σ≤Q50,5.30844382956845,14.93479320815771
תפ_30327-02-21,v3 sim≥50 + k≥2 + σ≤Q50,8.006181965184041,11.035245654056979
תפ_18833-05-13,v3 sim≥50 + k≥2 + σ≤Q50,0.30856154596377205,0.1542807729818847
תפ_68697-07-20,v3 sim≥50 + k≥2 + σ≤Q50,19.009126633008997,23.363755443363317
תפ_45432-11-15,v3 sim≥50 + k≥2 + σ≤Q50,1.7951766070841266,7.088829651795436
תפ_3214-11-12,v3 sim≥50 + k≥2 + σ≤Q50,0.5316894691665182,18.190136814999114
תפ_66893-12-21,v3 sim≥50 + k≥2 + σ≤Q50,12.854628479245125,1.1701650585306922
תפ_37900-06-22,v3 sim≥50 + k≥2 + σ≤Q50,27.620613810503073,25.18910586883451
תפ_13142-02-15,v3 sim≥50 + k≥2 + σ≤Q50,8.0,11.999999999999993
תפ_3197-06-22,v3 sim≥50 + k≥2 + σ≤Q50,4.544162023030966,14.053821887522034
תפ_27294-04-19,v3 sim≥50 + k≥2 + σ≤Q50,1.3104353919112857,0.7883966652206595
תפ_26552-06-23,v3 sim≥50 + k≥2 + σ≤Q50,3.1298800929670385,0.32195074332021534
תפ_49203-01-22,v3 sim≥50 + k≥2 + σ≤Q50,1.944629917927596,4.007647655625
תפ_51473-05-20,v3 sim≥50 + k≥2 + σ≤Q50,6.874294730954471,7.802604824135209
תפ_17618-11-13,v3 sim≥50 + k≥2 + σ≤Q50,2.523188311911529,9.62916639674565
תפ_18210-05-23,v3 sim≥50 + k≥2 + σ≤Q50,9.44763901542277,8.378176211691382
תפ_32585-03-21,v3 sim≥50 + k≥2 + σ≤Q50,15.276414462055467,28.340552346634944
תפ_46108-06-20,v3 sim≥50 + k≥2 + σ≤Q50,3.928259623415073,0.6741538812297208
תפ_61118-07-23,v3 sim≥50 + k≥2 + σ≤Q50,2.181959028912118,0.0
תפ_42326-01-11,v3 sim≥50 + k≥2 + σ≤Q50,0.0,12.0
תפ_71333-10-21,v3 sim≥50 + k≥2 + σ≤Q50,0.5975533674186622,9.105818204063205
תפ_9632-08-23,v3 sim≥50 + k≥2 + σ≤Q50,6.844637596503036,15.378550386012144
תפ_31935-12-21,v3 sim≥50 + k≥2 + σ≤Q50,64.56998020348931,102.0
תפ_15209-10-23,v3 sim≥50 + k≥2 + σ≤Q50,1.0,0.0
תפ_18510-10-14,v3 sim≥50 + k≥2 + σ≤Q50,4.849044806428349,10.465393075237802
תפ_7735-04-19,v3 sim≥50 + k≥2 + σ≤Q50,2.178401363677642,1.8755818272927627
תפ_70345-03-23,v3 sim≥50 + k≥2 + σ≤Q50,12.769044471798441,33.50253248642649
תפ_10875-12-21,v3 sim≥50 + k≥2 + σ≤Q50,2.0445191898906963,1.291093742539374
תפ_36091-07-15,v3 sim≥50 + k≥2 + σ≤Q50,42.0,48.0
תפ_45561-07-21,v3 sim≥50 + k≥2 + σ≤Q50,4.797298733550239,3.4404986772037986
תפ_49294-07-20,v3 sim≥50 + k≥2 + σ≤Q50,7.648431972669547,14.919633121955435
תפ_31087-09-14,v3 sim≥50 + k≥2 + σ≤Q50,0.6351489523872873,11.270297904774576
תפ_50809-07-17,v3 sim≥50 + k≥2 + σ≤Q50,0.8302162819933514,1.7661982381229535
תפ_38624-05-24,v3 sim≥50 + k≥2 + σ≤Q50,0.9999999999999964,3.0
תפ_11033-11-23,v3 sim≥50 + k≥2 + σ≤Q50,9.195707032022934,16.23458937835686
תפ_10552-11-21,v3 sim≥50 + k≥2 + σ≤Q50,13.021962184659913,1.9834018278837178
תפ_63303-06-22,v3 sim≥50 + k≥2 + σ≤Q50,0.7053845126982417,0.0
תפ_64581-08-23,v3 sim≥50 + k≥2 + σ≤Q50,11.912463175521253,18.44637596503037
תפ_10347-10-23,v3 sim≥50 + k≥2 + σ≤Q50,6.295888337292787,7.360958126484796
תפ_35179-09-14,v3 sim≥50 + k≥2 + σ≤Q50,0.3089305301670695,0.9267915905012138
תפ_63000-01-18,v3 sim≥50 + k≥2 + σ≤Q50,6.050719476124156,12.586863668033388
תפ_13471-01-22,v3 sim≥50 + k≥2 + σ≤Q50,3.0,11.089701839745079
תפ_17860-01-19,v3 sim≥50 + k≥2 + σ≤Q50,3.068775092749684,3.3292462118495934
תפ_15710-09-21,v3 sim≥50 + k≥2 + σ≤Q50,6.5771997467684855,10.537716512339372
תפ_27625-02-21,v3 sim≥50 + k≥2 + σ≤Q50,2.3123084263001203,0.31597323328521654
תפ_54083-05-20,v3 sim≥50 + k≥2 + σ≤Q50,3.5378828427399878,8.924234314520021
תפח_26481-08-13,v3 sim≥50 + k≥2 + σ≤Q50,24.0,36.0
תפ_1589-02-16,v3 sim≥50 + k≥2 + σ≤Q50,2.6225206598601787,10.264350563327078
תפ_15148-03-12,v3 sim≥50 + k≥2 + σ≤Q50,0.8310069967130076,1.5740410328418974
תפ_69110-11-20,v3 sim≥50 + k≥2 + σ≤Q50,2.8484686290400383,4.386351471780031
תפ_13481-02-13,v3 sim≥50 + k≥2 + σ≤Q50,4.666666666666664,11.333333333333329
תפ_43844-05-15,v3 sim≥50 + k≥2 + σ≤Q50,4.0,4.0
תפ_12376-04-20,v3 sim≥50 + k≥2 + σ≤Q50,2.1715314354853597,3.6458265120111477
תפ_14786-08-19,v3 sim≥50 + k≥2 + σ≤Q50,1.5378828427399895,3.552713678800501e-15
תפ_14836-08-12,v3 sim≥50 + k≥2 + σ≤Q50,0.8766498847670752,1.1244916431145562
תפ_52515-03-20,v3 sim≥50 + k≥2 + σ≤Q50,4.050728221957947,7.622509695561291
תפ_46550-12-16,v3 sim≥50 + k≥2 + σ≤Q50,2.4410248466023585,2.1191590505748863
תפ_45994-08-21,v3 sim≥50 + k≥2 + σ≤Q50,8.0,30.0
תפ_41599-03-22,v3 sim≥50 + k≥2 + σ≤Q50,4.425875222688708,0.26473527187616597
תפ_44381-05-20,v3 sim≥50 + k≥2 + σ≤Q50,2.3485215096770364,0.595192985064017
תפ_23648-12-19,v3 sim≥50 + k≥2 + σ≤Q50,11.284782467867295,23.642391233933644
תפ_37083-11-14,v3 sim≥50 + k≥2 + σ≤Q50,6.290539190628065,3.0491171323399087
תפ_50986-12-16,v3 sim≥50 + k≥2 + σ≤Q50,9.307890417246767,4.9453846004270545
תפ_61087-12-18,v3 sim≥50 + k≥2 + σ≤Q50,8.904657891073189,6.0
תפ_38687-04-20,v3 sim≥50 + k≥2 + σ≤Q50,0.9510641652218226,1.2543274126754298
תפ_20770-11-22,v3 sim≥50 + k≥2 + σ≤Q50,8.500417047830608,6.112246291649836
תפ_14885-06-24,v3 sim≥50 + k≥2 + σ≤Q50,2.6224593312018536,4.357215318412987
תפ_25546-11-23,v3 sim≥50 + k≥2 + σ≤Q50,1.7392114225545967,2.7420278492014845
תפ_11104-07-19,v3 sim≥50 + k≥2 + σ≤Q50,12.41864497756977,14.127967466354654
תפ_40076-02-19,v3 sim≥50 + k≥2 + σ≤Q50,3.9241418199787574,11.544850919872538
תפ_67387-08-23,v3 sim≥50 + k≥2 + σ≤Q50,4.781090552148282,6.626167794495842
תפ_3884-10-23,v3 sim≥50 + k≥2 + σ≤Q50,11.573692256798429,14.861770457078677
תפ_23253-12-15,v3 sim≥50 + k≥2 + σ≤Q50,10.0,12.0
תפ_21139-04-17,v3 sim≥50 + k≥2 + σ≤Q50,2.9332351431015447,2.1335297137969107
תפ_35019-12-13,v3 sim≥50 + k≥2 + σ≤Q50,0.1192029220221178,2.622464284486586
תפ_45226-12-22,v3 sim≥50 + k≥2 + σ≤Q50,1.1188794963777156,4.318027490905756
תפ_17030-02-22,v3 sim≥50 + k≥2 + σ≤Q50,1.8102965072897348,5.336037775514072
תפ_67580-11-19,v3 sim≥50 + k≥2 + σ≤Q50,4.000000000000002,11.999999999999996
תפ_51170-10-23,v3 sim≥50 + k≥2 + σ≤Q50,6.123090300973814,6.593845484951309
תפ_63505-01-17,v3 sim≥50 + k≥2 + σ≤Q50,1.570933249928907,6.008554265351069
תפ_33342-01-14,v3 sim≥50 + k≥2 + σ≤Q50,5.0,2.6666666666666643
תפ_40922-11-15,v3 sim≥50 + k≥2 + σ≤Q50,1.7203062264686508,12.0
תפ_55035-10-18,v3 sim≥50 + k≥2 + σ≤Q50,0.0,7.051482536448667
עפ_5681-23,v3 sim≥50 + k≥2 + σ≤Q50,0.017528015668386132,5.4373898666907365
תפ_3622-10-13,v3 sim≥50 + k≥2 + σ≤Q50,1.9454549513972434,4.288590374871763
תפ_18957-11-20,v3 sim≥50 + k≥2 + σ≤Q50,0.9999999999999982,2.1931757358900086
תפ_14115-07-19,v3 sim≥50 + k≥2 + σ≤Q50,3.6156198454077,2.6402552685168033
תפ_59260-03-16,v3 sim≥50 + k≥2 + σ≤Q50,7.401592917737631,13.379042560933229
תפ_24614-07-23,v3 sim≥50 + k≥2 + σ≤Q50,6.224593312018545,3.7347559872111304
תפ_12791-05-20,v3 sim≥50 + k≥2 + σ≤Q50,1.5629806688595416,1.2550349780525778
תפ_26654-06-14,v3 sim≥50 + k≥2 + σ≤Q50,2.0,6.0
תפ_17776-11-21,v3 sim≥50 + k≥2 + σ≤Q50,4.104081060108939,2.4054303183423116
תפ_59004-08-23,v3 sim≥50 + k≥2 + σ≤Q50,4.113223198629857,0.8976089345300551
תפ_42223-07-16,v3 sim≥50 + k≥2 + σ≤Q50,0.9830596662074065,0.3117177419067332
עפ_5613-20,v3 sim≥50 + k≥2 + σ≤Q50,2.06652976223919,0.46756131271681767
תפ_46546-02-21,v3 sim≥50 + k≥2 + σ≤Q50,2.2652440127888767,14.939023948844508
תפ_15387-01-21,v3 sim≥50 + k≥2 + σ≤Q50,5.169785467800317,14.319509017653154
תפ_57965-03-15,v3 sim≥50 + k≥2 + σ≤Q50,1.7763568394002505e-15,3.0
תפ_21113-08-12,v3 sim≥50 + k≥2 + σ≤Q50,0.8662962173172204,0.48127567628733914
תפ_7467-12-20,v3 sim≥50 + k≥2 + σ≤Q50,19.15905441534009,15.227297056439937
תפ_22417-12-21,v3 sim≥50 + k≥2 + σ≤Q50,1.177794142816408,0.8222058571835831
תפ_9355-10-19,v3 sim≥50 + k≥2 + σ≤Q50,1.004125888723216,0.43918081355865013
תפ_30433-06-22,v3 sim≥50 + k≥2 + σ≤Q50,1.4549310915754479,4.542022856515899
תפ_9211-05-21,v3 sim≥50 + k≥2 + σ≤Q50,0.5980099347010874,7.043066808456576
תפ_17655-10-22,v3 sim≥50 + k≥2 + σ≤Q50,7.329790196982234,9.895496554225772
תפ_43597-08-21,v3 sim≥50 + k≥2 + σ≤Q50,4.282770653314195,3.6129788292154643
תפ_40256-11-14,v3 sim≥50 + k≥2 + σ≤Q50,4.728350654297486,4.662714267575886
תפ_10650-11-21,v3 sim≥50 + k≥2 + σ≤Q50,3.397866019183308,11.999999999999993
תפ_51038-02-17,v3 sim≥50 + k≥2 + σ≤Q50,16.009126633008997,21.363755443363324
תפ_26549-09-21,v3 sim≥50 + k≥2 + σ≤Q50,4.723121301782687,2.9841568631036637
תפ_56739-09-20,v3 sim≥50 + k≥2 + σ≤Q50,4.0,2.0
תפ_64119-05-21,v3 sim≥50 + k≥2 + σ≤Q50,0.2652440127888731,1.8877033439907294
תפ_47870-03-22,v3 sim≥50 + k≥2 + σ≤Q50,4.755081337596291,9.734755987211127
תפ_40492-12-14,v3 sim≥50 + k≥2 + σ≤Q50,8.881784197001252e-16,2.489837324807418
תפ_12681-12-17,v3 sim≥50 + k≥2 + σ≤Q50,9.0,12.0
תפ_2101-10-19,v3 sim≥50 + k≥2 + σ≤Q50,2.6427846815870186,3.7754066879814516
תפ_8684-06-16,v3 sim≥50 + k≥2 + σ≤Q50,13.606202672059908,20.961683046794782
תפ_64950-06-16,v3 sim≥50 + k≥2 + σ≤Q50,48.0,44.99999999999999
תפ_7165-06-15,v3 sim≥50 + k≥2 + σ≤Q50,8.000000000000004,18.652503149252787
תפ_9983-05-16,v3 sim≥50 + k≥2 + σ≤Q50,1.2500580606113392,10.81889387310612
תפ_44962-08-23,v3 sim≥50 + k≥2 + σ≤Q50,2.333333333333334,0.3333333333333357
תפ_22588-03-22,v3 sim≥50 + k≥2 + σ≤Q50,0.19875961394190078,1.1086338793366757
תפ_52223-10-23,v3 sim≥50 + k≥2 + σ≤Q50,2.3320202093281353,3.2665048637425187
תפ_57729-11-19,v3 sim≥50 + k≥2 + σ≤Q50,5.5,14.000000000000004
תפ_23992-11-21,v3 sim≥50 + k≥2 + σ≤Q50,1.9997284860304791,2.4633957389421113
עפג_2024-04-21,v3 sim≥50 + k≥2 + σ≤Q50,1.0051119395546593,3.643940372186556
עפ_2596-18,v3 sim≥50 + k≥2 + σ≤Q50,16.99331923813008,13.810893714323718
תפ_16835-07-16,v3 sim≥50 + k≥2 + σ≤Q50,14.244759750977888,27.45670130859498
תפ_19417-11-16,v3 sim≥50 + k≥2 + σ≤Q50,3.2689414213699948,1.6136485282199722
תפ_57914-10-13,v3 sim≥50 + k≥2 + σ≤Q50,6.0,20.772702943560056
תפ_11134-01-19,v3 sim≥50 + k≥2 + σ≤Q50,7.791375798748888,12.644591283477823
תפ_14684-07-24,v3 sim≥50 + k≥2 + σ≤Q50,3.582240532902741,8.417759467097255
תפ_44840-06-16,v3 sim≥50 + k≥2 + σ≤Q50,15.430019796510706,28.0
תפ_40536-10-20,v3 sim≥50 + k≥2 + σ≤Q50,1.3392411325447249,1.463999109341792
עפ_1505-14,v3 sim≥50 + k≥2 + σ≤Q50,2.2949341351913226,0.6391565917525206
תפ_26036-08-21,v3 sim≥50 + k≥2 + σ≤Q50,2.0040713305450844,10.240809356515491
תפ_9384-04-20,v3 sim≥50 + k≥2 + σ≤Q50,1.342488898388421,0.7801337015849121
תפ_12411-02-21,v3 sim≥50 + k≥2 + σ≤Q50,10.0,2.000000000000007
תפ_1783-04-23,v3 sim≥50 + k≥2 + σ≤Q50,2.2535157533321524,4.809863185000886
תפ_39071-12-15,v3 sim≥50 + k≥2 + σ≤Q50,3.6532741177709216,0.4799111766563833
תפ_31034-06-17,v3 sim≥50 + k≥2 + σ≤Q50,0.973224305999592,2.895283721118922
תפ_14802-02-23,v3 sim≥50 + k≥2 + σ≤Q50,0.394475244777583,8.559166940199027
תפ_62062-06-20,v3 sim≥50 + k≥2 + σ≤Q50,0.2697014329298071,0.8091042987894284
תפ_55664-02-14,v3 sim≥50 + k≥2 + σ≤Q50,0.0,0.0
תפ_20451-09-20,v3 sim≥50 + k≥2 + σ≤Q50,2.419634687240327,0.6030502692517317
תפ_32227-11-20,v3 sim≥50 + k≥2 + σ≤Q50,0.0,12.0
תפ_1203-08-19,v3 sim≥50 + k≥2 + σ≤Q50,14.953719505964886,17.83061593096936
תפ_60429-12-21,v3 sim≥50 + k≥2 + σ≤Q50,1.399021636216876,1.0492662271626543
תפ_26164-01-21,v3 sim≥50 + k≥2 + σ≤Q50,0.408642386132966,1.335556295039332
תפ_12615-11-21,v3 sim≥50 + k≥2 + σ≤Q50,6.519581767081231,8.697501342501798
תפ_61106-05-20,v3 sim≥50 + k≥2 + σ≤Q50,3.0450987330796266,1.4924933050332783
תפ_52479-01-18,v3 sim≥50 + k≥2 + σ≤Q50,0.9870392178886895,1.8431753143109901
תפ_33552-09-16,v3 sim≥50 + k≥2 + σ≤Q50,0.35648371437777726,5.818876422763751
תפ_52964-03-22,v3 sim≥50 + k≥2 + σ≤Q50,13.274764831770948,4.613906749198591
תפ_20307-05-20,v3 sim≥50 + k≥2 + σ≤Q50,0.7649965888588852,1.9743646154320373
תפ_53169-10-13,v3 sim≥50 + k≥2 + σ≤Q50,9.282623569940883,6.652409557748214
תפ_36111-05-22,v3 sim≥50 + k≥2 + σ≤Q50,4.1713125962927435,3.4254222786315367
תפ_69945-03-23,v3 sim≥50 + k≥2 + σ≤Q50,10.910298160254921,18.151716360042485
תפ_50916-06-16,v3 sim≥50 + k≥2 + σ≤Q50,13.0,12.0
תפ_52091-02-20,v3 sim≥50 + k≥2 + σ≤Q50,0.0,2.553344899130046
תפ_42118-11-23,v3 sim≥50 + k≥2 + σ≤Q50,15.999999999999998,26.0
תפ_21748-05-16,v3 sim≥50 + k≥2 + σ≤Q50,0.5378828427399913,1.6136485282199686
תפ_15744-02-20,v3 sim≥50 + k≥2 + σ≤Q50,14.33135713378794,14.543298691405028
תפ_3772-01-16,v3 sim≥50 + k≥2 + σ≤Q50,1.1366239311200594,4.254600933371883
תפ_20154-07-20,v3 sim≥50 + k≥2 + σ≤Q50,0.715217532132705,8.476811688088475
תפ_39831-02-22,v3 sim≥50 + k≥2 + σ≤Q50,30.715217532132705,26.0
עפ_907-14,v3 sim≥50 + k≥2 + σ≤Q50,1.6136485282199686,3.2272970564399373
תפ_21459-01-16,v3 sim≥50 + k≥2 + σ≤Q50,2.0,0.9999999999999929
תפ_13502-02-12,v3 sim≥50 + k≥2 + σ≤Q50,1.6224593312018545,19.469511974422257
תפ_23872-02-19,v3 sim≥50 + k≥2 + σ≤Q50,5.779863810993946,4.787137618891016
תפ_54879-08-16,v3 sim≥50 + k≥2 + σ≤Q50,1.096587867945006,2.1931757358900157
תפ_5779-09-21,v3 sim≥50 + k≥2 + σ≤Q50,2.6532769146426354,4.805609025239512
תפ_54202-12-21,v3 sim≥50 + k≥2 + σ≤Q50,7.223679289463014,11.64143875656027
תפ_40313-09-15,v3 sim≥50 + k≥2 + σ≤Q50,2.7802224164428875,0.9830747560945099
תפ_19610-08-21,v3 sim≥50 + k≥2 + σ≤Q50,6.017382003188075,9.26130436889283
תפ_56328-06-22,v3 sim≥50 + k≥2 + σ≤Q50,6.433822015019896,16.68547552680004
תפ_34344-01-15,v3 sim≥50 + k≥2 + σ≤Q50,0.0,0.0
תפ_3295-04-18,v3 sim≥50 + k≥2 + σ≤Q50,0.3283350807408212,6.633848509581412
תפ_42197-05-22,v3 sim≥50 + k≥2 + σ≤Q50,0.3298710622516712,0.7539052979757699
תפ_33577-04-12,v3 sim≥50 + k≥2 + σ≤Q50,4.905446857161863,14.189106285676274
תפ_51207-09-12,v3 sim≥50 + k≥2 + σ≤Q50,14.53788284273999,30.882589949589963
תפ_3451-02-14,v3 sim≥50 + k≥2 + σ≤Q50,2.689422156886362,1.8446914391330225
תפ_19759-07-21,v3 sim≥50 + k≥2 + σ≤Q50,2.773381650489476,5.637626139273891
תפ_26417-03-17,v3 sim≥50 + k≥2 + σ≤Q50,5.346725882229078,3.038882346333928
תפ_16520-01-18,v3 sim≥50 + k≥2 + σ≤Q50,32.772702943560056,15.227297056439937
תפ_35397-07-21,v3 sim≥50 + k≥2 + σ≤Q50,0.0,3.2222974019882145
תפ_9179-04-16,v3 sim≥50 + k≥2 + σ≤Q50,3.4895195019557796,5.086597382810055
תפ_59464-09-23,v3 sim≥50 + k≥2 + σ≤Q50,8.690535214047724,2.303597987815536
תפ_17057-08-20,v3 sim≥50 + k≥2 + σ≤Q50,2.3313571337879395,2.1850519628924587
תפ_14824-12-13,v3 sim≥50 + k≥2 + σ≤Q50,0.4982868018444595,1.4948604055333767
תפ_1516-10-16,v3 sim≥50 + k≥2 + σ≤Q50,0.27569565184136025,1.7786607535417858
תפ_27050-03-20,v3 sim≥50 + k≥2 + σ≤Q50,3.5,5.0
תפ_11843-03-20,v3 sim≥50 + k≥2 + σ≤Q50,4.466480549914568,11.380557292883076
תפ_53496-03-18,v3 sim≥50 + k≥2 + σ≤Q50,0.44759619305394516,1.0859232570314958
תפ_26069-10-19,v3 sim≥50 + k≥2 + σ≤Q50,0.5523900439627152,0.9722046097737689
תפ_16505-02-18,v3 sim≥50 + k≥2 + σ≤Q50,1.7259313809388033,1.0667648568984553
תפ_1178-06-21,v3 sim≥50 + k≥2 + σ≤Q50,3.542807729818861,2.617123091927539
תפ_19272-12-19,v3 sim≥50 + k≥2 + σ≤Q50,4.142539019025495,4.066805112163376
תפ_30391-06-20,v3 sim≥50 + k≥2 + σ≤Q50,6.0,12.0
תפ_21813-09-16,v3 sim≥50 + k≥2 + σ≤Q50,1.775501756915837,3.420325139386769
תפ_21108-02-24,v3 sim≥50 + k≥2 + σ≤Q50,0.8272007952540434,2.8972260416377793
תפ_553-06-14,v3 sim≥50 + k≥2 + σ≤Q50,2.3775406687981455,7.46951197442225
תפ_12466-10-21,v3 sim≥50 + k≥2 + σ≤Q50,2.8998595980169846,2.36488896479095
תפ_68763-07-20,v3 sim≥50 + k≥2 + σ≤Q50,9.547637358580653,9.858525046853202
תפ_41830-12-21,v3 sim≥50 + k≥2 + σ≤Q50,2.624169055522035,7.668776309779496
תפ_55185-02-20,v3 sim≥50 + k≥2 + σ≤Q50,2.614929386933049,3.108448720453808
תפ_26565-12-20,v3 sim≥50 + k≥2 + σ≤Q50,6.966078991936541,1.4915944420492409
תפ_15627-03-19,v3 sim≥50 + k≥2 + σ≤Q50,1.2236950792528205,1.869125700429663
תפ_8290-04-15,v3 sim≥50 + k≥2 + σ≤Q50,15.323765604942107,29.97307234726042
תפ_23533-01-24,v3 sim≥50 + k≥2 + σ≤Q50,4.297695162404157,0.6792564616374008
תפ_50477-12-22,v3 sim≥50 + k≥2 + σ≤Q50,4.175744761936439,15.081191619098298
תפ_18689-01-17,v3 sim≥50 + k≥2 + σ≤Q50,14.192065393103483,26.384130786206967
תפ_61299-12-19,v3 sim≥50 + k≥2 + σ≤Q50,3.6435859156900143,6.100491793186933
תפ_35695-12-15,v3 sim≥50 + k≥2 + σ≤Q50,3.6296569046940146,4.35558828563282
תפ_61158-05-20,v3 sim≥50 + k≥2 + σ≤Q50,0.27931320726667686,0.823198416415849
תפ_62597-10-17,v3 sim≥50 + k≥2 + σ≤Q50,1.1432097758537392,5.572699274590299
תפ_10180-01-24,v3 sim≥50 + k≥2 + σ≤Q50,10.55767666732617,1.5995226815467802
תפ_18912-06-23,v3 sim≥50 + k≥2 + σ≤Q50,2.645305667619585,2.5306079828346597
תפ_35552-12-11,v3 sim≥50 + k≥2 + σ≤Q50,5.301910387143304,3.8365173119055065
תפ_31811-03-21,v3 sim≥50 + k≥2 + σ≤Q50,5.999999999999998,0.9942595609037497
תפ_69980-11-20,v3 sim≥50 + k≥2 + σ≤Q50,2.3019103871433035,0.0
תפ_28991-04-22,v3 sim≥50 + k≥2 + σ≤Q50,16.307437353543424,7.221370270136539
תפ_57474-07-15,v3 sim≥50 + k≥2 + σ≤Q50,6.755081337596289,4.530488025577746
תפ_23475-08-13,v3 sim≥50 + k≥2 + σ≤Q50,5.959349299229675,0.7144306368259663
תפ_62238-06-20,v3 sim≥50 + k≥2 + σ≤Q50,7.914874708077917,10.48284660049854
תפ_28744-03-21,v3 sim≥50 + k≥2 + σ≤Q50,0.931403370094646,3.6646084393243186
תפ_35979-08-19,v3 sim≥50 + k≥2 + σ≤Q50,4.385097904979151,4.385097904979155
תפ_66542-05-20,v3 sim≥50 + k≥2 + σ≤Q50,10.780463072762537,15.389726509928572
תפ_25009-02-23,v3 sim≥50 + k≥2 + σ≤Q50,2.81792846933169,5.176845295964021
תפ_28787-04-22,v3 sim≥50 + k≥2 + σ≤Q50,0.3010732174617914,3.0765299006320816
תפ_35227-05-17,v3 sim≥50 + k≥2 + σ≤Q50,3.101256716089278,1.420650923585569
תפ_41216-03-22,v3 sim≥50 + k≥2 + σ≤Q50,1.9107554326975897,9.910755432697584
תפ_52455-07-12,v3 sim≥50 + k≥2 + σ≤Q50,1.3333333333333321,6.333333333333332
תפ_49990-03-13,v3 sim≥50 + k≥2 + σ≤Q50,30.949021611949192,47.45525395845777
תפ_41326-11-15,v3 sim≥50 + k≥2 + σ≤Q50,7.924234314520018,17.159054415340087
תפ_1064-10-21,v3 sim≥50 + k≥2 + σ≤Q50,3.094553142838137,17.270297904774573
תפ_18327-09-22,v3 sim≥50 + k≥2 + σ≤Q50,0.8591611971060438,7.105427357601002e-15
תפ_2077-10-23,v3 sim≥50 + k≥2 + σ≤Q50,10.781744207176292,11.652409557748214
תפ_39800-09-18,v3 sim≥50 + k≥2 + σ≤Q50,8.496012265815999,10.986555101578958
תפ_34027-04-18,v3 sim≥50 + k≥2 + σ≤Q50,1.195483776747821,7.105427357601002e-15
תפ_54230-03-21,v3 sim≥50 + k≥2 + σ≤Q50,7.597929152748883,5.34796522989987
תפ_26478-04-22,v3 sim≥50 + k≥2 + σ≤Q50,4.178450356590567,7.510357768101045
תפ_28659-02-14,v3 sim≥50 + k≥2 + σ≤Q50,2.61891838757162,3.120873804627088
תפ_7626-04-20,v3 sim≥50 + k≥2 + σ≤Q50,2.926523748783616,5.279864878344618
תפ_29671-12-13,v3 sim≥50 + k≥2 + σ≤Q50,8.0,5.861572300951181
תפ_39500-07-20,v3 sim≥50 + k≥2 + σ≤Q50,0.5308667753031049,0.9002094818973774
תפ_50071-08-16,v3 sim≥50 + k≥2 + σ≤Q50,12.776812017484819,12.93217442098178
תפ_18449-04-23,v3 sim≥50 + k≥2 + σ≤Q50,3.8365173119055065,1.6730346238110094
תפ_49772-11-16,v3 sim≥50 + k≥2 + σ≤Q50,0.3333333333333339,5.333333333333332
