src,tgt,src_domain,tgt_domain,src_in_set,tgt_in_set
תפ_20513-06-20,תפ_39299-11-18,drugs,drugs,True,True
תפ_20513-06-20,תפ_13236-03-18,drugs,drugs,True,True
תפ_9270-02-21,תפ_60444-08-19,drugs,drugs,True,True
תפ_9270-02-21,תפ_6322-04-16,drugs,drugs,True,True
תפ_46903-02-13,תפ_16209-03-13,drugs,drugs,True,True
תפ_46903-02-13,תפ_58167-11-10,drugs,drugs,True,True
תפ_46903-02-13,תפ_60476-05-13,drugs,drugs,True,True
תפ_46903-02-13,תפ_25379-05-14,drugs,drugs,True,True
תפ_46903-02-13,תפ_61235-05-13,drugs,drugs,True,True
תפ_46903-02-13,תפ_30494-12-11,drugs,drugs,True,True
תפ_46903-02-13,תפ_59586-01-14,drugs,drugs,True,True
תפ_46903-02-13,תפ_29090-08-15,drugs,drugs,True,True
תפ_46903-02-13,תפ_47378-06-15,drugs,drugs,True,True
תפ_46903-02-13,תפ_13289-03-15,drugs,drugs,True,True
תפ_46903-02-13,תפ_33125-01-14,drugs,drugs,True,True
תפ_4559-10-21,תפ_52751-10-22,drugs,drugs,True,True
תפ_34232-05-24,תפ_28565-05-24,drugs,drugs,True,True
תפ_34232-05-24,תפ_28451-09-17,drugs,drugs,True,True
תפ_34232-05-24,תפ_35299-09-23,drugs,drugs,True,True
תפ_34232-05-24,תפ_27864-06-19,drugs,drugs,True,True
תפ_50729-04-21,תפ_39829-08-21,drugs,drugs,True,True
תפ_50729-04-21,תפ_58530-05-18,drugs,drugs,True,True
תפ_50729-04-21,תפ_31276-05-19,drugs,drugs,True,True
תפ_50729-04-21,תפ_20767-09-16,drugs,drugs,True,True
תפ_62222-12-16,תפ_29090-08-15,drugs,drugs,True,True
תפ_62222-12-16,תפ_47378-06-15,drugs,drugs,True,True
תפ_62222-12-16,תפ_8123-04-14,drugs,drugs,True,True
תפ_26792-04-16,עפ_6029-03,drugs,drugs,True,True
תפ_40898-11-19,תפ_553-06-14,drugs,weapon,True,True
תפ_40898-11-19,תפ_30669-04-15,drugs,weapon,True,True
תפ_40898-11-19,תפ_26182-10-14,drugs,weapon,True,True
תפ_40898-11-19,תפ_5787-10-14,drugs,drugs,True,True
תפ_40898-11-19,תפ_16825-05-15,drugs,weapon,True,True
תפ_68905-01-24,תפ_58605-05-19,drugs,drugs,True,True
תפ_68905-01-24,תפ_61202-03-22,drugs,drugs,True,True
תפ_68905-01-24,תפ_716-05-22,drugs,drugs,True,True
תפ_62573-05-18,עפ_6029-03,drugs,drugs,True,True
תפ_62573-05-18,תפ_46914-06-18,drugs,drugs,True,True
תפ_62573-05-18,תפ_34271-10-18,drugs,drugs,True,True
תפ_62573-05-18,תפ_21679-04-15,drugs,drugs,True,True
תפ_31007-07-16,תפ_21557-06-16,drugs,drugs,True,True
תפ_31007-07-16,תפ_3688-07-15,drugs,drugs,True,True
תפ_4867-04-18,תפ_48512-04-15,drugs,drugs,True,True
תפ_4867-04-18,תפ_41968-09-17,drugs,drugs,True,True
תפ_39297-02-18,תפ_53910-06-12,drugs,drugs,True,True
תפ_59329-02-18,עפ_6029-03,drugs,drugs,True,True
תפ_59329-02-18,תפ_40677-02-16,drugs,drugs,True,True
תפ_59329-02-18,תפ_37340-06-12,drugs,drugs,True,True
תפ_59329-02-18,תפ_59602-07-15,drugs,drugs,True,True
תפ_59329-02-18,תפ_44601-05-14,drugs,drugs,True,True
תפ_43884-01-23,תפ_5778-09-20,drugs,drugs,True,True
תפ_43884-01-23,תפ_33240-05-23,drugs,drugs,True,True
תפ_8988-11-22,עפ_6029-03,drugs,drugs,True,True
תפ_8988-11-22,תפ_30876-03-17,drugs,drugs,True,True
תפ_8988-11-22,תפ_14313-09-19,drugs,drugs,True,True
תפ_34271-10-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_45195-11-20,תפ_44129-09-19,drugs,drugs,True,True
תפ_2211-11-19,תפ_58021-11-17,drugs,drugs,True,True
תפ_2211-11-19,תפ_38574-12-18,drugs,drugs,True,True
תפ_2211-11-19,תפ_69202-11-18,drugs,drugs,True,True
תפ_2211-11-19,תפ_3256-16,drugs,drugs,True,True
תפ_2211-11-19,תפ_28811-02-18,drugs,drugs,True,True
תפ_2211-11-19,תפ_45480-02-19,drugs,drugs,True,True
תפ_34753-10-20,תפ_3759-02-14,drugs,drugs,True,True
תפ_4435-11-17,תפ_13718-09-16,drugs,drugs,True,True
תפ_4435-11-17,תפ_737-10-13,drugs,drugs,True,True
תפ_4435-11-17,תפ_607-10-13,drugs,drugs,True,True
תפ_4435-11-17,תפ_9160-02-15,drugs,drugs,True,True
תפ_4435-11-17,תפ_41280-09-16,drugs,drugs,True,True
תפ_4435-11-17,תפ_620-01-17,drugs,drugs,True,True
תפ_4435-11-17,תפ_8843-02-15,drugs,drugs,True,True
תפ_47474-01-14,עפ_6029-03,drugs,drugs,True,True
תפ_55372-10-17,תפ_9115-10-16,drugs,weapon,True,True
תפ_41950-02-19,תפ_40639-10-17,drugs,drugs,True,True
תפ_36775-09-19,תפ_65386-09-19,drugs,drugs,True,True
תפ_9649-10-22,תפ_63029-12-20,drugs,drugs,True,True
תפ_58524-11-19,תפ_34003-04-18,drugs,weapon,True,True
תפ_58524-11-19,תפ_52515-03-20,drugs,weapon,True,True
תפ_58524-11-19,תפ_69640-10-18,drugs,weapon,True,True
תפ_58524-11-19,תפ_1108-05-15,drugs,drugs,True,True
תפ_58524-11-19,תפ_20425-02-20,drugs,weapon,True,True
תפ_58524-11-19,תפ_24207-06-13,drugs,weapon,True,True
תפ_58524-11-19,תפ_6421-12-11,drugs,weapon,True,True
תפ_40063-03-18,עפ_6029-03,drugs,drugs,True,True
תפ_40063-03-18,תפ_54205-05-15,drugs,drugs,True,True
תפ_11608-07-16,תפ_55366-02-17,drugs,drugs,True,True
תפ_11608-07-16,תפ_58966-01-18,drugs,drugs,True,True
תפ_38631-06-20,תפ_30039-04-20,drugs,drugs,True,True
תפ_38631-06-20,תפ_12469-10-16,drugs,drugs,True,True
תפ_14944-08-18,תפ_36933-03-17,drugs,drugs,True,True
תפ_14944-08-18,תפ_30643-03-18,drugs,drugs,True,True
תפ_14944-08-18,תפ_54205-05-15,drugs,drugs,True,True
תפ_14944-08-18,תפ_4258-07-15,drugs,drugs,True,True
תפ_14944-08-18,תפ_34974-01-12,drugs,drugs,True,True
תפ_33439-01-21,עפ_6029-03,drugs,drugs,True,True
תפ_33439-01-21,תפ_17677-04-17,drugs,drugs,True,True
תפ_33439-01-21,תפ_49034-02-19,drugs,drugs,True,True
תפ_17153-07-18,תפ_45539-04-17,drugs,drugs,True,True
תפ_41830-12-21,תפ_45713-07-17,drugs,weapon,True,True
תפ_41830-12-21,תפ_7626-04-20,drugs,drugs,True,True
תפ_41830-12-21,תפ_43009-08-20,drugs,weapon,True,True
תפ_41830-12-21,תפ_71333-10-21,drugs,drugs,True,True
תפ_38735-11-23,תפ_55287-10-23,drugs,drugs,True,True
תפ_38735-11-23,תפ_54838-11-22,drugs,drugs,True,True
תפ_38735-11-23,תפ_51149-02-22,drugs,drugs,True,True
תפ_38735-11-23,תפ_30678-02-22,drugs,drugs,True,True
תפ_14578-04-19,תפ_46662-04-15,drugs,drugs,True,True
תפ_14578-04-19,תפ_17677-04-17,drugs,drugs,True,True
תפ_14578-04-19,תפ_25458-11-18,drugs,drugs,True,True
תפ_14578-04-19,תפ_30876-03-17,drugs,drugs,True,True
תפ_46366-09-19,תפ_51306-12-18,drugs,weapon,True,True
תפ_46366-09-19,תפ_56177-03-18,drugs,weapon,True,True
תפ_46366-09-19,תפ_33131-05-20,drugs,drugs,True,True
תפ_46366-09-19,תפ_10300-06-20,drugs,weapon,True,True
תפ_46366-09-19,תפ_1094-05-15,drugs,weapon,True,True
תפ_46366-09-19,תפ_37175-07-20,drugs,weapon,True,True
תפ_44604-11-22,תפ_23338-07-20,drugs,drugs,True,True
תפ_44604-11-22,תפ_45270-01-22,drugs,drugs,True,True
תפ_44604-11-22,תפ_27743-10-21,drugs,drugs,True,True
תפ_12546-04-16,תפ_52009-02-15,drugs,weapon,True,True
תפ_1276-05-15,תפ_48731-11-14,drugs,drugs,True,True
תפ_39259-05-22,תפ_40639-10-17,drugs,drugs,True,True
תפ_43394-11-19,תפ_17677-04-17,drugs,drugs,True,True
תפ_43394-11-19,תפ_4460-04-18,drugs,drugs,True,True
תפ_38700-04-24,תפ_3526-04-21,drugs,drugs,True,True
תפ_23190-04-21,תפ_28397-10-19,drugs,drugs,True,True
תפ_23190-04-21,תפ_49034-02-19,drugs,drugs,True,True
תפ_23190-04-21,תפ_28847-09-20,drugs,drugs,True,True
תפ_44250-12-15,תפ_50219-07-15,drugs,drugs,True,True
תפ_44250-12-15,תפ_54487-02-16,drugs,drugs,True,True
תפ_13774-03-21,תפ_67472-09-19,drugs,drugs,True,True
תפ_67234-06-20,תפ_57043-06-16,drugs,drugs,True,True
תפ_67234-06-20,תפ_43983-05-19,drugs,drugs,True,True
תפ_67234-06-20,תפ_24514-09-15,drugs,drugs,True,True
תפ_67234-06-20,תפ_30039-04-20,drugs,drugs,True,True
תפ_67234-06-20,תפ_58591-08-18,drugs,drugs,True,True
תפ_67234-06-20,תפ_63255-11-16,drugs,drugs,True,True
תפ_65068-11-22,תפק_6666-09-19,drugs,drugs,True,True
תפ_65068-11-22,תפ_2908-05-17,drugs,drugs,True,True
תפ_65068-11-22,תפ_9369-01-13,drugs,drugs,True,True
תפ_54826-08-16,תפ_18510-10-14,drugs,drugs,True,True
תפ_54826-08-16,תפ_43941-10-14,drugs,drugs,True,True
תפ_54826-08-16,תפ_3781-11-11,drugs,drugs,True,True
תפ_54826-08-16,תפ_37340-06-12,drugs,drugs,True,True
תפ_54826-08-16,תפ_12111-12-12,drugs,drugs,True,True
תפ_17268-12-15,תפ_5119-09-13,drugs,drugs,True,True
תפ_17268-12-15,תפ_44091-11-15,drugs,drugs,True,True
תפ_17268-12-15,תפ_13365-08-13,drugs,drugs,True,True
תפ_67029-11-18,עפ_6029-03,drugs,drugs,True,True
תפ_67029-11-18,תפ_7420-05-19,drugs,drugs,True,True
תפ_67029-11-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_67029-11-18,תפ_9569-10-18,drugs,weapon,True,True
תפ_67029-11-18,תפ_16825-05-15,drugs,weapon,True,True
תפ_28473-08-23,תפ_4712-02-24,drugs,drugs,True,True
תפ_28473-08-23,תפ_31993-05-22,drugs,drugs,True,True
תפ_6944-03-22,תפ_58605-05-19,drugs,drugs,True,True
תפ_6944-03-22,תפ_65963-10-21,drugs,drugs,True,True
תפ_6944-03-22,תפ_716-05-22,drugs,drugs,True,True
תפ_45480-02-19,תפ_30876-03-17,drugs,drugs,True,True
תפ_45480-02-19,תפ_46662-04-15,drugs,drugs,True,True
תפ_45480-02-19,תפ_17677-04-17,drugs,drugs,True,True
תפ_45480-02-19,תפ_14578-04-19,drugs,drugs,True,True
תפ_45480-02-19,תפ_25458-11-18,drugs,drugs,True,True
תפ_45480-02-19,תפ_4460-04-18,drugs,drugs,True,True
תפ_60606-10-20,תפ_14479-06-20,drugs,weapon,True,True
תפ_60606-10-20,תפ_4355-10-20,drugs,weapon,True,True
תפ_60606-10-20,תפ_7629-11-17,drugs,drugs,True,True
תפ_60606-10-20,תפ_59602-07-15,drugs,drugs,True,True
תפ_60606-10-20,תפ_44601-05-14,drugs,drugs,True,True
תפ_16097-08-21,תפ_27735-02-21,drugs,drugs,True,True
תפ_41597-11-23,תפ_21280-11-18,drugs,drugs,True,True
תפ_41597-11-23,תפ_65985-03-17,drugs,drugs,True,True
תפ_41597-11-23,תפ_50520-12-17,drugs,drugs,True,True
תפ_41597-11-23,תפ_40146-05-21,drugs,drugs,True,True
תפ_41597-11-23,תפ_56394-02-23,drugs,drugs,True,True
תפ_64711-01-19,תפ_49401-08-15,drugs,drugs,True,True
תפ_64711-01-19,תפ_67029-11-18,drugs,drugs,True,True
תפ_64711-01-19,תפ_26762-06-14,drugs,drugs,True,True
תפ_64711-01-19,תפ_39699-03-13,drugs,drugs,True,True
תפ_64711-01-19,תפ_51123-01-12,drugs,drugs,True,True
תפ_64711-01-19,תפ_37340-06-12,drugs,drugs,True,True
תפ_64711-01-19,תפ_51933-05-12,drugs,drugs,True,True
תפ_23408-05-15,תפ_23142-09-14,drugs,drugs,True,True
תפ_23408-05-15,עפ_6029-03,drugs,drugs,True,True
תפ_23408-05-15,תפ_46018-03-14,drugs,drugs,True,True
תפ_34108-01-23,תפ_51006-11-21,drugs,drugs,True,True
תפ_34108-01-23,תפ_47640-06-18,drugs,drugs,True,True
תפ_34108-01-23,תפ_61820-08-21,drugs,drugs,True,True
תפ_34108-01-23,תפ_51943-05-20,drugs,drugs,True,True
תפ_34108-01-23,תפ_32793-08-18,drugs,drugs,True,True
תפ_44422-01-17,תפ_26709-06-14,drugs,drugs,True,True
תפ_16969-03-15,תפ_44091-11-15,drugs,drugs,True,True
תפ_16969-03-15,תפ_21679-04-15,drugs,drugs,True,True
תפ_16969-03-15,תפ_5119-09-13,drugs,drugs,True,True
תפ_16969-03-15,תפ_13365-08-13,drugs,drugs,True,True
תפ_49087-01-17,תפ_20928-07-12,drugs,drugs,True,True
תפ_49087-01-17,תפ_8843-02-15,drugs,drugs,True,True
תפ_4719-02-23,תפ_64206-07-21,drugs,drugs,True,True
תפ_4719-02-23,תפ_12708-04-14,drugs,drugs,True,True
תפ_4719-02-23,תפ_6434-08-19,drugs,drugs,True,True
תפ_4719-02-23,תפ_51149-02-22,drugs,drugs,True,True
תפ_4719-02-23,תפ_44914-01-17,drugs,drugs,True,True
תפ_4719-02-23,תפ_9369-01-13,drugs,drugs,True,True
תפ_542-12-12,תפ_39936-04-12,drugs,drugs,True,True
תפ_542-12-12,עפ_6029-03,drugs,drugs,True,True
תפ_46735-02-20,עפ_6029-03,drugs,drugs,True,True
תפ_15023-05-20,תפ_22715-06-17,drugs,drugs,True,True
תפ_15023-05-20,תפ_16723-07-14,drugs,drugs,True,True
תפ_61258-11-21,תפ_52569-05-16,drugs,drugs,True,True
תפ_33898-01-22,תפ_40686-07-21,drugs,weapon,True,True
תפ_19691-03-18,תפ_56059-07-17,drugs,drugs,True,True
תפ_19691-03-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_19691-03-18,תפ_25332-01-18,drugs,drugs,True,True
תפ_19691-03-18,תפ_40331-03-18,drugs,drugs,True,True
תפ_19691-03-18,תפ_7430-02-18,drugs,drugs,True,True
תפ_43240-06-17,תפ_20722-03-14,drugs,weapon,True,True
תפ_61248-02-24,תפ_51953-01-23,drugs,drugs,True,True
תפ_45199-01-22,תפ_10139-03-21,drugs,drugs,True,True
תפ_45199-01-22,תפ_11739-03-21,drugs,drugs,True,True
תפ_3618-03-23,עפ_6029-03,drugs,drugs,True,True
תפ_3618-03-23,תפ_43983-05-19,drugs,drugs,True,True
תפ_7430-02-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_7430-02-18,תפ_56059-07-17,drugs,drugs,True,True
תפ_7430-02-18,תפ_39589-07-13,drugs,drugs,True,True
תפ_7430-02-18,תפ_21605-07-13,drugs,drugs,True,True
תפ_48071-01-23,תפ_12194-06-23,drugs,drugs,True,True
תפ_48071-01-23,תפ_51953-01-23,drugs,drugs,True,True
תפ_48071-01-23,תפ_44503-01-23,drugs,drugs,True,True
תפ_48071-01-23,תפ_16800-01-24,drugs,drugs,True,True
תפ_48071-01-23,תפ_5775-02-18,drugs,drugs,True,True
תפ_7086-04-23,תפ_38257-03-21,drugs,drugs,True,True
תפ_7086-04-23,תפ_16690-05-19,drugs,drugs,True,True
תפ_59971-01-17,עפ_6029-03,drugs,drugs,True,True
תפ_59971-01-17,תפ_37551-01-16,drugs,drugs,True,True
תפ_67911-11-22,תפ_59017-02-21,drugs,drugs,True,True
תפ_67911-11-22,תפ_37932-05-20,drugs,drugs,True,True
תפ_1491-03-23,עפ_6029-03,drugs,drugs,True,True
תפ_8066-09-21,תפ_25458-11-18,drugs,drugs,True,True
תפ_8066-09-21,תפ_17677-04-17,drugs,drugs,True,True
תפ_37495-01-20,תפ_35389-01-21,drugs,drugs,True,True
תפ_37495-01-20,תפ_34787-05-20,drugs,drugs,True,True
תפ_37495-01-20,תפ_49034-02-19,drugs,drugs,True,True
תפ_37495-01-20,תפ_25458-11-18,drugs,drugs,True,True
תפ_38069-12-20,תפ_21873-05-14,drugs,drugs,True,True
תפ_38069-12-20,תפ_43195-09-15,drugs,drugs,True,True
תפ_34079-05-20,תפ_3001-08-12,drugs,drugs,True,True
תפ_33024-01-18,עפ_6029-03,drugs,drugs,True,True
תפ_33024-01-18,תפ_809-09-18,drugs,drugs,True,True
תפ_7154-12-16,עפ_6029-03,drugs,drugs,True,True
תפ_7154-12-16,תפ_61865-12-16,drugs,drugs,True,True
תפ_7154-12-16,תפ_52676-03-16,drugs,drugs,True,True
תפ_7154-12-16,תפ_59258-01-16,drugs,drugs,True,True
תפ_7154-12-16,תפ_19408-11-14,drugs,drugs,True,True
תפ_7154-12-16,תפ_33848-05-14,drugs,drugs,True,True
תפ_7154-12-16,תפ_7414-01-15,drugs,drugs,True,True
תפ_33475-10-17,עפ_6029-03,drugs,drugs,True,True
תפ_33475-10-17,תפ_37694-03-15,drugs,drugs,True,True
תפ_33475-10-17,תפ_37850-05-17,drugs,drugs,True,True
תפ_2599-09-17,עפ_6029-03,drugs,drugs,True,True
תפ_51899-07-21,תפ_27735-02-21,drugs,drugs,True,True
תפ_40677-02-16,תפ_34607-03-17,drugs,drugs,True,True
תפ_40677-02-16,תפ_53948-11-14,drugs,drugs,True,True
תפ_40677-02-16,תפ_42543-06-14,drugs,drugs,True,True
תפ_40677-02-16,תפ_37340-06-12,drugs,drugs,True,True
תפ_40677-02-16,תפ_51933-05-12,drugs,drugs,True,True
תפ_40677-02-16,תפ_51123-01-12,drugs,drugs,True,True
תפ_40677-02-16,תפ_3781-11-11,drugs,drugs,True,True
תפ_26274-11-16,תפ_37002-02-16,drugs,drugs,True,True
תפ_26274-11-16,תפ_16980-01-14,drugs,drugs,True,True
תפ_26274-11-16,תפ_23322-02-16,drugs,drugs,True,True
תפ_52165-12-17,עפ_6029-03,drugs,drugs,True,True
תפ_52165-12-17,תפ_54373-08-16,drugs,drugs,True,True
תפ_52165-12-17,תפ_17462-06-14,drugs,drugs,True,True
תפ_13236-03-18,עפ_6029-03,drugs,drugs,True,True
תפ_42164-10-19,עפ_6029-03,drugs,drugs,True,True
תפ_42164-10-19,תפ_809-09-18,drugs,drugs,True,True
תפ_51886-02-24,תפ_47987-12-22,drugs,drugs,True,True
תפ_51886-02-24,תפ_1352-08-22,drugs,drugs,True,True
תפ_51886-02-24,תפ_11090-07-23,drugs,drugs,True,True
תפ_51886-02-24,תפ_41833-08-23,drugs,drugs,True,True
תפ_54472-09-22,תפ_3781-11-11,drugs,drugs,True,True
תפ_35202-10-15,עפ_6029-03,drugs,drugs,True,True
תפ_42006-10-16,תפ_54179-09-14,drugs,drugs,True,True
תפ_42006-10-16,תפ_39589-07-13,drugs,drugs,True,True
תפ_42006-10-16,תפ_21605-07-13,drugs,drugs,True,True
תפ_25085-02-19,תפ_37634-03-15,drugs,drugs,True,True
תפ_25085-02-19,תפ_43875-08-17,drugs,drugs,True,True
תפ_25085-02-19,תפ_25835-05-18,drugs,drugs,True,True
תפ_25085-02-19,תפ_54134-05-18,drugs,drugs,True,True
תפ_45937-12-18,תפ_60914-01-14,drugs,drugs,True,True
תפ_45937-12-18,תפ_45048-06-14,drugs,drugs,True,True
תפ_45937-12-18,תפ_39924-02-16,drugs,drugs,True,True
תפ_48938-01-15,תפ_49441-09-11,drugs,drugs,True,True
תפ_42761-01-18,תפ_620-01-17,drugs,drugs,True,True
תפ_42761-01-18,תפ_737-10-13,drugs,drugs,True,True
תפ_42761-01-18,תפ_19902-12-16,drugs,drugs,True,True
תפ_42761-01-18,תפ_58966-01-18,drugs,drugs,True,True
תפ_42761-01-18,תפ_15787-01-17,drugs,drugs,True,True
תפ_16599-08-18,תפ_22160-02-14,drugs,drugs,True,True
תפ_54543-06-21,תפ_10810-11-20,drugs,drugs,True,True
תפ_54543-06-21,תפ_44540-10-20,drugs,drugs,True,True
תפ_54543-06-21,תפ_43983-05-19,drugs,drugs,True,True
תפ_54543-06-21,תפ_22611-02-17,drugs,drugs,True,True
תפ_54543-06-21,תפ_5778-09-20,drugs,drugs,True,True
תפ_40055-10-18,תפ_43978-02-21,drugs,drugs,True,True
תפ_40055-10-18,תפ_33125-01-14,drugs,drugs,True,True
תפ_47640-06-18,תפ_44501-11-16,drugs,drugs,True,True
תפ_19902-12-16,תפ_737-10-13,drugs,drugs,True,True
תפ_19902-12-16,תפ_13718-09-16,drugs,drugs,True,True
תפ_19902-12-16,תפ_33745-01-13,drugs,drugs,True,True
תפ_70401-02-19,תפ_46662-04-15,drugs,drugs,True,True
תפ_70401-02-19,תפ_45012-03-20,drugs,drugs,True,True
תפ_70401-02-19,תפ_17677-04-17,drugs,drugs,True,True
תפ_70401-02-19,תפ_25458-11-18,drugs,drugs,True,True
תפ_70401-02-19,תפ_4460-04-18,drugs,drugs,True,True
תפ_67646-05-24,תפ_10603-12-18,drugs,drugs,True,True
תפ_67646-05-24,תפ_30538-02-19,drugs,drugs,True,True
תפ_6988-08-22,תפ_8127-05-22,drugs,drugs,True,True
תפ_2330-02-20,תפ_40639-10-17,drugs,drugs,True,True
תפ_2330-02-20,תפ_56059-07-17,drugs,drugs,True,True
תפ_2330-02-20,תפ_39589-07-13,drugs,drugs,True,True
תפ_2330-02-20,תפ_21605-07-13,drugs,drugs,True,True
תפ_60154-02-19,תפ_4460-04-18,drugs,drugs,True,True
תפ_60154-02-19,תפ_14578-04-19,drugs,drugs,True,True
תפ_60154-02-19,תפ_2679-03-18,drugs,drugs,True,True
תפ_60154-02-19,תפ_30876-03-17,drugs,drugs,True,True
תפ_31993-05-22,תפ_29898-02-14,drugs,weapon,True,True
תפ_31993-05-22,תפ_26563-03-14,drugs,weapon,True,True
תפ_25332-01-18,תפ_56059-07-17,drugs,drugs,True,True
תפ_25332-01-18,תפ_39589-07-13,drugs,drugs,True,True
תפ_25332-01-18,תפ_21605-07-13,drugs,drugs,True,True
תפ_25332-01-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_65386-09-19,תפ_63584-03-18,drugs,drugs,True,True
תפ_65386-09-19,תפ_11608-07-16,drugs,drugs,True,True
תפ_65386-09-19,תפ_32156-02-19,drugs,drugs,True,True
תפ_1264-05-17,תפ_48731-11-14,drugs,drugs,True,True
תפ_36801-10-22,עפ_6029-03,drugs,drugs,True,True
תפ_50074-12-12,תפ_19408-11-14,drugs,drugs,True,True
תפ_50074-12-12,תפ_23028-10-13,drugs,drugs,True,True
תפ_50074-12-12,תפ_12111-12-12,drugs,drugs,True,True
תפ_50074-12-12,תפ_24156-11-12,drugs,drugs,True,True
תפ_14553-12-23,עפ_6029-03,drugs,drugs,True,True
תפ_14553-12-23,תפ_30876-03-17,drugs,drugs,True,True
תפ_14553-12-23,תפ_44477-08-20,drugs,drugs,True,True
תפ_32494-01-21,תפ_38680-05-20,drugs,drugs,True,True
תפ_32494-01-21,תפ_63029-12-20,drugs,drugs,True,True
תפ_24758-11-22,תפ_56739-09-20,drugs,weapon,True,True
תפ_30408-02-19,תפ_35274-02-19,drugs,drugs,True,True
תפ_11789-12-16,תפ_24215-06-13,drugs,weapon,True,True
תפ_11789-12-16,תפ_1094-05-15,drugs,weapon,True,True
תפ_11789-12-16,תפ_12493-11-15,drugs,weapon,True,True
תפ_38366-02-17,תפ_39589-07-13,drugs,drugs,True,True
תפ_38366-02-17,תפ_21605-07-13,drugs,drugs,True,True
תפ_38366-02-17,תפ_26896-07-16,drugs,drugs,True,True
תפ_38366-02-17,תפ_50774-11-15,drugs,drugs,True,True
תפ_38366-02-17,תפ_62059-03-14,drugs,drugs,True,True
תפ_66114-01-23,תפ_27961-04-18,drugs,drugs,True,True
תפ_66114-01-23,תפ_10316-06-13,drugs,drugs,True,True
תפ_38531-11-18,עפ_6029-03,drugs,drugs,True,True
תפ_30377-04-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_30377-04-18,תפ_56059-07-17,drugs,drugs,True,True
תפ_30377-04-18,תפ_39589-07-13,drugs,drugs,True,True
תפ_30377-04-18,תפ_21605-07-13,drugs,drugs,True,True
תפ_37696-03-23,תפ_9220-06-20,drugs,drugs,True,True
תפ_37696-03-23,תפ_9860-10-15,drugs,drugs,True,True
תפ_14829-07-16,תפ_54487-02-16,drugs,drugs,True,True
תפ_14829-07-16,תפ_6660-07-15,drugs,drugs,True,True
תפ_61617-11-16,תפ_37825-05-15,drugs,drugs,True,True
תפ_61617-11-16,תפ_37002-02-16,drugs,drugs,True,True
תפ_61617-11-16,תפ_16980-01-14,drugs,drugs,True,True
תפ_61617-11-16,תפ_23322-02-16,drugs,drugs,True,True
תפ_61617-11-16,תפ_58372-12-14,drugs,drugs,True,True
תפ_61617-11-16,תפ_2744-09-14,drugs,drugs,True,True
תפ_61617-11-16,תפ_20825-08-14,drugs,drugs,True,True
תפ_36033-05-22,תפ_64418-09-16,drugs,drugs,True,True
תפ_36033-05-22,תפ_40639-10-17,drugs,drugs,True,True
תפ_305-12-12,תפ_39936-04-12,drugs,drugs,True,True
תפ_305-12-12,עפ_6029-03,drugs,drugs,True,True
תפ_21800-08-23,תפ_9860-10-15,drugs,drugs,True,True
תפ_21800-08-23,תפ_73261-01-23,drugs,drugs,True,True
תפ_35208-03-22,תפ_26709-06-14,drugs,drugs,True,True
תפ_35208-03-22,תפ_26762-06-14,drugs,drugs,True,True
תפ_35208-03-22,תפ_21873-05-14,drugs,drugs,True,True
תפ_35208-03-22,תפ_39699-03-13,drugs,drugs,True,True
תפ_35208-03-22,תפ_49401-08-15,drugs,drugs,True,True
תפ_35208-03-22,תפ_6553-05-14,drugs,drugs,True,True
תפ_16014-01-22,תפ_55035-10-18,drugs,drugs,True,True
תפ_33658-01-24,תפ_56648-11-23,drugs,drugs,True,True
תפ_17917-05-14,תפ_3001-08-12,drugs,drugs,True,True
תפ_17917-05-14,תפ_5119-09-13,drugs,drugs,True,True
תפ_17917-05-14,תפ_13365-08-13,drugs,drugs,True,True
תפ_43794-10-18,תפ_29457-07-16,drugs,drugs,True,True
תפ_27402-11-21,תפ_17153-07-18,drugs,drugs,True,True
תפ_27402-11-21,תפ_57459-06-20,drugs,drugs,True,True
תפ_19469-07-22,תפ_26032-04-14,drugs,drugs,True,True
תפ_19469-07-22,תפ_1818-08-20,drugs,drugs,True,True
תפ_20796-10-23,תפ_31602-06-20,drugs,drugs,True,True
תפ_20796-10-23,תפ_13861-04-17,drugs,drugs,True,True
תפ_43084-09-20,עפ_6029-03,drugs,drugs,True,True
תפ_49293-04-21,תפ_2802-11-19,drugs,drugs,True,True
