src,tgt,domain
תפ_70401-02-19,תפ_46662-04-15,drugs
תפ_70401-02-19,תפ_17677-04-17,drugs
תפ_67646-05-24,תפ_10603-12-18,drugs
תפ_67646-05-24,תפ_30538-02-19,drugs
תפ_6988-08-22,תפ_8127-05-22,drugs
תפ_2330-02-20,תפ_56059-07-17,drugs
תפ_2330-02-20,תפ_39589-07-13,drugs
תפ_2330-02-20,תפ_40639-10-17,drugs
תפ_2330-02-20,תפ_21605-07-13,drugs
תפ_60154-02-19,תפ_2679-03-18,drugs
תפ_60154-02-19,תפ_4460-04-18,drugs
תפ_60154-02-19,תפ_14578-04-19,drugs
תפ_60154-02-19,תפ_30876-03-17,drugs
תפ_25332-01-18,תפ_56059-07-17,drugs
תפ_25332-01-18,תפ_39589-07-13,drugs
תפ_25332-01-18,תפ_40639-10-17,drugs
תפ_25332-01-18,תפ_21605-07-13,drugs
תפ_65386-09-19,תפ_11608-07-16,drugs
תפ_65386-09-19,תפ_63584-03-18,drugs
תפ_65386-09-19,תפ_32156-02-19,drugs
תפ_1264-05-17,תפ_48731-11-14,drugs
תפ_36801-10-22,עפ_6029-03,drugs
תפ_50074-12-12,תפ_23028-10-13,drugs
תפ_50074-12-12,תפ_19408-11-14,drugs
תפ_50074-12-12,תפ_12111-12-12,drugs
תפ_50074-12-12,תפ_24156-11-12,drugs
תפ_14553-12-23,עפ_6029-03,drugs
תפ_14553-12-23,תפ_30876-03-17,drugs
תפ_14553-12-23,תפ_44477-08-20,drugs
תפ_32494-01-21,תפ_63029-12-20,drugs
תפ_32494-01-21,תפ_38680-05-20,drugs
תפ_30408-02-19,תפ_35274-02-19,drugs
תפ_38366-02-17,תפ_62059-03-14,drugs
תפ_38366-02-17,תפ_39589-07-13,drugs
תפ_38366-02-17,תפ_21605-07-13,drugs
תפ_38366-02-17,תפ_50774-11-15,drugs
תפ_38366-02-17,תפ_26896-07-16,drugs
תפ_66114-01-23,תפ_27961-04-18,drugs
תפ_66114-01-23,תפ_10316-06-13,drugs
תפ_38531-11-18,עפ_6029-03,drugs
תפ_30377-04-18,תפ_56059-07-17,drugs
תפ_30377-04-18,תפ_39589-07-13,drugs
תפ_30377-04-18,תפ_40639-10-17,drugs
תפ_30377-04-18,תפ_21605-07-13,drugs
תפ_37696-03-23,תפ_9220-06-20,drugs
תפ_37696-03-23,תפ_9860-10-15,drugs
תפ_14829-07-16,תפ_54487-02-16,drugs
תפ_14829-07-16,תפ_6660-07-15,drugs
תפ_61617-11-16,תפ_23322-02-16,drugs
תפ_61617-11-16,תפ_16980-01-14,drugs
תפ_61617-11-16,תפ_20825-08-14,drugs
תפ_61617-11-16,תפ_37825-05-15,drugs
תפ_61617-11-16,תפ_2744-09-14,drugs
תפ_61617-11-16,תפ_58372-12-14,drugs
תפ_61617-11-16,תפ_37002-02-16,drugs
תפ_36033-05-22,תפ_64418-09-16,drugs
תפ_36033-05-22,תפ_40639-10-17,drugs
תפ_305-12-12,עפ_6029-03,drugs
תפ_305-12-12,תפ_39936-04-12,drugs
תפ_21800-08-23,תפ_9860-10-15,drugs
תפ_21800-08-23,תפ_73261-01-23,drugs
תפ_35208-03-22,תפ_26762-06-14,drugs
תפ_35208-03-22,תפ_6553-05-14,drugs
תפ_35208-03-22,תפ_39699-03-13,drugs
תפ_35208-03-22,תפ_26709-06-14,drugs
תפ_35208-03-22,תפ_21873-05-14,drugs
תפ_35208-03-22,תפ_49401-08-15,drugs
תפ_16014-01-22,תפ_55035-10-18,drugs
תפ_33658-01-24,תפ_56648-11-23,drugs
תפ_17917-05-14,תפ_3001-08-12,drugs
תפ_17917-05-14,תפ_5119-09-13,drugs
תפ_17917-05-14,תפ_13365-08-13,drugs
תפ_43794-10-18,תפ_29457-07-16,drugs
תפ_27402-11-21,תפ_57459-06-20,drugs
תפ_27402-11-21,תפ_17153-07-18,drugs
תפ_19469-07-22,תפ_1818-08-20,drugs
תפ_19469-07-22,תפ_26032-04-14,drugs
תפ_20796-10-23,תפ_31602-06-20,drugs
תפ_20796-10-23,תפ_13861-04-17,drugs
תפ_43084-09-20,עפ_6029-03,drugs
תפ_49293-04-21,תפ_6788-06-16,drugs
תפ_49293-04-21,תפ_3745-09-16,drugs
תפ_49293-04-21,תפ_2802-11-19,drugs
תפ_25934-06-19,עפ_6029-03,drugs
תפ_25934-06-19,תפ_37850-05-17,drugs
תפ_13718-09-16,תפ_33745-01-13,drugs
תפ_13718-09-16,תפ_737-10-13,drugs
תפ_13289-03-15,עפ_6029-03,drugs
תפ_13289-03-15,תפ_39936-04-12,drugs
תפ_28270-11-15,תפ_28420-12-14,drugs
תפ_28270-11-15,תפ_47319-07-15,drugs
תפ_23282-05-17,עפ_6029-03,drugs
תפ_73906-12-20,תפ_35389-01-21,drugs
תפ_73906-12-20,תפ_49034-02-19,drugs
תפ_73906-12-20,תפ_45480-02-19,drugs
תפ_68958-01-19,תפ_6788-06-16,drugs
תפ_68958-01-19,תפ_68942-01-19,drugs
תפ_34787-05-20,תפ_30876-03-17,drugs
תפ_58167-11-10,עפ_6029-03,drugs
תפ_58167-11-10,תפ_42974-11-12,drugs
תפ_36823-02-21,תפ_1818-08-20,drugs
תפ_36823-02-21,תפ_33866-12-15,drugs
תפ_36823-02-21,תפ_28180-09-12,drugs
תפ_864-02-17,תפ_33382-01-16,drugs
תפ_864-02-17,תפ_37259-10-15,drugs
תפ_12194-06-23,תפ_21127-08-21,drugs
תפ_12194-06-23,תפ_45195-11-20,drugs
תפ_327-04-17,עפ_6029-03,drugs
תפ_27735-02-21,תפ_30876-03-17,drugs
תפ_27735-02-21,תפ_69278-05-18,drugs
תפ_27735-02-21,תפ_59971-01-17,drugs
תפ_27735-02-21,תפ_46662-04-15,drugs
תפ_57089-02-19,תפ_48512-04-15,drugs
תפ_57089-02-19,תפ_39324-07-17,drugs
תפ_34255-01-24,תפ_56159-09-14,drugs
תפ_34255-01-24,תפ_1606-02-24,drugs
תפ_34255-01-24,תפ_32356-04-22,drugs
תפ_34255-01-24,תפ_15535-02-20,drugs
תפ_22611-02-17,תפ_16980-01-14,drugs
תפ_22611-02-17,תפ_17410-08-13,drugs
תפ_22611-02-17,תפ_48731-11-14,drugs
תפ_7325-10-16,תפ_21679-04-15,drugs
תפ_17822-05-15,תפ_49374-04-14,drugs
תפ_17822-05-15,תפ_16980-01-14,drugs
תפ_17822-05-15,תפ_20825-08-14,drugs
תפ_17822-05-15,תפ_36953-04-14,drugs
תפ_17822-05-15,תפ_37364-07-15,drugs
תפ_4911-12-16,עפ_6029-03,drugs
תפ_4911-12-16,תפ_44601-05-14,drugs
תפ_4911-12-16,תפ_36431-04-15,drugs
תפ_4911-12-16,תפ_63092-12-13,drugs
תפ_716-05-22,תפ_68942-01-19,drugs
תפ_716-05-22,תפ_40440-10-12,drugs
תפ_716-05-22,תפ_58605-05-19,drugs
תפ_50970-11-21,תפ_52589-10-20,drugs
תפ_40639-10-17,תפ_56059-07-17,drugs
תפ_40639-10-17,תפ_39589-07-13,drugs
תפ_40639-10-17,תפ_21605-07-13,drugs
תפ_13065-08-15,תפ_15425-02-14,drugs
תפ_13065-08-15,תפ_17043-07-13,drugs
תפ_45156-04-15,עפ_6029-03,drugs
תפ_56624-12-19,תפ_39201-05-18,drugs
תפ_56624-12-19,תפ_15457-09-18,drugs
תפ_56624-12-19,תפ_58591-08-18,drugs
תפ_17659-07-15,תפ_5119-09-13,drugs
תפ_17659-07-15,תפ_17917-05-14,drugs
תפ_37694-03-15,תפ_51036-08-15,drugs
תפ_37694-03-15,תפ_26856-05-16,drugs
תפ_37694-03-15,תפ_62059-03-14,drugs
תפ_7696-05-20,תפ_28397-10-19,drugs
תפ_7696-05-20,תפ_28847-09-20,drugs
תפ_62155-10-21,תפ_33495-01-21,drugs
תפ_62155-10-21,תפ_16449-02-20,drugs
תפ_62155-10-21,תפ_51811-03-21,drugs
תפ_32956-11-20,תפ_17677-04-17,drugs
תפ_32956-11-20,תפ_33338-02-20,drugs
תפ_56960-06-22,תפ_68386-11-20,drugs
תפ_23659-04-22,תפ_51006-11-21,drugs
תפ_23659-04-22,תפ_51943-05-20,drugs
תפ_23659-04-22,תפ_32793-08-18,drugs
תפ_23659-04-22,תפ_34108-01-23,drugs
תפ_23659-04-22,תפ_47640-06-18,drugs
תפ_57599-11-15,תפ_13336-05-15,drugs
תפ_25835-05-18,עפ_6029-03,drugs
תפ_25835-05-18,תפ_7420-05-19,drugs
תפ_25835-05-18,תפ_40639-10-17,drugs
תפ_9851-11-21,תפ_73652-01-18,drugs
תפ_59602-07-15,תפ_51933-05-12,drugs
תפ_59602-07-15,תפ_37551-01-16,drugs
תפ_59602-07-15,תפ_51123-01-12,drugs
תפ_1788-06-17,עפ_6029-03,drugs
תפ_1788-06-17,תפ_46173-08-15,drugs
תפ_1788-06-17,תפ_50219-07-15,drugs
תפ_29068-03-16,תפ_13365-08-13,drugs
תפ_9457-04-23,תפ_2802-11-19,drugs
תפ_65884-10-13,עפ_6029-03,drugs
תפ_56179-02-18,תפ_1108-05-15,drugs
תפ_56179-02-18,תפ_24514-09-15,drugs
תפ_15253-08-18,עפ_6029-03,drugs
תפ_15253-08-18,תפ_4911-12-16,drugs
תפ_1062-08-22,תפ_66114-01-23,drugs
תפ_16958-01-14,תפ_3001-08-12,drugs
תפ_16958-01-14,תפ_30278-05-12,drugs
תפ_15812-03-15,תפ_54179-09-14,drugs
תפ_60519-03-19,תפ_13667-09-17,drugs
תפ_1057-05-15,עפ_6029-03,drugs
תפ_45012-03-20,תפ_4460-04-18,drugs
תפ_45012-03-20,תפ_69278-05-18,drugs
תפ_45012-03-20,תפ_45480-02-19,drugs
תפ_45012-03-20,תפ_9532-10-18,drugs
תפ_45012-03-20,תפ_49034-02-19,drugs
תפ_21108-02-24,תפ_1783-04-23,drugs
תפ_68942-01-19,תפ_6788-06-16,drugs
תפ_68942-01-19,תפ_68958-01-19,drugs
תפ_3667-07-15,עפ_6029-03,drugs
תפ_56691-03-21,תפ_16690-05-19,drugs
תפ_56691-03-21,תפ_43983-05-19,drugs
תפ_56691-03-21,תפ_15023-05-20,drugs
תפ_26079-01-20,תפ_30876-03-17,drugs
תפ_26079-01-20,תפ_21678-03-18,drugs
תפ_26079-01-20,תפ_53788-02-16,drugs
תפ_73863-01-19,תפ_39324-07-17,drugs
תפ_73863-01-19,תפ_58928-03-15,drugs
תפ_73863-01-19,תפ_59087-01-18,drugs
תפ_73863-01-19,תפ_14829-07-16,drugs
תפ_42231-01-20,תפ_55287-02-17,drugs
תפ_42231-01-20,תפ_58966-01-18,drugs
תפ_42231-01-20,תפ_67527-03-18,drugs
תפ_31579-08-23,תפ_20538-12-22,drugs
תפ_31579-08-23,תפ_1352-08-22,drugs
תפ_31579-08-23,עפ_6029-03,drugs
תפ_31579-08-23,תפ_66114-01-23,drugs
תפ_31579-08-23,תפ_69325-10-21,drugs
תפ_34771-07-20,תפ_48281-08-18,drugs
תפ_34771-07-20,תפ_7420-05-19,drugs
תפ_34771-07-20,תפ_40639-10-17,drugs
תפ_34771-07-20,תפ_43875-08-17,drugs
תפ_9705-01-21,תפ_13667-09-17,drugs
תפ_9705-01-21,תפ_48938-01-15,drugs
תפ_59087-01-18,תפ_48512-04-15,drugs
תפ_59087-01-18,תפ_13365-08-13,drugs
תפ_42707-08-21,תפ_54134-05-18,drugs
תפ_42707-08-21,תפ_1062-06-18,drugs
תפ_10316-06-13,עפ_6029-03,drugs
תפ_51006-11-21,תפ_44501-11-16,drugs
תפ_58603-06-21,תפ_55366-02-17,drugs
תפ_42543-06-14,תפ_51933-05-12,drugs
תפ_42543-06-14,תפ_51123-01-12,drugs
תפ_42543-06-14,תפ_17098-06-12,drugs
תפ_47344-10-15,תפ_37783-11-13,drugs
תפ_30580-02-21,תפ_11720-07-16,drugs
תפ_30580-02-21,תפ_1108-05-15,drugs
תפ_30580-02-21,תפ_40239-09-17,drugs
תפ_30580-02-21,תפ_52882-04-15,drugs
תפ_30580-02-21,תפ_30538-02-19,drugs
תפ_30580-02-21,תפ_37958-02-19,drugs
תפ_30580-02-21,תפ_50059-04-15,drugs
תפ_34974-01-12,עפ_6029-03,drugs
תפ_72027-10-21,תפ_44279-06-21,drugs
תפ_72027-10-21,תפ_34210-08-18,drugs
תפ_43175-10-12,תפ_17098-06-12,drugs
תפ_21536-06-20,תפ_28847-09-20,drugs
תפ_19408-11-14,תפ_24156-11-12,drugs
תפ_19408-11-14,תפ_10971-03-11,drugs
תפ_19408-11-14,תפ_18510-10-14,drugs
תפ_19408-11-14,תפ_37340-06-12,drugs
תפ_19408-11-14,תפ_51123-01-12,drugs
תפ_38706-09-21,תפ_38574-12-18,drugs
תפ_45794-05-23,תפ_27605-10-20,drugs
תפ_45794-05-23,תפ_63029-12-20,drugs
תפ_45794-05-23,תפ_67471-06-18,drugs
תפ_41174-02-18,תפ_33666-05-15,drugs
תפ_21280-11-18,עפ_6029-03,drugs
תפ_21280-11-18,תפ_50520-12-17,drugs
תפ_21280-11-18,תפ_65985-03-17,drugs
תפ_28931-09-20,תפ_25835-05-18,drugs
תפ_28931-09-20,תפ_48731-11-14,drugs
תפ_45633-05-17,תפ_37551-01-16,drugs
תפ_53625-07-22,תפ_28397-10-19,drugs
תפ_53625-07-22,תפ_61099-12-18,drugs
תפ_53625-07-22,תפ_1277-05-20,drugs
תפ_53625-07-22,תפ_32956-11-20,drugs
תפ_53625-07-22,תפ_28847-09-20,drugs
תפ_46118-07-24,תפ_39513-02-21,drugs
תפ_46118-07-24,תפ_31925-05-20,drugs
תפ_46118-07-24,תפ_49625-04-17,drugs
תפ_39612-02-20,תפ_48568-10-15,drugs
תפ_39612-02-20,תפ_7414-01-15,drugs
תפ_11446-09-21,תפ_45195-11-20,drugs
תפ_11446-09-21,תפ_17642-11-20,drugs
תפ_11446-09-21,תפ_44129-09-19,drugs
תפ_1175-08-21,תפ_41189-09-15,drugs
תפ_1175-08-21,תפ_42456-02-18,drugs
תפ_1175-08-21,תפ_15091-06-21,drugs
תפ_1175-08-21,תפ_1062-06-18,drugs
תפ_22609-10-16,תפ_49625-04-17,drugs
תפ_22609-10-16,תפ_59971-01-17,drugs
תפ_11199-09-21,תפ_41280-09-16,drugs
תפ_11199-09-21,תפ_46497-09-16,drugs
תפ_63404-02-24,תפ_4730-11-21,drugs
תפ_63404-02-24,תפ_35342-09-23,drugs
תפ_63404-02-24,תפ_8917-06-22,drugs
תפ_3256-16,עפ_6029-03,drugs
תפ_3256-16,תפ_54373-08-16,drugs
תפ_3256-16,תפ_17462-06-14,drugs
תפ_44415-01-17,תפ_26709-06-14,drugs
תפ_73367-01-19,עפ_6029-03,drugs
תפ_73367-01-19,תפ_53805-09-16,drugs
תפ_73367-01-19,תפ_21355-08-18,drugs
תפ_73367-01-19,תפ_35051-04-19,drugs
תפ_12699-03-18,עפ_6029-03,drugs
תפ_64041-02-19,עפ_6029-03,drugs
תפ_64041-02-19,תפ_57043-06-16,drugs
תפ_64041-02-19,תפ_48512-04-15,drugs
תפ_35389-01-21,תפ_34787-05-20,drugs
תפ_35389-01-21,תפ_25458-11-18,drugs
תפ_35389-01-21,תפ_49034-02-19,drugs
תפ_20469-11-15,תפ_24156-11-12,drugs
תפ_20469-11-15,תפ_701-12-16,drugs
תפ_20469-11-15,תפ_19408-11-14,drugs
תפ_20469-11-15,תפ_12111-12-12,drugs
תפ_20469-11-15,תפ_37340-06-12,drugs
תפ_20469-11-15,תפ_51123-01-12,drugs
תפ_32722-12-19,תפ_19981-06-16,drugs
תפ_32041-03-21,תפ_18320-05-19,drugs
תפ_32041-03-21,תפ_30039-04-20,drugs
תפ_65260-11-15,תפ_34925-03-14,drugs
תפ_65260-11-15,תפ_8483-03-16,drugs
תפ_65260-11-15,תפ_33932-08-15,drugs
תפ_65260-11-15,תפ_17917-05-14,drugs
תפ_34581-05-24,תפ_28451-09-17,drugs
תפ_34581-05-24,תפ_66114-01-23,drugs
תפ_11701-02-20,תפ_16273-02-16,drugs
תפ_11701-02-20,תפ_6997-06-18,drugs
תפ_11701-02-20,תפ_34960-10-19,drugs
תפ_11701-02-20,תפ_47757-02-18,drugs
תפ_48983-06-18,עפ_6029-03,drugs
תפ_48983-06-18,תפ_53948-11-14,drugs
תפ_48983-06-18,תפ_10901-10-17,drugs
תפ_14998-08-16,תפ_39589-07-13,drugs
תפ_14998-08-16,תפ_54179-09-14,drugs
תפ_41269-05-16,תפ_8843-02-15,drugs
תפ_61720-01-23,תפ_51953-01-23,drugs
תפ_61720-01-23,תפ_13939-07-18,drugs
תפ_61720-01-23,תפ_25474-11-15,drugs
תפ_61720-01-23,תפ_17610-09-15,drugs
תפ_30876-03-17,תפ_8843-02-15,drugs
תפ_30876-03-17,תפ_49625-04-17,drugs
תפ_30876-03-17,תפ_59971-01-17,drugs
תפ_30876-03-17,תפ_46662-04-15,drugs
תפ_36868-09-18,תפ_26709-06-14,drugs
תפ_29209-08-21,תפ_52204-12-21,drugs
תפ_29504-09-13,תפ_29401-11-12,drugs
תפ_35568-01-23,עפ_6029-03,drugs
תפ_35568-01-23,תפ_3759-02-14,drugs
תפ_35568-01-23,תפ_5502-10-15,drugs
תפ_35568-01-23,תפ_802-01-20,drugs
תפ_9380-03-21,עפ_6029-03,drugs
תפ_44129-09-19,תפ_6322-04-16,drugs
תפ_45433-09-17,עפ_6029-03,drugs
תפ_45433-09-17,תפ_48731-11-14,drugs
תפ_37474-03-20,תפ_19902-12-16,drugs
תפ_37474-03-20,תפ_22433-05-18,drugs
תפ_37474-03-20,תפ_47466-10-18,drugs
תפ_37474-03-20,תפ_620-01-17,drugs
תפ_37474-03-20,תפ_22537-01-18,drugs
תפ_5119-09-13,תפ_3001-08-12,drugs
תפ_5119-09-13,תפ_13365-08-13,drugs
תפ_6678-12-20,תפ_43983-05-19,drugs
תפ_6678-12-20,תפ_691-09-19,drugs
תפ_6678-12-20,תפ_24514-09-15,drugs
תפ_14313-09-19,תפ_9532-10-18,drugs
תפ_14313-09-19,תפ_49625-04-17,drugs
תפ_14313-09-19,תפ_30876-03-17,drugs
תפ_50359-08-19,תפ_6678-12-20,drugs
תפ_50359-08-19,תפ_6322-04-16,drugs
תפ_50359-08-19,תפ_24514-09-15,drugs
תפ_48135-05-14,תפ_36431-04-15,drugs
תפ_48135-05-14,תפ_836-03-14,drugs
תפ_26521-10-19,תפ_19468-03-18,drugs
תפ_26521-10-19,תפ_52882-04-15,drugs
תפ_620-01-17,תפ_607-10-13,drugs
תפ_620-01-17,תפ_737-10-13,drugs
תפ_620-01-17,תפ_9160-02-15,drugs
תפ_620-01-17,תפ_19902-12-16,drugs
תפ_620-01-17,תפ_41280-09-16,drugs
תפ_620-01-17,תפ_13718-09-16,drugs
תפ_42692-01-20,תפ_60154-02-19,drugs
תפ_42692-01-20,תפ_12469-10-16,drugs
תפ_24154-01-12,עפ_6029-03,drugs
תפ_44540-10-20,תפ_44129-09-19,drugs
תפ_44540-10-20,תפ_6322-04-16,drugs
תפ_33252-04-17,תפ_55163-03-15,drugs
תפ_42162-12-21,תפ_11720-07-16,drugs
תפ_42162-12-21,תפ_65963-10-21,drugs
תפ_42162-12-21,תפ_37958-02-19,drugs
תפ_20685-11-16,תפ_51933-05-12,drugs
תפ_20685-11-16,תפ_12111-12-12,drugs
תפ_16259-02-17,תפ_57043-06-16,drugs
תפ_16259-02-17,תפ_6800-09-13,drugs
תפ_19705-09-23,תפ_24516-06-21,drugs
תפ_19705-09-23,תפ_44501-11-16,drugs
תפ_50774-11-15,תפ_26762-06-14,drugs
תפ_50774-11-15,תפ_6553-05-14,drugs
תפ_50774-11-15,תפ_39699-03-13,drugs
תפ_50774-11-15,תפ_26709-06-14,drugs
תפ_50774-11-15,תפ_21873-05-14,drugs
תפ_50774-11-15,תפ_49401-08-15,drugs
תפ_7486-05-18,תפ_12469-10-16,drugs
תפ_7486-05-18,תפ_13749-03-17,drugs
תפ_48974-11-20,תפ_39324-07-17,drugs
תפ_48974-11-20,תפ_5341-07-19,drugs
תפ_31925-05-20,תפ_49625-04-17,drugs
תפ_31925-05-20,תפ_30876-03-17,drugs
תפ_20853-12-22,תפ_9460-10-19,drugs
תפ_20853-12-22,תפ_6918-02-19,drugs
תפק_6666-09-19,תפ_9369-01-13,drugs
תפק_6666-09-19,תפ_2908-05-17,drugs
תפ_35074-05-17,עפ_6029-03,drugs
תפ_35074-05-17,תפ_49401-08-15,drugs
תפ_15972-06-20,תפ_20201-11-14,drugs
תפ_15972-06-20,תפ_10901-10-17,drugs
תפ_15972-06-20,תפ_21557-06-16,drugs
תפ_15972-06-20,תפ_41189-09-15,drugs
תפ_15972-06-20,תפ_7420-05-19,drugs
תפ_15972-06-20,תפ_43941-10-14,drugs
תפ_15972-06-20,תפ_45937-12-18,drugs
תפ_15972-06-20,תפ_60803-01-19,drugs
תפ_55287-02-17,תפ_44882-08-13,drugs
תפ_23577-02-19,תפ_3001-08-12,drugs
תפ_23577-02-19,תפ_4460-04-18,drugs
תפ_23577-02-19,תפ_63596-02-18,drugs
תפ_58966-01-18,תפ_55287-02-17,drugs
תפ_27495-05-20,תפ_54134-05-18,drugs
תפ_27495-05-20,תפ_13667-09-17,drugs
תפ_27495-05-20,תפ_56059-07-17,drugs
תפ_35907-11-14,תפ_9369-01-13,drugs
תפ_60803-01-19,תפ_54205-05-15,drugs
תפ_60803-01-19,תפ_61273-12-15,drugs
תפ_60803-01-19,תפ_40639-10-17,drugs
תפ_8689-04-21,תפ_1788-06-17,drugs
תפ_8689-04-21,תפ_1969-02-17,drugs
תפ_37176-11-17,תפ_58966-01-18,drugs
תפ_37176-11-17,תפ_46786-04-18,drugs
תפ_1197-11-21,עפ_6029-03,drugs
תפ_1197-11-21,תפ_56059-07-17,drugs
תפ_45996-07-21,תפ_70374-11-20,drugs
תפ_45996-07-21,תפ_13667-09-17,drugs
תפ_37825-05-15,תפ_36953-04-14,drugs
תפ_65292-07-23,עפ_6029-03,drugs
תפ_61816-07-23,תפ_9860-10-15,drugs
תפ_30401-06-20,תפ_15425-02-14,drugs
תפ_48239-03-20,תפ_3001-08-12,drugs
תפ_47168-03-18,תפ_11608-07-16,drugs
תפ_47168-03-18,תפ_2791-06-18,drugs
תפ_47301-07-16,תפ_8843-02-15,drugs
תפ_53098-05-17,תפ_5787-10-14,drugs
תפ_68645-11-20,תפ_49625-04-17,drugs
תפ_68645-11-20,תפ_30876-03-17,drugs
תפ_68645-11-20,תפ_69278-05-18,drugs
תפ_68645-11-20,תפ_38680-05-20,drugs
תפ_16419-02-21,תפ_47067-01-16,drugs
תפ_16419-02-21,תפ_5310-01-17,drugs
תפ_16419-02-21,תפ_48938-01-15,drugs
תפ_22804-10-19,תפ_18484-08-19,drugs
תפ_74742-06-20,תפ_8843-02-15,drugs
תפ_4127-11-17,תפ_51036-08-15,drugs
תפ_4127-11-17,תפ_43195-09-15,drugs
תפ_4127-11-17,תפ_26856-05-16,drugs
תפ_31647-04-18,תפ_16143-03-18,drugs
תפ_31647-04-18,תפ_48938-01-15,drugs
תפ_50105-10-12,עפ_6029-03,drugs
תפ_69278-05-18,עפ_6029-03,drugs
תפ_45181-01-14,תפ_13365-08-13,drugs
תפ_17081-12-16,תפ_17410-08-13,drugs
תפ_54648-02-17,תפ_33745-01-13,drugs
תפ_19505-01-18,תפ_21679-04-15,drugs
תפ_41688-08-17,תפ_47067-01-16,drugs
תפ_41688-08-17,תפ_21059-03-16,drugs
תפ_41688-08-17,תפ_14998-08-16,drugs
תפ_52282-01-22,תפ_57341-02-23,drugs
תפ_52282-01-22,תפ_3282-06-19,drugs
תפ_52282-01-22,תפ_48479-07-22,drugs
תפ_52282-01-22,תפ_22464-07-12,drugs
תפ_11545-01-19,תפ_47627-07-15,drugs
תפ_11545-01-19,תפ_20589-02-18,drugs
תפ_11545-01-19,תפ_2275-06-17,drugs
תפ_11545-01-19,תפ_3256-16,drugs
תפ_25458-11-18,תפ_17677-04-17,drugs
תפ_25458-11-18,תפ_46662-04-15,drugs
תפ_58790-08-18,תפ_25529-12-12,drugs
תפ_25806-05-22,תפ_7871-06-14,drugs
תפ_25806-05-22,תפ_1470-07-16,drugs
תפ_25806-05-22,תפ_6929-10-15,drugs
תפ_61841-07-22,תפ_38478-03-19,drugs
תפ_60855-05-22,תפ_68386-11-20,drugs
תפ_60855-05-22,תפ_59017-02-21,drugs
תפ_60855-05-22,תפ_17610-09-15,drugs
תפ_37153-03-20,תפ_11446-09-21,drugs
תפ_16980-01-14,תפ_17410-08-13,drugs
תפ_8917-06-22,תפ_32041-03-21,drugs
תפ_8917-06-22,תפ_34668-04-22,drugs
תפ_51165-08-19,תפ_48731-11-14,drugs
תפ_46386-01-14,תפ_22464-07-12,drugs
תפ_53124-07-19,תפ_33125-01-14,drugs
תפ_30094-09-19,תפ_54421-06-15,drugs
תפ_30094-09-19,תפ_864-02-17,drugs
תפ_34668-04-22,תפ_43983-05-19,drugs
תפ_34668-04-22,תפ_15023-05-20,drugs
תפ_34668-04-22,תפ_16690-05-19,drugs
תפ_16458-07-14,תפ_21679-04-15,drugs
תפ_16458-07-14,תפ_45181-01-14,drugs
תפ_26620-12-16,עפ_6029-03,drugs
תפ_26620-12-16,תפ_22080-10-16,drugs
תפ_26620-12-16,תפ_6788-06-16,drugs
תפ_21291-04-23,עפ_6029-03,drugs
תפ_21291-04-23,תפ_47757-02-18,drugs
תפ_21291-04-23,תפ_39299-11-18,drugs
תפ_52589-10-20,תפ_26620-12-16,drugs
תפ_9145-10-19,תפ_17268-12-15,drugs
תפ_52785-01-20,תפ_45480-02-19,drugs
תפ_52785-01-20,תפ_25458-11-18,drugs
תפ_52785-01-20,תפ_8843-02-15,drugs
תפ_52785-01-20,תפ_47627-07-15,drugs
תפ_59067-03-21,תפ_34668-04-22,drugs
תפ_59067-03-21,תפ_15023-05-20,drugs
תפ_59067-03-21,תפ_16690-05-19,drugs
תפ_15997-02-20,תפ_47378-06-15,drugs
תפ_15997-02-20,תפ_28496-07-14,drugs
תפ_15997-02-20,תפ_13289-03-15,drugs
תפ_58723-03-16,תפ_39936-04-12,drugs
תפ_23454-02-17,עפ_6029-03,drugs
תפ_23454-02-17,תפ_57599-11-15,drugs
תפ_23454-02-17,תפ_7325-10-16,drugs
תפ_24296-05-20,תפ_47378-06-15,drugs
תפ_24296-05-20,תפ_12042-08-13,drugs
תפ_24296-05-20,תפ_24689-03-15,drugs
תפ_39214-12-15,עפ_6029-03,drugs
תפ_39214-12-15,תפ_44404-01-16,drugs
תפ_39214-12-15,תפ_45136-02-13,drugs
תפ_5778-09-20,תפ_46018-03-14,drugs
תפ_5778-09-20,תפ_22611-02-17,drugs
תפ_40892-01-24,עפ_6029-03,drugs
תפ_70274-07-20,תפ_14046-10-15,drugs
תפ_70274-07-20,תפ_4001-11-12,drugs
תפ_21530-01-20,תפ_68386-11-20,drugs
תפ_21530-01-20,תפ_59017-02-21,drugs
תפ_12130-05-22,עפ_6029-03,drugs
תפ_10853-08-16,תפ_6800-09-13,drugs
תפ_43253-03-21,תפ_43354-03-21,drugs
תפ_31276-05-19,עפ_6029-03,drugs
תפ_49625-04-17,עפ_6029-03,drugs
תפ_49625-04-17,תפ_59971-01-17,drugs
תפ_20652-08-24,תפ_48071-01-23,drugs
תפ_20652-08-24,תפ_44503-01-23,drugs
תפ_5672-11-18,תפ_42333-07-15,drugs
תפ_30913-02-21,תפ_41189-09-15,drugs
תפ_30913-02-21,תפ_11845-11-16,drugs
תפ_30913-02-21,תפ_63029-12-20,drugs
תפ_56431-02-24,תפ_1818-08-20,drugs
תפ_63213-06-20,תפ_47668-04-18,drugs
תפ_21162-10-19,עפ_6029-03,drugs
