verdict,domain,in_deg,out_deg,low,high,year,court
תפ_44389-01-16,drugs,0,0,48.0,78.0,2016,תפ
תפ_15676-07-16,drugs,1,0,1.0,12.0,2016,תפ
תפ_33240-05-23,drugs,0,0,5.0,15.0,2023,תפ
תפ_57787-12-14,weapon,0,0,6.0,30.0,2014,תפ
תפ_37722-09-23,weapon,2,9,30.0,60.0,2023,תפ
תפ_10205-08-21,weapon,1,7,18.0,34.0,2021,תפ
תפ_44772-02-13,drugs,0,0,7.0,16.0,2013,תפ
תפ_61158-05-20,weapon,3,11,16.0,40.0,2020,תפ
תפ_37340-06-12,drugs,9,0,0.0,12.0,2012,תפ
תפ_57267-09-20,weapon,1,6,18.0,40.0,2020,תפ
תפ_16471-02-12,drugs,0,0,0.0,18.0,2012,תפ
תפ_24302-05-16,weapon,0,2,8.0,18.0,2016,תפ
תפ_16591-12-15,drugs,0,0,0.0,12.0,2015,תפ
תפ_8987-11-14,weapon,0,0,10.0,18.0,2014,תפ
תפ_60429-12-21,weapon,0,8,12.0,36.0,2021,תפ
תפ_21952-10-14,drugs,0,0,6.0,18.0,2014,תפ
תפ_14313-09-19,drugs,0,0,30.0,60.0,2019,תפ
תפ_9183-02-17,drugs,0,0,1.0,10.0,2017,תפ
תפח_27955-05-10,weapon,2,0,120.0,180.0,2010,תפח
תפ_26032-04-14,drugs,1,1,24.0,50.0,2014,תפ
תפח_4633-09-16,weapon,0,2,108.0,168.0,2016,תפח
תפ_63413-01-22,drugs,2,5,48.0,84.0,2022,תפ
תפ_41599-03-22,weapon,0,4,8.0,18.0,2022,תפ
תפ_28844-03-22,weapon,0,2,48.0,84.0,2022,תפ
תפ_20051-12-17,drugs,0,0,24.0,48.0,2017,תפ
עפ_6989-13,weapon,51,0,12.0,24.0,2013,עפ
תפח_4283-02-18,weapon,0,0,96.0,168.0,2018,תפח
תפ_14786-08-19,weapon,2,5,10.0,24.0,2019,תפ
תפ_8008-07-19,weapon,4,6,12.0,30.0,2019,תפ
תפ_32175-07-22,drugs,0,0,48.0,84.0,2022,תפ
תפ_31249-06-14,weapon,1,2,24.0,60.0,2014,תפ
תפ_63328-04-21,weapon,0,3,15.0,30.0,2021,תפ
תפ_58701-01-20,weapon,1,1,6.0,15.0,2020,תפ
תפ_13667-09-17,drugs,1,0,3.0,12.0,2017,תפ
תפ_62896-05-20,drugs,0,0,9.0,24.0,2020,תפ
תפ_305-12-12,drugs,0,0,4.0,12.0,2012,תפ
תפ_7420-05-19,drugs,8,1,8.0,20.0,2019,תפ
תפ_29577-11-16,drugs,2,0,6.0,12.0,2016,תפ
תפ_36982-03-18,weapon,0,1,48.0,84.0,2018,תפ
תפ_50809-07-17,weapon,1,4,12.0,36.0,2017,תפ
גמר_1463-10-23,drugs,0,0,6.0,20.0,2023,גמר
תפ_33658-01-18,drugs,0,0,6.0,24.0,2018,תפ
תפ_58979-09-20,drugs,1,0,10.0,36.0,2020,תפ
תפ_17153-07-18,drugs,0,2,6.0,18.0,2018,תפ
תפ_33986-11-22,drugs,0,0,6.0,12.0,2022,תפ
תפ_2101-10-19,weapon,0,3,15.0,40.0,2019,תפ
תפח_54962-08-15,weapon,0,7,120.0,168.0,2015,תפח
תפ_37255-05-23,weapon,0,0,10.0,24.0,2023,תפ
תפ_13995-12-22,weapon,0,5,30.0,60.0,2022,תפ
תפ_33337-07-23,weapon,0,3,30.0,42.0,2023,תפ
תפ_32933-12-15,drugs,0,0,12.0,36.0,2015,תפ
תפ_15587-10-21,drugs,0,2,8.0,24.0,2021,תפ
עפ_8340-14,weapon,0,0,14.0,30.0,2014,עפ
תפ_893-03-22,drugs,0,0,12.0,30.0,2022,תפ
תפ_7165-06-15,weapon,1,1,12.0,36.0,2015,תפ
תפ_26624-12-12,weapon,0,0,8.0,30.0,2012,תפ
תפ_5043-12-21,drugs,0,0,14.0,24.0,2021,תפ
תפ_18049-07-20,drugs,2,0,0.0,6.0,2020,תפ
תפ_56199-02-20,drugs,0,1,11.0,22.0,2020,תפ
תפ_20811-11-15,weapon,0,4,12.0,42.0,2015,תפ
תפ_49087-01-17,drugs,0,2,8.0,24.0,2017,תפ
תפ_12154-12-14,weapon,0,1,10.0,24.0,2014,תפ
תפ_3197-06-22,weapon,0,4,20.0,48.0,2022,תפ
תפ_21029-10-19,weapon,0,2,12.0,24.0,2019,תפ
תפ_49112-05-13,weapon,0,0,1.0,6.0,2013,תפ
תפ_59812-02-16,weapon,7,9,18.0,36.0,2016,תפ
תפ_19591-11-15,drugs,0,0,0.0,8.0,2015,תפ
תפ_26547-09-21,weapon,0,4,6.0,20.0,2021,תפ
תפ_52902-01-21,drugs,0,0,12.0,24.0,2021,תפ
עפג_47767-06-14,weapon,0,0,6.0,12.0,2014,עפג
תפ_31925-05-20,drugs,1,1,36.0,66.0,2020,תפ
תפ_4475-11-18,weapon,1,1,12.0,36.0,2018,תפ
תפ_25332-01-18,drugs,5,5,6.0,15.0,2018,תפ
תפ_26859-10-15,weapon,0,1,36.0,84.0,2015,תפ
תפ_20664-12-22,drugs,0,0,8.0,20.0,2022,תפ
תפ_12906-08-16,drugs,0,0,12.0,30.0,2016,תפ
תפ_3234-05-13,drugs,0,0,30.0,48.0,2013,תפ
תפ_70374-11-20,drugs,0,6,0.0,14.0,2020,תפ
תפ_42162-12-21,drugs,0,4,12.0,36.0,2021,תפ
תפ_21906-07-18,weapon,0,8,40.0,84.0,2018,תפ
תפח_55639-05-17,weapon,0,2,216.0,240.0,2017,תפח
תפ_68051-09-16,drugs,0,0,6.0,18.0,2016,תפ
עפ_6720-16,weapon,7,0,24.0,48.0,2016,עפ
תפ_16363-02-21,drugs,0,0,10.0,24.0,2021,תפ
תפ_17098-06-12,drugs,3,0,36.0,72.0,2012,תפ
תפ_5072-11-21,drugs,2,0,6.0,18.0,2021,תפ
תפ_47378-06-15,drugs,2,0,0.0,12.0,2015,תפ
תפ_613-04-17,weapon,4,2,10.0,30.0,2017,תפ
תפ_56073-05-18,weapon,0,0,12.0,40.0,2018,תפ
תפ_7349-01-19,drugs,0,0,10.0,30.0,2019,תפ
תפח_8398-05-12,weapon,0,0,204.0,288.0,2012,תפח
תפ_62333-01-23,drugs,0,0,3.0,9.0,2023,תפ
תפ_11969-01-18,drugs,0,1,26.0,48.0,2018,תפ
תפ_51686-12-12,weapon,0,0,4.0,15.0,2012,תפ
תפ_23282-05-17,drugs,1,1,8.0,20.0,2017,תפ
תפ_17677-04-17,drugs,16,4,22.0,46.0,2017,תפ
תפ_54845-01-19,drugs,0,5,1.0,14.0,2019,תפ
תפק_57763-10-17,drugs,0,0,18.0,40.0,2017,תפק
תפ_63672-03-19,drugs,2,0,10.0,24.0,2019,תפ
תפ_62573-05-18,drugs,0,4,1.0,12.0,2018,תפ
תפ_31701-07-21,drugs,0,0,0.0,5.0,2021,תפ
תפ_55262-07-18,weapon,0,0,3.0,15.0,2018,תפ
תפ_8203-05-23,drugs,0,4,24.0,60.0,2023,תפ
תפ_59298-02-24,weapon,2,0,10.0,18.0,2024,תפ
עפ_4910-13,weapon,111,0,300.0,420.0,2013,עפ
תפ_57250-07-24,drugs,0,0,6.0,24.0,2024,תפ
תפ_2444-01-21,drugs,0,1,15.0,30.0,2021,תפ
תפ_318-01-21,drugs,1,1,9.0,24.0,2021,תפ
תפ_55372-10-17,drugs,0,0,6.0,18.0,2017,תפ
תפ_52567-05-23,drugs,0,1,29.0,42.0,2023,תפ
תפ_54068-08-20,drugs,0,1,4.0,12.0,2020,תפ
תפ_14044-03-20,weapon,7,7,15.0,36.0,2020,תפ
תפ_53452-10-21,drugs,0,0,24.0,48.0,2021,תפ
תפ_14442-08-21,drugs,0,0,0.0,12.0,2021,תפ
תפ_802-01-20,drugs,2,1,12.0,36.0,2020,תפ
תפח_2642-04-19,weapon,0,2,156.0,228.0,2019,תפח
תפ_8575-05-12,drugs,0,0,14.0,40.0,2012,תפ
תפ_43406-05-13,weapon,0,2,5.0,30.0,2013,תפ
תפ_23142-09-14,drugs,1,2,36.0,72.0,2014,תפ
תפ_73652-01-18,drugs,5,0,30.0,60.0,2018,תפ
תפ_70373-03-23,weapon,6,7,46.0,76.0,2023,תפ
תפ_64314-11-16,drugs,0,0,5.0,20.0,2016,תפ
תפ_13774-03-21,drugs,0,1,9.0,28.0,2021,תפ
תפ_20733-12-22,weapon,0,4,54.0,90.0,2022,תפ
פל_7576-10-21,drugs,0,0,0.0,13.0,2021,פל
תפ_47666-06-20,drugs,0,0,30.0,60.0,2020,תפ
תפ_24822-01-21,weapon,1,8,15.0,36.0,2021,תפ
תפ_14971-02-14,weapon,0,0,12.0,48.0,2014,תפ
תפ_1909-02-18,weapon,0,1,18.0,36.0,2018,תפ
תפ_50556-08-17,weapon,0,4,28.0,48.0,2017,תפ
תפ_19461-05-22,drugs,0,0,8.0,20.0,2022,תפ
תפ_11090-07-23,drugs,1,0,18.0,40.0,2023,תפ
עפ_5936-13,weapon,1,0,6.0,60.0,2013,עפ
תפ_40932-03-18,weapon,0,9,30.0,60.0,2018,תפ
תפ_31387-10-18,drugs,1,2,8.0,18.0,2018,תפ
תפ_34668-04-22,drugs,4,0,9.0,27.0,2022,תפ
תפ_4559-10-21,drugs,0,0,6.0,19.0,2021,תפ
תפ_9296-07-22,drugs,0,0,8.0,20.0,2022,תפ
תפ_21113-08-12,weapon,4,0,12.0,36.0,2012,תפ
תפ_29984-08-16,weapon,1,0,120.0,180.0,2016,תפ
תפ_1064-10-21,weapon,0,2,8.0,18.0,2021,תפ
תפ_15315-06-23,drugs,1,0,0.0,12.0,2023,תפ
תפ_68905-01-24,drugs,1,3,15.0,30.0,2024,תפ
תפ_33866-12-15,drugs,1,1,36.0,84.0,2015,תפ
תפ_3877-10-22,weapon,0,0,6.0,18.0,2022,תפ
תפ_38624-05-24,weapon,1,2,18.0,30.0,2024,תפ
תפ_1969-02-17,drugs,8,0,6.0,24.0,2017,תפ
תפ_43632-05-17,drugs,0,0,24.0,48.0,2017,תפ
תפ_53195-10-19,drugs,0,0,30.0,60.0,2019,תפ
תפ_16419-02-21,drugs,0,0,4.0,14.0,2021,תפ
תפ_51198-07-13,weapon,1,0,60.0,120.0,2013,תפ
תפ_28496-07-14,drugs,0,2,0.0,12.0,2014,תפ
תפ_36381-05-15,weapon,10,3,24.0,48.0,2015,תפ
תפ_58928-03-15,drugs,1,0,4.0,8.0,2015,תפ
תפ_46386-01-14,drugs,0,1,12.0,24.0,2014,תפ
תפח_49858-03-13,weapon,0,0,216.0,276.0,2013,תפח
תפ_40440-10-12,drugs,1,0,18.0,36.0,2012,תפ
תפ_72146-11-20,weapon,0,7,36.0,60.0,2020,תפ
תפ_48247-07-15,drugs,0,0,1.0,12.0,2015,תפ
תפ_45133-06-19,drugs,1,0,0.0,8.0,2019,תפ
תפ_22715-06-17,drugs,3,1,8.0,24.0,2017,תפ
תפ_6336-02-15,drugs,0,1,24.0,54.0,2015,תפ
תפ_62687-10-18,drugs,1,1,10.0,24.0,2018,תפ
תפ_23384-10-16,weapon,0,0,12.0,36.0,2016,תפ
תפ_17029-07-18,drugs,2,0,6.0,15.0,2018,תפ
עפ_7881-20,weapon,1,0,60.0,120.0,2020,עפ
תפ_45561-04-17,weapon,3,2,8.0,24.0,2017,תפ
תפ_26549-09-21,weapon,2,5,14.0,38.0,2021,תפ
תפ_36602-08-20,drugs,0,0,6.0,24.0,2020,תפ
תפ_56588-03-21,drugs,0,0,9.0,24.0,2021,תפ
תפ_17415-10-21,drugs,0,3,9.0,24.0,2021,תפ
תפ_13373-10-23,drugs,0,2,24.0,48.0,2023,תפ
תפ_51523-10-17,weapon,11,3,9.0,24.0,2017,תפ
תפ_10650-11-21,weapon,0,6,30.0,60.0,2021,תפ
תפ_10494-12-20,drugs,0,0,3.0,12.0,2020,תפ
תפ_39708-03-24,weapon,0,2,10.0,20.0,2024,תפ
תפ_58061-02-19,weapon,2,4,10.0,26.0,2019,תפ
תפ_13905-12-23,drugs,0,0,8.0,22.0,2023,תפ
תפ_13-05-32,weapon,0,1,12.0,36.0,2032,תפ
תפ_41832-08-24,weapon,0,2,28.0,52.0,2024,תפ
עפ_5602-22,weapon,120,0,16.0,40.0,2022,עפ
תפ_24272-09-18,drugs,0,0,7.0,12.0,2018,תפ
תפ_10005-07-18,drugs,0,0,1.0,6.0,2018,תפ
תפ_10234-03-16,drugs,0,0,48.0,96.0,2016,תפ
תפ_70231-02-19,weapon,1,5,36.0,60.0,2019,תפ
תפ_18421-04-22,weapon,0,0,6.0,6.0,2022,תפ
תפ_36909-07-20,weapon,2,0,54.0,60.0,2020,תפ
תפ_25639-03-21,weapon,2,8,18.0,36.0,2021,תפ
תפ_9222-03-23,drugs,0,0,6.0,18.0,2023,תפ
תפ_7996-08-16,weapon,0,0,8.0,18.0,2016,תפ
תפ_15707-04-23,drugs,0,0,12.0,24.0,2023,תפ
תפ_51811-03-21,drugs,1,2,8.0,18.0,2021,תפ
תפ_53496-03-18,weapon,5,3,15.0,36.0,2018,תפ
תפ_1232-02-23,drugs,0,0,10.0,20.0,2023,תפ
תפ_62814-04-21,drugs,0,0,9.0,24.0,2021,תפ
תפ_20387-03-23,weapon,2,4,36.0,72.0,2023,תפ
תפ_27734-10-15,drugs,0,0,12.0,24.0,2015,תפ
תפ_15457-09-18,drugs,2,0,20.0,48.0,2018,תפ
תפ_57599-11-15,drugs,3,0,3.0,18.0,2015,תפ
תפח_15153-09-18,weapon,0,2,120.0,192.0,2018,תפח
תפח_793-07-14,weapon,1,0,24.0,48.0,2014,תפח
תפ_60084-07-20,weapon,1,0,30.0,55.0,2020,תפ
תפק_70755-06-20,drugs,1,0,5.0,18.0,2020,תפק
תפ_18828-06-20,drugs,0,1,12.0,28.0,2020,תפ
תפ_31559-08-20,drugs,3,0,45.0,66.0,2020,תפ
תפ_21460-05-14,drugs,0,0,0.0,12.0,2014,תפ
עפ_1505-14,weapon,32,0,7.0,24.0,2014,עפ
תפ_40272-09-13,weapon,0,0,6.0,24.0,2013,תפ
תפ_7325-10-16,drugs,1,1,4.0,18.0,2016,תפ
תפ_51149-02-22,drugs,1,0,6.0,24.0,2022,תפ
תפ_47147-11-12,weapon,0,0,2.0,12.0,2012,תפ
תפ_2125-05-20,drugs,0,2,0.0,10.0,2020,תפ
תפ_3510-06-15,weapon,3,0,12.0,36.0,2015,תפ
תפ_48224-08-18,drugs,1,0,9.0,24.0,2018,תפ
תפ_1047-05-15,drugs,2,0,6.0,12.0,2015,תפ
תפ_69158-11-16,weapon,2,5,16.0,40.0,2016,תפ
תפ_55809-11-18,drugs,0,0,6.0,12.0,2018,תפ
תפ_42106-01-22,weapon,6,2,15.0,30.0,2022,תפ
תפ_15667-06-21,drugs,0,0,8.0,24.0,2021,תפ
תפ_60484-03-22,weapon,0,2,42.0,65.0,2022,תפ
תפ_38154-09-17,weapon,0,1,24.0,48.0,2017,תפ
תפ_22402-11-18,drugs,0,0,6.0,20.0,2018,תפ
תפ_24516-06-21,drugs,1,0,16.0,32.0,2021,תפ
תפ_41783-12-17,drugs,0,0,9.0,18.0,2017,תפ
תפ_23190-04-21,drugs,1,3,23.0,48.0,2021,תפ
תפ_37900-06-22,weapon,0,3,50.0,80.0,2022,תפ
תפ_12681-12-17,weapon,0,2,6.0,12.0,2017,תפ
תפ_6316-09-20,drugs,0,2,10.0,20.0,2020,תפ
עפג_8650-04-15,weapon,1,0,6.0,24.0,2015,עפג
תפ_36120-12-15,drugs,0,2,10.0,30.0,2015,תפ
תפ_37104-06-22,weapon,0,8,32.0,48.0,2022,תפ
תפ_10812-12-21,drugs,0,6,28.0,60.0,2021,תפ
תפ_20534-02-12,drugs,0,0,60.0,96.0,2012,תפ
תפ_50454-12-12,drugs,0,0,0.0,12.0,2012,תפ
תפ_53518-05-13,weapon,0,0,3.0,10.0,2013,תפ
תפ_12028-05-22,weapon,0,3,36.0,60.0,2022,תפ
תפ_51991-06-16,drugs,0,0,9.0,24.0,2016,תפ
תפ_48479-07-22,drugs,1,0,14.0,36.0,2022,תפ
תפ_26357-10-15,drugs,0,0,18.0,36.0,2015,תפ
תפ_46248-11-15,weapon,2,0,8.0,20.0,2015,תפ
תפ_106-12,drugs,0,0,18.0,45.0,2012,תפ
תפ_56762-03-21,weapon,5,2,20.0,30.0,2021,תפ
תפ_11868-03-19,drugs,0,0,6.0,24.0,2019,תפ
תפ_38201-09-22,drugs,0,0,10.0,24.0,2022,תפ
תפ_27340-04-18,drugs,0,1,8.0,18.0,2018,תפ
תפ_60805-07-19,weapon,1,0,15.0,30.0,2019,תפ
תפ_63255-11-16,drugs,3,0,36.0,72.0,2016,תפ
תפ_54852-03-21,weapon,1,0,20.0,40.0,2021,תפ
תפ_33947-10-15,drugs,1,0,0.0,8.0,2015,תפ
תפ_7658-05-14,weapon,2,0,15.0,40.0,2014,תפ
תפ_41088-05-20,drugs,0,1,6.0,20.0,2020,תפ
תפ_29352-02-20,weapon,0,0,9.0,22.0,2020,תפ
תפ_24953-08-24,drugs,0,1,10.0,20.0,2024,תפ
תפ_37287-04-15,drugs,0,0,28.0,56.0,2015,תפ
תפ_36505-12-20,weapon,1,3,72.0,120.0,2020,תפ
תפ_26088-07-13,weapon,0,0,15.0,42.0,2013,תפ
תפ_2907-05-16,drugs,0,0,6.0,15.0,2016,תפ
תפ_8152-10-22,weapon,0,0,12.0,36.0,2022,תפ
תפח_34198-06-18,weapon,0,4,12.0,24.0,2018,תפח
תפ_28997-10-16,drugs,0,1,8.0,18.0,2016,תפ
תפ_30279-08-14,drugs,1,0,30.0,50.0,2014,תפ
תפ_9346-07-12,drugs,1,0,6.0,24.0,2012,תפ
תפ_20770-11-22,weapon,0,6,20.0,30.0,2022,תפ
תפ_41833-08-23,drugs,3,1,36.0,84.0,2023,תפ
תפ_61065-07-18,drugs,0,0,30.0,60.0,2018,תפ
תפ_34960-10-19,drugs,1,2,36.0,60.0,2019,תפ
תפ_41801-01-21,drugs,0,0,13.0,36.0,2021,תפ
תפ_24955-06-11,weapon,0,0,6.0,24.0,2011,תפ
תפ_9675-11-17,drugs,0,2,10.0,24.0,2017,תפ
תפ_28991-04-22,weapon,0,3,32.0,48.0,2022,תפ
תפ_34579-05-20,weapon,3,0,14.0,36.0,2020,תפ
תפ_49008-09-14,drugs,0,0,8.0,18.0,2014,תפ
תפח_31343-04-19,drugs,0,0,30.0,60.0,2019,תפח
תפ_50664-07-15,drugs,0,0,12.0,36.0,2015,תפ
תפ_39500-07-20,weapon,4,11,16.0,40.0,2020,תפ
תפ_44129-09-19,drugs,3,3,24.0,60.0,2019,תפ
תפ_38311-03-20,drugs,0,0,4.0,12.0,2020,תפ
תפ_4355-10-20,weapon,0,0,18.0,42.0,2020,תפ
תפ_63206-07-17,weapon,0,0,5.0,20.0,2017,תפ
תפ_10469-04-19,drugs,0,0,8.0,18.0,2019,תפ
תפ_52876-12-23,drugs,0,0,24.0,48.0,2023,תפ
תפ_40823-03-22,weapon,0,0,30.0,60.0,2022,תפ
תפח_25853-06-21,weapon,1,0,84.0,120.0,2021,תפח
תפ_28045-11-18,drugs,0,1,8.0,20.0,2018,תפ
תפ_8566-09-14,drugs,0,0,1.0,18.0,2014,תפ
תפ_63147-12-16,weapon,0,0,9.0,36.0,2016,תפ
תפ_53860-09-14,weapon,0,1,8.0,24.0,2014,תפ
תפ_72418-01-20,drugs,0,0,0.0,5.0,2020,תפ
תפ_15105-08-14,weapon,4,2,24.0,48.0,2014,תפ
תפ_47763-03-18,weapon,0,0,10.0,24.0,2018,תפ
תפ_16020-10-22,weapon,0,9,12.0,30.0,2022,תפ
תפ_26688-12-20,drugs,0,0,6.0,18.0,2020,תפ
תפ_26709-06-14,drugs,20,0,6.0,18.0,2014,תפ
תפ_30131-09-24,drugs,0,0,12.0,24.0,2024,תפ
תפ_5221-11-19,weapon,0,0,12.0,36.0,2019,תפ
תפ_34003-04-18,weapon,8,0,60.0,108.0,2018,תפ
תפ_4760-10-18,drugs,0,0,42.0,84.0,2018,תפ
תפ_20339-09-19,drugs,0,1,12.0,24.0,2019,תפ
תפ_73261-01-23,drugs,1,0,24.0,48.0,2023,תפ
תפ_60765-03-22,weapon,0,5,30.0,42.0,2022,תפ
תפ_1106-03-18,weapon,3,6,13.0,36.0,2018,תפ
תפ_51123-01-12,drugs,9,0,0.0,8.0,2012,תפ
תפ_42313-05-17,drugs,0,0,12.0,24.0,2017,תפ
תפ_16506-10-14,weapon,0,0,24.0,48.0,2014,תפ
תפ_68389-07-20,weapon,5,9,15.0,40.0,2020,תפ
תפ_37176-11-17,drugs,2,2,54.0,78.0,2017,תפ
תפ_39058-09-18,drugs,0,0,6.0,18.0,2018,תפ
תפ_60444-08-19,drugs,1,0,15.0,30.0,2019,תפ
תפ_31962-08-23,weapon,0,0,34.0,52.0,2023,תפ
תא_40004-08-18,drugs,0,1,8.0,18.0,2018,תא
תפח_39094-05-12,weapon,0,2,240.0,324.0,2012,תפח
תפ_55188-10-17,weapon,0,0,72.0,108.0,2017,תפ
תפ_7166-09-15,weapon,1,1,7.0,18.0,2015,תפ
תפ_31837-04-21,drugs,0,0,4.0,12.0,2021,תפ
תפ_65292-07-23,drugs,0,1,9.0,22.0,2023,תפ
תפ_14802-02-23,weapon,0,6,11.0,24.0,2023,תפ
תפ_5275-07-21,weapon,2,5,108.0,156.0,2021,תפ
תפ_3135-01-13,drugs,0,0,18.0,72.0,2013,תפ
תפ_65684-07-17,drugs,0,0,0.0,12.0,2017,תפ
תפ_33429-03-15,drugs,0,0,0.0,12.0,2015,תפ
תפ_1108-09,weapon,0,0,14.0,30.0,2009,תפ
תפ_33932-08-15,drugs,1,0,6.0,18.0,2015,תפ
תפ_69281-11-20,drugs,0,3,14.0,30.0,2020,תפ
תפ_56179-02-18,drugs,1,1,6.0,20.0,2018,תפ
תפ_71059-03-19,drugs,0,4,0.0,12.0,2019,תפ
תפ_14810-04-16,weapon,0,1,36.0,60.0,2016,תפ
תפ_60682-03-14,drugs,0,1,6.0,24.0,2014,תפ
תפ_35441-01-20,drugs,0,1,2.0,12.0,2020,תפ
תפ_52589-10-20,drugs,3,0,36.0,60.0,2020,תפ
תפ_61820-08-21,weapon,1,5,15.0,36.0,2021,תפ
תפ_27865-11-17,drugs,0,2,6.0,12.0,2017,תפ
תפ_3690-12-10,weapon,1,0,18.0,18.0,2010,תפ
תפ_39936-04-12,drugs,1,0,6.0,12.0,2012,תפ
תפ_57084-03-22,drugs,0,0,0.0,10.0,2022,תפ
תפ_5341-07-19,drugs,1,3,0.0,12.0,2019,תפ
תפ_65636-05-18,drugs,0,0,10.0,24.0,2018,תפ
תפ_50621-12-11,drugs,1,0,12.0,48.0,2011,תפ
תפ_45055-01-22,drugs,3,3,28.0,58.0,2022,תפ
תפ_9989-08-22,weapon,0,0,9.0,30.0,2022,תפ
תפ_59203-07-17,drugs,1,0,6.0,15.0,2017,תפ
תפ_37166-02-20,drugs,0,0,12.0,24.0,2020,תפ
תפ_38886-12-22,weapon,0,0,36.0,54.0,2022,תפ
תפ_27683-01-21,drugs,0,0,0.0,14.0,2021,תפ
תפ_57020-05-22,weapon,1,1,5.0,12.0,2022,תפ
עפ_2564-19,weapon,67,0,12.0,40.0,2019,עפ
תפ_50308-06-16,drugs,0,0,1.0,20.0,2016,תפ
תפ_20778-11-12,weapon,9,0,18.0,45.0,2012,תפ
תפ_49203-01-22,weapon,2,2,18.0,36.0,2022,תפ
תפ_46909-11-17,drugs,0,0,1.0,10.0,2017,תפ
תפ_28624-07-24,weapon,0,3,14.0,30.0,2024,תפ
תפ_37780-12-18,drugs,0,0,13.0,30.0,2018,תפ
תפ_55670-06-17,weapon,1,1,48.0,84.0,2017,תפ
תפ_63360-04-21,weapon,3,2,18.0,45.0,2021,תפ
תפ_46173-08-15,drugs,0,1,6.0,18.0,2015,תפ
תפ_64689-11-15,weapon,0,1,9.0,30.0,2015,תפ
תפ_62062-06-20,weapon,2,2,24.0,48.0,2020,תפ
תפ_10029-03-21,drugs,0,0,12.0,24.0,2021,תפ
תפ_76841-01-23,drugs,0,0,2.0,12.0,2023,תפ
תפ_40536-10-20,weapon,0,6,16.0,40.0,2020,תפ
תפ_39923-03-16,drugs,0,0,10.0,24.0,2016,תפ
תפ_62073-03-19,drugs,2,0,8.0,20.0,2019,תפ
תפ_12615-11-21,weapon,0,7,20.0,40.0,2021,תפ
תפ_31034-06-17,weapon,6,4,14.0,36.0,2017,תפ
תפ_19819-03-23,weapon,1,0,24.0,40.0,2023,תפ
תפ_23000-12-16,weapon,0,0,2.0,10.0,2016,תפ
תפ_20754-04-17,drugs,0,0,10.0,24.0,2017,תפ
תפ_13704-12-23,drugs,0,2,9.0,18.0,2023,תפ
תפ_49401-08-15,drugs,14,3,6.0,24.0,2015,תפ
תפ_31216-01-22,weapon,2,7,28.0,48.0,2022,תפ
תפ_10180-01-24,weapon,0,5,32.0,48.0,2024,תפ
תפ_57822-06-13,drugs,0,0,0.0,8.0,2013,תפ
תפ_76834-01-19,drugs,0,0,8.0,24.0,2019,תפ
תפ_38687-04-20,weapon,4,9,16.0,40.0,2020,תפ
תפ_6110-09-17,drugs,0,2,6.0,12.0,2017,תפ
תפ_29522-12-16,drugs,0,0,24.0,54.0,2016,תפ
תפ_55163-03-15,weapon,0,0,8.0,30.0,2015,תפ
תפ_18985-06-12,drugs,0,0,6.0,24.0,2012,תפ
עפ_6277-14,weapon,0,0,36.0,60.0,2014,עפ
תפ_46321-07-15,drugs,0,0,12.0,30.0,2015,תפ
תפ_26434-10-18,weapon,1,0,42.0,78.0,2018,תפ
תפ_9696-09-13,drugs,0,1,5.0,12.0,2013,תפ
תפ_33805-05-21,drugs,0,0,14.0,36.0,2021,תפ
תפ_34771-07-20,drugs,0,0,6.0,18.0,2020,תפ
תפ_24143-01-11,weapon,1,0,24.0,48.0,2011,תפ
תפ_33197-04-22,drugs,0,0,7.0,24.0,2022,תפ
תפ_61816-07-23,drugs,0,1,6.0,18.0,2023,תפ
תפ_50520-12-17,drugs,4,0,9.0,24.0,2017,תפ
תפ_17781-08-14,drugs,1,0,24.0,60.0,2014,תפ
תפ_60147-10-15,drugs,0,1,10.0,24.0,2015,תפ
תפ_1127-05-20,drugs,0,2,36.0,60.0,2020,תפ
תפ_29671-12-13,weapon,2,0,10.0,36.0,2013,תפ
תפ_31909-10-15,drugs,0,0,0.0,12.0,2015,תפ
תפ_40650-03-22,drugs,0,3,12.0,24.0,2022,תפ
תפ_11446-09-21,drugs,1,0,34.0,66.0,2021,תפ
תפ_23533-01-24,weapon,0,3,18.0,36.0,2024,תפ
תפ_32581-06-20,weapon,0,1,18.0,36.0,2020,תפ
תפ_7279-05-21,weapon,0,3,10.0,16.0,2021,תפ
תפ_73863-01-19,drugs,0,0,0.0,15.0,2019,תפ
תפ_45095-05-15,weapon,2,0,18.0,36.0,2015,תפ
תפ_34358-07-11,drugs,0,0,14.0,30.0,2011,תפ
תפ_37803-08-20,drugs,0,0,0.0,8.0,2020,תפ
תפ_47344-10-15,drugs,1,2,20.0,40.0,2015,תפ
תפ_24896-04-20,weapon,2,2,14.0,36.0,2020,תפ
תפ_40256-11-14,weapon,2,2,30.0,60.0,2014,תפ
תפ_45449-05-12,weapon,0,2,10.0,24.0,2012,תפ
תפ_49510-11-23,drugs,0,0,30.0,60.0,2023,תפ
תפ_57043-06-16,drugs,2,1,0.0,8.0,2016,תפ
תפ_1818-08-20,drugs,2,0,36.0,60.0,2020,תפ
תפ_42808-01-24,drugs,0,0,24.0,48.0,2024,תפ
תפ_3618-03-23,drugs,0,1,9.0,24.0,2023,תפ
פלא_267189-16,weapon,0,0,12.0,36.0,2016,פלא
תפ_22765-09-19,weapon,6,0,9.0,24.0,2019,תפ
