verdict_1,verdict_2,domain,similarity_score
תפ_37551-01-16,תפ_5391-02-20,drugs,92.63994
תפ_23537-02-14,תפ_38687-04-20,weapon,93.56622
תפ_18957-11-20,תפ_68389-07-20,weapon,95.44066
תפ_19821-02-17,תפ_59422-07-14,weapon,89.602005
תפ_66306-03-19,תפ_67473-10-21,drugs,86.41281
תפ_13-02-14,תפ_57474-07-15,weapon,92.655365
תפ_1580-11-23,תפ_23075-10-23,weapon,91.01193
תפ_35397-07-21,תפ_66893-12-21,weapon,94.14231
תפ_10096-07-19,תפ_10938-11-23,weapon,97.14027
תפ_13373-10-23,תפ_59274-02-22,drugs,93.4085
תפ_25458-11-18,תפ_37495-01-20,drugs,98.22292
תפ_18957-11-20,תפ_25624-03-22,weapon,93.73488
תפ_25835-05-18,תפ_43525-01-21,drugs,93.79516
תפ_12376-04-20,תפ_46930-03-22,weapon,93.38921
תפ_46118-07-24,תפ_824-06-17,drugs,97.62351
תפ_40922-11-15,תפ_41762-12-20,weapon,91.8919
תפ_26417-03-17,תפ_7317-01-15,weapon,94.195946
תפ_18013-01-15,תפ_59067-10-21,weapon,93.84368
תפ_19019-10-16,תפ_23648-12-19,weapon,90.2204
תפ_21284-10-19,תפ_33835-10-15,drugs,95.61303
תפ_1118-10-18,תפ_41762-12-20,weapon,94.8462
תפ_12154-12-14,תפ_18689-01-17,weapon,91.21619
תפ_27780-05-15,תפ_66310-07-17,weapon,95.12065
תפ_19384-05-16,תפ_40634-03-20,weapon,90.26484
תפ_57965-03-15,תפח_52360-06-20,weapon,91.77633
תפ_1219-06-23,תפ_38193-11-23,weapon,93.19995
תפ_39647-01-20,תפ_49875-05-23,drugs,92.73839
תפ_13301-07-18,תפ_30003-03-22,weapon,92.77484
תפ_32882-09-21,תפ_37386-11-13,weapon,91.724815
תפ_45597-11-14,תפ_68389-07-20,weapon,92.56661
תפ_19759-07-21,תפ_70373-03-23,weapon,92.71184
תפ_19908-10-21,תפ_8254-02-20,weapon,94.541176
תפ_44620-01-22,תפ_51088-03-21,weapon,91.86239
תפ_44601-05-14,תפ_60606-10-20,drugs,93.178474
תפ_40898-11-19,תפ_59812-02-16,weapon,91.68616
תפ_19759-07-21,תפ_40922-11-15,weapon,90.04079
תפ_18846-06-20,תפ_28288-11-15,drugs,89.40124
תפ_69941-03-23,תפח_31041-04-13,weapon,91.0357
תפ_36698-12-18,תפ_68389-07-20,weapon,95.57443
תפ_24361-06-21,תפ_26478-04-22,weapon,93.17666
תפ_35389-01-21,תפ_54327-08-20,drugs,96.32355
תפ_22021-09-22,תפ_59970-03-19,drugs,97.222496
תפ_34737-09-21,תפ_59967-01-13,weapon,93.39381
תפ_522-05-17,תפח_15217-03-19,weapon,92.28432
תפ_40898-11-19,תפ_45971-11-13,weapon,93.54642
תפ_33666-05-15,תפ_8633-04-15,drugs,87.614494
תפ_25631-03-22,תפ_42324-09-20,weapon,91.6328
תפ_52479-01-18,תפ_57996-05-20,weapon,94.84506
תפ_32956-11-20,תפ_52504-10-20,drugs,89.98304
תפ_17707-04-14,תפ_61820-08-21,weapon,93.577415
תפ_1631-01-22,תפ_36982-03-18,weapon,91.811325
תפ_22417-12-21,תפ_40536-10-20,weapon,95.94708
תפ_42991-05-16,תפ_68389-07-20,weapon,95.076614
תפ_182-11-12,תפ_4411-07-19,weapon,92.033226
תפ_41269-05-16,תפ_53805-09-16,drugs,97.11188
תפ_19272-12-19,תפ_8290-04-15,weapon,95.8692
תפ_27685-11-15,תפ_41276-06-17,weapon,92.75266
תפ_14044-03-20,תפ_46108-06-20,weapon,94.83887
תפ_24215-06-13,תפ_37047-07-20,weapon,95.00252
תפ_58524-11-19,תפ_69933-03-23,weapon,83.08776
תפ_37104-06-22,תפ_43597-08-21,weapon,94.85483
תפ_27277-01-15,תפ_44620-01-22,weapon,94.64358
תפ_24215-06-13,תפ_50998-03-23,weapon,94.33858
תפ_30015-07-16,תפח_4633-09-16,weapon,92.09543
תפ_10180-01-24,תפ_42197-05-22,weapon,94.9556
תפ_50998-03-23,תפ_6431-05-13,weapon,91.146034
תפ_13153-08-15,תפ_40932-03-18,weapon,91.21138
תפ_34344-01-15,תפ_35186-03-18,weapon,92.12571
תפ_19272-12-19,תפ_46108-06-20,weapon,94.32151
תפ_62062-06-20,תפ_69110-11-20,weapon,93.07424
תפ_36091-07-15,תפ_39998-08-15,weapon,94.412415
תפ_22297-11-20,תפ_33420-12-20,weapon,93.81227
תפ_17766-12-20,תפ_17916-05-19,weapon,94.688
תפ_17916-05-19,תפ_6904-12-14,weapon,95.381744
תפ_5000-12,תפ_51828-02-14,weapon,95.87978
תפ_55664-02-14,תפ_56900-11-18,weapon,93.111534
תפ_18557-10-21,תפ_67356-12-21,weapon,93.89783
תפ_46930-03-22,תפ_56900-11-18,weapon,93.18879
תפ_57498-03-19,תפ_6904-12-14,weapon,91.87163
תפ_1631-01-22,תפ_29911-03-15,weapon,94.35766
תפ_18957-11-20,תפ_53669-03-22,weapon,91.5776
תפ_35397-07-21,תפ_50474-09-22,weapon,92.45082
תפ_36328-09-15,תפ_63018-05-18,weapon,92.46265
תפ_28844-03-22,תפ_58774-07-22,weapon,94.55514
תפ_24215-06-13,תפח_34398-05-11,weapon,89.880066
תפ_33898-01-22,תפ_45537-07-17,drugs,93.03503
תפ_14963-02-23,תפ_26032-04-14,drugs,93.76153
תפ_25639-03-21,תפ_3013-04-18,weapon,93.8589
תפ_51797-01-21,תפ_52504-10-20,drugs,87.60267
תפ_21991-04-20,תפ_34561-01-23,drugs,97.56714
תפ_1580-11-23,תפח_2690-09-19,weapon,89.876144
תפ_41599-03-22,תפ_54083-05-20,weapon,95.27198
תפ_31842-04-21,תפ_35364-01-18,weapon,89.10578
תפ_27986-11-22,תפ_64303-01-22,weapon,92.65672
תפ_37340-06-12,תפ_41189-09-15,drugs,94.48226
תפ_15744-02-20,תפ_40450-09-15,weapon,91.75218
תפ_19827-06-15,תפ_4632-02-22,drugs,92.769684
תפ_55185-02-20,תפח_2690-09-19,weapon,88.55834
תפ_38687-04-20,תפ_39792-12-21,weapon,92.66037
תפ_10650-11-21,תפ_41952-02-22,weapon,93.31371
תפ_14963-02-23,תפ_3256-16,drugs,87.34523
תפ_17919-01-15,תפ_20387-03-23,weapon,93.75961
תפ_12606-07-22,תפ_64581-08-23,weapon,92.02322
תפ_189-01-16,תפ_4133-01-20,weapon,95.2507
תפ_63100-02-24,תפ_6968-01-24,weapon,96.10107
תפ_13270-02-20,תפ_23872-02-19,weapon,94.527855
תפ_37966-04-23,תפ_49344-11-23,weapon,93.61526
תפ_52790-03-18,תפ_7626-04-20,weapon,86.07572
תפ_37966-04-23,תפ_38883-05-22,weapon,93.05552
תפ_21059-03-16,תפ_69278-05-18,drugs,95.039154
תפ_37047-07-20,תפ_51094-10-14,weapon,92.32412
תפ_16651-01-24,תפ_58511-01-20,weapon,92.68963
תפ_44169-08-22,תפ_67356-12-21,weapon,92.53507
תפ_12158-04-23,תפ_6852-03-21,weapon,93.23055
תפ_50809-07-17,תפ_61452-02-16,weapon,94.733116
תפ_34344-01-15,תפ_4475-11-18,weapon,93.64499
תפ_11608-07-16,תפ_68942-01-19,drugs,94.50795
תפ_13471-01-22,תפ_42613-02-23,weapon,94.34401
תפ_24044-06-22,תפ_48057-03-21,weapon,92.164635
תפ_40634-03-20,תפ_983-05-15,weapon,90.27697
תפ_50986-12-16,תפ_63355-02-23,weapon,92.98787
תפ_10689-10-17,תפ_56059-07-17,drugs,87.30718
תפ_48057-03-21,תפ_59464-09-23,weapon,91.84246
תפ_44157-08-16,תפח_17033-01-22,weapon,93.10333
תפ_1631-01-22,תפ_6832-11-23,weapon,93.8388
תפ_30433-06-22,תפ_42697-05-18,weapon,94.823204
תפ_22417-12-21,תפ_70062-03-23,weapon,91.825005
תפ_12376-04-20,תפ_52479-01-18,weapon,93.079414
תפ_34353-03-17,תפ_37468-09-16,drugs,93.66001
תפ_29216-07-16,תפ_40063-03-18,drugs,92.311745
תפ_44169-08-22,תפ_52789-09-22,weapon,92.429665
תפ_64689-11-15,תפ_69980-11-20,weapon,92.42808
תפ_23328-12-22,תפ_37104-06-22,weapon,93.93278
תפ_34197-11-21,תפ_56566-08-20,drugs,87.91412
תפ_46967-02-21,תפ_48281-08-18,drugs,84.584564
תפ_53377-09-22,תפ_54460-03-21,weapon,93.309875
תפ_11017-08-14,תפ_2599-09-17,drugs,91.9913
תפ_23513-03-14,תפ_40256-11-14,weapon,89.36879
תפ_45025-05-22,תפ_5085-07-17,weapon,94.37552
תפ_36091-07-15,תפ_41967-08-17,weapon,93.62799
תפ_43643-10-15,תפ_5000-12,weapon,95.406364
תפ_30015-07-16,תפ_32907-12-20,weapon,92.87748
תפ_25502-05-22,תפ_33024-01-18,drugs,86.90784
תפ_20477-02-20,תפ_39345-03-20,weapon,92.91939
תפ_21813-09-16,תפ_52479-01-18,weapon,95.22718
תפ_31811-03-21,תפ_46250-11-21,weapon,96.18069
תפ_1363-04-22,תפ_7089-08-23,weapon,93.67617
תפ_26210-11-21,תפ_58774-07-22,weapon,94.85843
תפ_31334-11-15,תפ_41775-01-11,weapon,89.68054
תפ_5649-09-21,תפ_60454-06-16,drugs,94.11927
תפ_23749-12-19,תפ_69110-11-20,weapon,93.715805
תפ_40892-01-24,תפ_46173-08-15,drugs,92.74214
תפ_14963-02-23,תפ_25934-06-19,drugs,93.24476
תפ_17822-05-15,תפ_20872-02-14,drugs,93.158424
תפ_11104-07-19,תפ_27780-05-15,weapon,93.566826
תפ_21813-09-16,תפ_43752-01-19,weapon,92.00386
תפ_33009-05-16,תפח_5551-06-16,weapon,90.56156
תפ_24044-06-22,תפ_3451-02-14,weapon,94.419044
תפ_20197-01-22,תפ_31419-11-20,drugs,98.35851
תפ_62070-05-20,תפ_824-06-17,drugs,94.41406
תפ_1136-11-21,תפ_49344-11-23,weapon,87.5166
תפ_23142-09-14,תפ_34792-10-18,drugs,91.27708
תפ_17856-11-21,תפ_61452-12-22,weapon,94.53993
תפ_21284-10-19,תפ_53948-11-14,drugs,96.53068
תפ_28615-08-17,תפ_50330-07-18,weapon,92.82472
תפ_36422-07-13,תפ_50860-02-20,drugs,92.47762
תפ_17856-11-21,תפ_70062-03-23,weapon,92.94791
תפ_70450-03-23,תפ_7109-02-21,weapon,93.797745
תפ_20477-02-20,תפ_46737-07-22,weapon,92.18903
תפ_35397-07-21,תפ_48176-01-22,weapon,93.44716
תפ_17919-01-15,תפ_40922-11-15,weapon,94.39541
תפ_28889-07-14,תפ_35695-12-15,weapon,93.53264
תפ_31862-05-13,תפ_6153-02-21,weapon,95.635605
תפ_26647-05-17,תפ_9369-01-13,drugs,94.4708
תפ_39345-03-20,תפח_34989-04-17,weapon,90.98946
תפ_42991-05-16,תפ_47284-06-18,weapon,94.89122
תפ_27929-03-19,תפ_44157-08-16,weapon,94.799126
תפ_57965-03-15,תפח_17865-11-21,weapon,90.81741
תפ_28787-04-22,תפ_70450-03-23,weapon,95.26955
תפ_44477-08-20,תפ_824-06-17,drugs,93.98893
תפ_4248-06-16,תפח_34802-06-19,weapon,92.03996
תפ_1338-12-20,תפ_22537-01-18,drugs,93.2508
תפ_66319-05-20,תפ_68096-11-21,weapon,95.59366
תפ_4248-06-16,תפ_52000-02-15,weapon,90.07627
תפ_18912-06-23,תפ_67356-12-21,weapon,93.356415
תפ_23142-09-14,תפ_5649-09-21,drugs,94.422806
תפ_35473-12-21,תפ_56677-02-23,weapon,94.67433
תפ_5341-07-19,תפ_8887-10-21,drugs,92.00055
תפ_31218-10-14,תפ_52848-09-22,weapon,90.4457
עפ_6029-03,תפ_45012-03-20,drugs,96.97202
תפ_6904-12-14,תפ_950-09-17,weapon,92.286285
תפ_16760-09-22,תפ_19821-02-17,weapon,91.516754
תפ_22417-12-21,תפ_45228-07-16,weapon,94.40464
תפ_2058-09-17,תפ_56900-11-18,weapon,88.36106
תפ_12233-08-12,תפ_4133-01-20,weapon,91.9872
תפ_60484-03-22,תפ_67356-12-21,weapon,88.227394
תפ_40634-03-20,תפ_50556-08-17,weapon,93.6424
תפ_13142-02-15,תפ_22417-12-21,weapon,94.46314
תפ_30575-03-20,תפח_34802-06-19,weapon,93.384895
תפ_18957-11-20,תפ_58524-11-19,weapon,85.10519
תפ_2058-09-17,תפ_57474-07-15,weapon,91.032875
תפ_27103-01-18,תפ_47757-02-18,drugs,94.69118
תפ_70166-03-23,תפ_7813-06-22,weapon,91.90952
תפ_52205-06-22,תפ_62070-05-20,drugs,95.32904
תפ_16541-01-21,תפ_31334-11-15,weapon,91.288666
תפ_1363-04-22,תפ_63100-02-24,weapon,94.834625
תפ_44840-06-16,תפ_46737-07-22,weapon,93.18373
תפ_6153-02-21,תפ_7108-02-16,weapon,93.792244
תפ_2058-09-17,תפח_13491-09-20,weapon,91.46227
תפ_182-11-12,תפ_52789-09-22,weapon,91.90557
תפ_27277-01-15,תפ_41967-08-17,weapon,93.338066
תפ_32174-07-20,תפ_51886-02-24,drugs,92.42484
תפ_14836-08-12,תפ_39071-12-15,weapon,95.14809
תפ_30580-02-21,תפ_50059-04-15,drugs,93.35584
תפ_34792-10-18,תפ_64711-01-19,drugs,95.52248
תפ_14373-03-22,תפ_6415-10-23,weapon,92.45909
תפ_32883-03-22,תפ_60765-03-22,weapon,93.549324
תפ_189-01-16,תפ_18912-06-23,weapon,93.64106
עפ_6029-03,תפ_21280-11-18,drugs,93.43748
תפ_19821-02-17,תפ_28844-03-22,weapon,91.111946
תפ_12672-11-21,תפ_14751-12-20,drugs,98.30244
תפ_21696-04-20,תפ_32685-07-15,weapon,94.73366
תפ_1847-05-14,תפ_6415-10-23,weapon,92.07715
תפ_18210-05-23,תפח_52360-06-20,weapon,92.82789
תפ_1847-05-14,תפ_32907-12-20,weapon,91.03036
תפ_26552-06-23,תפ_54308-12-18,weapon,91.83325
תפ_28844-03-22,תפ_42991-05-16,weapon,91.98152
תפ_32659-05-18,תפ_36091-07-15,weapon,95.59118
תפ_16753-02-22,תפ_63303-06-22,weapon,94.17935
תפ_19759-07-21,תפ_44169-08-22,weapon,93.27124
תפח_44105-09-19,תפח_49705-06-20,weapon,91.90384
תפ_23408-05-15,תפ_39424-11-22,drugs,91.702614
תפ_26417-03-17,תפ_44725-12-14,weapon,91.248474
תפ_66893-12-21,תפ_68389-07-20,weapon,94.88189
תפ_36091-07-15,תפ_7108-02-16,weapon,93.68127
תפ_7196-03-21,תפח_31041-04-13,weapon,92.264084
תפ_38303-12-13,תפ_41762-12-20,weapon,95.00793
תפ_13-05-32,תפ_41276-06-17,weapon,93.20093
תפ_43394-11-19,תפ_73906-12-20,drugs,97.92766
תפ_44540-10-20,תפ_8203-05-23,drugs,83.991325
תפ_395-05-17,תפ_9111-02-15,weapon,92.86724
תפ_1219-06-23,תפ_524-11-23,weapon,94.58681
תפ_6968-02-22,תפ_7109-02-21,weapon,91.20053
תפ_51523-10-17,תפ_59804-01-17,weapon,93.99891
תפ_35843-03-22,תפ_63355-02-23,weapon,91.54808
תפ_34669-01-23,תפ_45025-05-22,weapon,93.874855
תפ_16097-08-21,תפ_21284-10-19,drugs,95.72989
תפ_46786-01-23,תפ_53127-06-16,drugs,94.76811
תפ_28845-04-22,תפ_35397-07-21,weapon,92.515755
תפ_38355-09-23,תפ_5214-02-24,weapon,96.20186
תפ_27986-11-22,תפ_44169-08-22,weapon,95.00508
תפ_26762-06-14,תפ_49401-08-15,drugs,94.74302
תפ_1139-06-23,תפ_25631-03-22,weapon,92.47617
תפ_26565-12-20,תפ_57539-11-15,weapon,89.86104
תפ_12606-07-22,תפ_34737-09-21,weapon,93.13048
תפ_20538-11-17,תפ_49875-05-23,drugs,93.222336
תפ_21971-07-18,תפ_33318-10-23,weapon,91.53977
תפ_31216-01-22,תפ_49734-12-22,weapon,91.23536
תפ_21813-09-16,תפ_41052-11-19,weapon,93.815254
תפ_51943-05-20,תפ_67471-06-18,drugs,95.25342
תפ_21384-01-23,תפ_21503-07-23,drugs,95.22671
תפ_17573-10-22,תפ_51663-11-23,weapon,95.23051
תפ_24044-06-22,תפ_24748-11-21,weapon,89.08421
תפ_16753-02-22,תפ_46737-07-22,weapon,95.51494
תפ_1338-12-20,תפ_28544-01-21,drugs,92.34635
תפ_16020-10-22,תפ_18327-09-22,weapon,95.2996
תפ_22405-05-23,תפ_64303-01-22,weapon,93.574776
תפ_16760-09-22,תפ_29898-02-14,weapon,96.30158
תפ_14411-11-21,תפ_6832-11-23,weapon,94.69263
תפ_20482-10-16,תפ_32956-11-20,drugs,89.97069
תפ_26565-12-20,תפ_44862-06-20,weapon,93.01448
תפ_30617-02-22,תפ_50474-09-22,weapon,92.04834
תפ_17856-06-17,תפ_60765-03-22,weapon,91.78926
תפ_20770-11-22,תפ_23648-12-19,weapon,92.44288
תפ_19759-07-21,תפ_21459-01-16,weapon,93.36839
תפ_30678-02-22,תפ_43525-01-21,drugs,95.27258
תפ_44477-08-20,תפ_52567-05-23,drugs,93.01368
תפ_1631-01-22,תפ_182-11-12,weapon,92.18644
תפ_2077-10-23,תפ_35843-03-22,weapon,91.54615
תפ_52355-03-22,תפ_7196-03-21,weapon,96.14249
תפ_58626-07-22,תפ_62279-07-22,weapon,93.88812
תפ_33916-02-22,תפ_34108-01-23,drugs,95.01785
תפ_13995-12-22,תפ_64303-01-22,weapon,93.96589
תפ_3818-01-24,תפ_39647-01-20,drugs,94.04154
תפ_50998-03-23,תפ_66893-12-21,weapon,92.290184
תפ_18397-02-16,תפ_371-10-15,weapon,89.57602
תפ_37047-07-20,תפ_9785-12-15,weapon,91.48755
תפ_31249-06-14,תפ_52000-02-15,weapon,89.581726
תפ_32956-11-20,תפ_73906-12-20,drugs,89.79491
תפ_22417-12-21,תפ_27050-03-20,weapon,96.09918
תפ_40908-02-21,תפ_45537-07-17,drugs,94.85524
תפ_12035-06-20,תפ_395-05-17,weapon,91.28229
תפ_31425-08-20,תפ_35865-07-17,drugs,93.0055
תפ_13632-08-17,תפ_41600-02-21,weapon,92.860275
תפ_29947-07-23,תפ_52964-03-22,weapon,92.805695
תפ_39345-03-20,תפ_56762-03-21,weapon,92.43537
תפ_57965-03-15,תפח_2690-09-19,weapon,90.29104
תפ_22405-05-23,תפ_28148-07-20,weapon,94.97269
תפ_3013-04-18,תפח_54962-08-15,weapon,91.39299
תפ_11789-12-16,תפ_34027-04-18,weapon,84.01907
תפ_54132-03-21,תפ_57526-07-21,weapon,91.95141
תפ_26792-04-16,תפ_8444-04-23,drugs,91.99283
תפ_1589-02-16,תפ_69980-11-20,weapon,91.73199
תפ_62573-05-18,תפ_66982-09-16,drugs,95.14227
תפ_22338-06-09,תפ_51228-09-11,weapon,88.1311
תפ_20733-12-22,תפ_61841-07-22,weapon,90.89804
תפ_27330-02-19,תפ_36505-12-20,weapon,95.17299
תפ_13373-10-23,תפ_70374-11-20,drugs,94.73639
תפ_18557-10-21,תפ_47276-02-22,weapon,95.051765
תפ_48978-07-21,תפ_56762-03-21,weapon,94.85722
תפ_13632-08-17,תפ_20733-12-22,weapon,90.661446
תפ_10182-01-24,תפ_58774-07-22,weapon,93.75758
תפ_7196-03-21,תפח_2606-05-16,weapon,91.54987
תפ_11734-06-22,תפ_51471-12-21,weapon,91.51239
תפ_11104-07-19,תפח_4633-09-16,weapon,90.79632
תפ_40063-03-18,תפ_54036-06-19,drugs,93.54886
תפ_30278-05-12,תפ_43394-11-19,drugs,96.47234
תפ_33882-04-16,תפ_44620-01-22,weapon,92.89069
תפ_56624-12-19,תפ_6322-04-16,drugs,86.800476
תפ_14578-04-19,תפ_26792-04-16,drugs,95.2438
תפ_17701-07-21,תפ_33420-12-20,weapon,93.4456
תפ_52964-03-22,תפ_70062-03-23,weapon,92.35714
תפ_51471-12-21,תפ_7317-01-15,weapon,91.13655
תפ_33439-01-21,תפ_52165-12-17,drugs,95.34677
תפ_35299-09-23,תפ_46786-01-23,drugs,96.97847
תפ_37987-11-23,תפ_50059-04-15,drugs,86.155685
תפ_5649-09-21,תפ_57425-01-22,drugs,93.08614
תפ_32339-12-19,תפ_68389-07-20,weapon,93.59925
תפ_15209-10-23,תפ_51199-04-23,weapon,93.57636
תפ_44862-06-20,תפח_24510-09-15,weapon,91.77838
תפ_33420-12-20,תפח_53698-03-17,weapon,91.34801
תפ_34823-01-23,תפ_34960-10-19,drugs,86.9775
תפ_24748-11-21,תפ_25639-03-21,weapon,92.507286
תפ_189-01-16,תפ_66310-07-17,weapon,95.0204
תפ_16097-08-21,תפ_28736-03-20,drugs,94.08522
תפ_12606-07-22,תפ_41754-05-22,weapon,93.685646
תפ_27929-03-19,תפ_54607-07-19,weapon,92.19852
תפ_17701-07-21,תפ_63303-06-22,weapon,93.98945
תפ_21813-09-16,תפ_39990-12-18,weapon,90.32934
תפ_52848-09-22,תפ_54432-02-17,weapon,91.69434
תפ_21284-10-19,תפ_52504-10-20,drugs,95.87315
תפ_28246-06-21,תפ_46930-03-22,weapon,90.13262
תפ_13-02-14,תפ_63355-02-23,weapon,93.271095
תפ_39312-12-15,תפ_6929-10-15,drugs,97.47407
תפ_41189-09-15,תפ_66306-03-19,drugs,88.51229
תפ_40536-10-20,תפ_43597-08-21,weapon,95.69337
תפ_14684-07-24,תפ_1580-11-23,weapon,94.10917
תפ_35431-03-21,תפ_44381-05-20,weapon,94.023796
תפ_12035-06-20,תפ_69980-11-20,weapon,93.004745
תפ_44620-01-22,תפ_54719-09-20,weapon,94.119576
תפ_2599-09-17,תפ_27961-04-18,drugs,94.60619
תפ_39808-05-23,תפ_52077-12-20,weapon,92.395744
תפ_32775-09-23,תפ_69945-03-23,weapon,92.255714
תפ_27929-03-19,תפ_56900-11-18,weapon,90.51774
תפ_1118-10-18,תפ_13632-08-17,weapon,94.03816
תפ_17707-04-14,תפ_57965-03-15,weapon,91.77818
תפ_21284-10-19,תפ_28234-05-21,drugs,92.608696
תפ_28845-04-22,תפ_51306-12-18,weapon,91.780174
תפ_37551-01-16,תפ_49244-01-22,drugs,94.72563
תפ_25624-03-22,תפ_46930-03-22,weapon,94.885925
תפ_31862-05-13,תפ_4411-07-19,weapon,92.922386
תפ_25835-05-18,תפ_57341-02-23,drugs,95.03514
תפ_28845-04-22,תפ_41276-06-17,weapon,94.88996
תפ_16505-02-18,תפ_42197-05-22,weapon,95.038284
תפ_1294-04-22,תפ_50474-09-22,weapon,94.762856
תפ_25458-11-18,תפ_41339-06-20,drugs,95.94544
תפ_4133-01-20,תפ_9632-08-23,weapon,94.7345
תפ_24239-05-17,תפ_69278-05-18,drugs,92.77626
תפ_16273-02-16,תפ_46315-12-23,drugs,85.44339
תפ_23253-12-15,תפ_50986-12-16,weapon,93.03889
תפ_24548-06-13,תפ_37104-06-22,weapon,93.17176
תפ_19821-02-17,תפ_3451-02-14,weapon,90.5689
תפ_18912-06-23,תפ_61452-02-16,weapon,92.161514
תפ_35488-11-23,תפ_3686-01-16,weapon,93.17408
תפ_11843-03-20,תפ_41762-12-20,weapon,94.28672
תפ_43990-06-23,תפ_44620-01-22,weapon,93.921524
תפ_1219-06-23,תפ_54083-05-20,weapon,94.56398
תפ_13-02-14,תפ_36091-07-15,weapon,94.00855
תפח_15217-03-19,תפח_17865-11-21,weapon,91.08618
תפ_38574-12-18,תפ_46662-04-15,drugs,87.71416
תפ_28787-04-22,תפ_59804-01-17,weapon,94.36358
תפ_35227-05-17,תפ_42991-05-16,weapon,92.53863
תפ_31862-05-13,תפ_57965-03-15,weapon,93.7252
תפ_1127-05-20,תפ_4488-05-22,drugs,93.16733
תפ_19610-08-21,תפ_25546-11-23,weapon,91.22189
תפ_50998-03-23,תפ_52848-09-22,weapon,97.393036
תפ_39647-01-20,תפ_40055-03-18,drugs,93.61309
תפ_37104-06-22,תפ_47348-11-21,weapon,93.63223
תפ_33024-01-18,תפ_67473-10-21,drugs,85.59724
תפ_20513-06-20,תפ_53517-08-15,drugs,93.6977
תפ_43844-05-15,תפ_44380-08-16,weapon,93.9408
תפ_26164-01-21,תפ_9632-08-23,weapon,94.49847
תפ_11042-06-20,תפ_61158-05-20,weapon,94.13366
תפ_32659-05-18,תפ_9111-02-15,weapon,94.36989
תפ_50487-06-22,תפ_52322-10-23,weapon,92.837875
תפ_32339-12-19,תפ_39345-03-20,weapon,94.87796
תפ_30433-06-22,תפ_35488-11-23,weapon,92.88518
תפ_20451-09-20,תפ_29529-07-20,weapon,94.417206
תפ_32659-05-18,תפ_3384-12-23,weapon,94.59085
תפ_42697-05-18,תפ_8008-07-19,weapon,94.52453
תפ_30966-07-22,תפ_56328-06-22,weapon,91.76022
תפ_30340-08-20,תפ_39998-08-15,weapon,93.84595
תפ_31034-06-17,תפ_52091-02-20,weapon,94.572975
תפ_21339-07-21,תפ_42164-10-19,drugs,95.79745
תפ_17057-08-20,תפ_51663-11-23,weapon,94.24094
תפ_28845-04-22,תפ_6832-11-23,weapon,93.85707
תפ_15059-08-20,תפ_42162-12-21,drugs,83.69496
תפ_17707-04-14,תפ_40922-11-15,weapon,94.06097
תפ_13-02-14,תפ_13301-07-18,weapon,95.339165
תפ_13-05-32,תפ_40634-03-20,weapon,93.50121
תפ_31425-08-20,תפ_3526-04-21,drugs,93.65639
תפ_34526-06-18,תפ_46550-12-16,weapon,94.22176
תפ_56624-12-19,תפ_8900-11-22,drugs,93.022385
תפ_24551-06-22,תפ_52205-06-22,drugs,95.99297
תפ_48978-07-21,תפ_8008-07-19,weapon,95.76133
תפ_3384-12-23,תפ_42613-02-23,weapon,93.4584
תפ_27929-03-19,תפ_35186-03-18,weapon,94.566956
תפ_20538-11-17,תפ_62573-05-18,drugs,94.011314
תפ_41950-02-19,תפ_8444-04-23,drugs,90.581894
תפ_18327-03-24,תפ_59017-02-21,drugs,93.07859
תפ_24361-06-21,תפ_25624-03-22,weapon,92.71973
תפ_24350-06-23,תפ_32339-12-19,weapon,90.735245
תפ_11843-03-20,תפ_32339-12-19,weapon,95.48744
תפ_45055-01-22,תפ_56293-06-21,drugs,93.722885
תפ_21296-11-14,תפ_32339-12-19,weapon,93.942604
תפ_15023-05-20,תפ_51938-04-21,drugs,96.60788
תפ_50474-09-22,תפ_6153-02-21,weapon,92.64721
תפ_21813-09-16,תפ_61299-12-19,weapon,94.7087
תפ_16020-10-22,תפ_42197-05-22,weapon,95.200714
תפ_40922-11-15,תפ_58505-11-19,weapon,82.289024
תפ_33337-07-23,תפ_67356-12-21,weapon,93.69897
תפ_67473-10-21,תפ_7926-08-19,drugs,95.461815
תפ_59067-03-21,תפ_8917-06-22,drugs,96.156525
תפ_44381-05-20,תפ_53539-11-17,weapon,95.63293
תפ_2144-04-21,תפ_7108-02-16,weapon,91.44581
תפ_36287-01-22,תפ_56328-06-22,weapon,92.94359
תפ_1294-04-22,תפ_51306-12-18,weapon,93.23658
תפ_1197-11-21,תפ_5911-11-16,drugs,95.1247
תפ_52848-09-22,תפ_59967-01-13,weapon,90.272316
תפ_41952-02-22,תפ_45561-04-17,weapon,91.27345
תפ_37047-07-20,תפ_61452-12-22,weapon,93.7115
תפ_17856-06-17,תפ_44380-08-16,weapon,95.005394
תפ_18327-09-22,תפ_54807-01-21,weapon,96.13989
תפ_12028-05-22,תפ_7617-07-23,weapon,92.788475
תפ_11843-03-20,תפ_7108-02-16,weapon,92.3078
תפ_37047-07-20,תפ_70062-03-23,weapon,94.66467
תפ_1338-12-20,תפ_15392-04-17,drugs,90.41542
תפ_40313-09-15,תפ_48367-11-11,weapon,93.15348
תפ_26792-04-16,תפ_6970-05-22,drugs,94.76572
תפ_21355-08-18,תפ_67473-10-21,drugs,92.79434
תפ_48057-03-21,תפ_49212-08-19,weapon,89.23588
תפ_11843-03-20,תפ_6904-12-14,weapon,93.08684
